county,precinct,office,district,party,candidate,votes,vtd
RUSH,Alexander - Belle Prairie Township,Attorney General,,Democratic,"Swain, Sarah G.",5,000010
RUSH,Alexander - Belle Prairie Township,Attorney General,,Republican,"Schmidt, Derek",39,000010
RUSH,Banner Township,Attorney General,,Democratic,"Swain, Sarah G.",6,000020
RUSH,Banner Township,Attorney General,,Republican,"Schmidt, Derek",44,000020
RUSH,Big Timber Township,Attorney General,,Democratic,"Swain, Sarah G.",6,000030
RUSH,Big Timber Township,Attorney General,,Republican,"Schmidt, Derek",61,000030
RUSH,Brookdale,Attorney General,,Democratic,"Swain, Sarah G.",46,000040
RUSH,Brookdale,Attorney General,,Republican,"Schmidt, Derek",166,000040
RUSH,Center Township,Attorney General,,Democratic,"Swain, Sarah G.",8,000050
RUSH,Center Township,Attorney General,,Republican,"Schmidt, Derek",84,000050
RUSH,Garfield Township,Attorney General,,Democratic,"Swain, Sarah G.",10,000060
RUSH,Garfield Township,Attorney General,,Republican,"Schmidt, Derek",43,000060
RUSH,Hampton - Fairview Township,Attorney General,,Democratic,"Swain, Sarah G.",33,000070
RUSH,Hampton - Fairview Township,Attorney General,,Republican,"Schmidt, Derek",84,000070
RUSH,Illinois Township,Attorney General,,Democratic,"Swain, Sarah G.",8,000080
RUSH,Illinois Township,Attorney General,,Republican,"Schmidt, Derek",18,000080
RUSH,LaCrosse,Attorney General,,Democratic,"Swain, Sarah G.",62,000090
RUSH,LaCrosse,Attorney General,,Republican,"Schmidt, Derek",276,000090
RUSH,Lone Star Township,Attorney General,,Democratic,"Swain, Sarah G.",30,000100
RUSH,Lone Star Township,Attorney General,,Republican,"Schmidt, Derek",88,000100
RUSH,Pioneer Township,Attorney General,,Democratic,"Swain, Sarah G.",16,000110
RUSH,Pioneer Township,Attorney General,,Republican,"Schmidt, Derek",119,000110
RUSH,Pleasantdale Township,Attorney General,,Democratic,"Swain, Sarah G.",0,000120
RUSH,Pleasantdale Township,Attorney General,,Republican,"Schmidt, Derek",12,000120
RUSH,Union Township,Attorney General,,Democratic,"Swain, Sarah G.",3,000130
RUSH,Union Township,Attorney General,,Republican,"Schmidt, Derek",28,000130
RUSH,Alexander - Belle Prairie Township,Governor,,independent,"Kloos, Rick",0,000010
RUSH,Alexander - Belle Prairie Township,Governor,,independent,"Orman, Greg",2,000010
RUSH,Alexander - Belle Prairie Township,Governor,,Democratic,"Kelly, Laura",9,000010
RUSH,Alexander - Belle Prairie Township,Governor,,Libertarian,"Caldwell, Jeff",0,000010
RUSH,Alexander - Belle Prairie Township,Governor,,Republican,"Kobach, Kris",35,000010
RUSH,Banner Township,Governor,,independent,"Kloos, Rick",0,000020
RUSH,Banner Township,Governor,,independent,"Orman, Greg",3,000020
RUSH,Banner Township,Governor,,Democratic,"Kelly, Laura",19,000020
RUSH,Banner Township,Governor,,Libertarian,"Caldwell, Jeff",1,000020
RUSH,Banner Township,Governor,,Republican,"Kobach, Kris",28,000020
RUSH,Big Timber Township,Governor,,independent,"Kloos, Rick",0,000030
RUSH,Big Timber Township,Governor,,independent,"Orman, Greg",9,000030
RUSH,Big Timber Township,Governor,,Democratic,"Kelly, Laura",11,000030
RUSH,Big Timber Township,Governor,,Libertarian,"Caldwell, Jeff",4,000030
RUSH,Big Timber Township,Governor,,Republican,"Kobach, Kris",43,000030
RUSH,Brookdale,Governor,,independent,"Kloos, Rick",2,000040
RUSH,Brookdale,Governor,,independent,"Orman, Greg",18,000040
RUSH,Brookdale,Governor,,Democratic,"Kelly, Laura",77,000040
RUSH,Brookdale,Governor,,Libertarian,"Caldwell, Jeff",4,000040
RUSH,Brookdale,Governor,,Republican,"Kobach, Kris",112,000040
RUSH,Center Township,Governor,,independent,"Kloos, Rick",2,000050
RUSH,Center Township,Governor,,independent,"Orman, Greg",10,000050
RUSH,Center Township,Governor,,Democratic,"Kelly, Laura",21,000050
