county,precinct,office,district,party,candidate,votes,vtd
MIAMI,East Valley Township,Attorney General,,Democratic,"Swain, Sarah G.",54,000020
MIAMI,East Valley Township,Attorney General,,Republican,"Schmidt, Derek",130,000020
MIAMI,Louisburg Ward 1 Exclave Park,Attorney General,,Democratic,"Swain, Sarah G.",0,00003B
MIAMI,Louisburg Ward 1 Exclave Park,Attorney General,,Republican,"Schmidt, Derek",0,00003B
MIAMI,Louisburg Ward 2 Exclave A,Attorney General,,Democratic,"Swain, Sarah G.",0,00004B
MIAMI,Louisburg Ward 2 Exclave A,Attorney General,,Republican,"Schmidt, Derek",0,00004B
MIAMI,Louisburg Ward 2 Exclave B,Attorney General,,Democratic,"Swain, Sarah G.",0,00004C
MIAMI,Louisburg Ward 2 Exclave B,Attorney General,,Republican,"Schmidt, Derek",0,00004C
MIAMI,Miami Township,Attorney General,,Democratic,"Swain, Sarah G.",67,000050
MIAMI,Miami Township,Attorney General,,Republican,"Schmidt, Derek",175,000050
MIAMI,Mound Township,Attorney General,,Democratic,"Swain, Sarah G.",110,000060
MIAMI,Mound Township,Attorney General,,Republican,"Schmidt, Derek",174,000060
MIAMI,North Marysville Township Enclave,Attorney General,,Democratic,"Swain, Sarah G.",0,00007B
MIAMI,North Marysville Township Enclave,Attorney General,,Republican,"Schmidt, Derek",0,00007B
MIAMI,North Wea Township,Attorney General,,Democratic,"Swain, Sarah G.",94,000080
MIAMI,North Wea Township,Attorney General,,Republican,"Schmidt, Derek",245,000080
MIAMI,Osage Township,Attorney General,,Democratic,"Swain, Sarah G.",102,000090
MIAMI,Osage Township,Attorney General,,Republican,"Schmidt, Derek",158,000090
MIAMI,Osawatomie Township,Attorney General,,Democratic,"Swain, Sarah G.",100,000100
MIAMI,Osawatomie Township,Attorney General,,Republican,"Schmidt, Derek",203,000100
MIAMI,Osawatomie Ward 1 Exclave A Cemetery,Attorney General,,Democratic,"Swain, Sarah G.",0,00011B
MIAMI,Osawatomie Ward 1 Exclave A Cemetery,Attorney General,,Republican,"Schmidt, Derek",0,00011B
MIAMI,Osawatomie Ward 2,Attorney General,,Democratic,"Swain, Sarah G.",132,00012A
MIAMI,Osawatomie Ward 2,Attorney General,,Republican,"Schmidt, Derek",177,00012A
MIAMI,Osawatomie Ward 2 Exclave Lake,Attorney General,,Democratic,"Swain, Sarah G.",0,00012B
MIAMI,Osawatomie Ward 2 Exclave Lake,Attorney General,,Republican,"Schmidt, Derek",0,00012B
MIAMI,Osawatomie Ward 3,Attorney General,,Democratic,"Swain, Sarah G.",136,00013A
MIAMI,Osawatomie Ward 3,Attorney General,,Republican,"Schmidt, Derek",156,00013A
MIAMI,Osawatomie Ward 3 Exclave A,Attorney General,,Democratic,"Swain, Sarah G.",0,00013B
MIAMI,Osawatomie Ward 3 Exclave A,Attorney General,,Republican,"Schmidt, Derek",0,00013B
MIAMI,Osawatomie Ward 3 Exclave B,Attorney General,,Democratic,"Swain, Sarah G.",0,00013C
MIAMI,Osawatomie Ward 3 Exclave B,Attorney General,,Republican,"Schmidt, Derek",0,00013C
MIAMI,Osawatomie Ward 4,Attorney General,,Democratic,"Swain, Sarah G.",87,000140
MIAMI,Osawatomie Ward 4,Attorney General,,Republican,"Schmidt, Derek",98,000140
MIAMI,Paola Ward 1,Attorney General,,Democratic,"Swain, Sarah G.",185,00016A
MIAMI,Paola Ward 1,Attorney General,,Republican,"Schmidt, Derek",288,00016A
MIAMI,Paola Ward 1 Exclave,Attorney General,,Democratic,"Swain, Sarah G.",0,00016B
MIAMI,Paola Ward 1 Exclave,Attorney General,,Republican,"Schmidt, Derek",0,00016B
MIAMI,Paola Ward 2,Attorney General,,Democratic,"Swain, Sarah G.",155,000170
MIAMI,Paola Ward 2,Attorney General,,Republican,"Schmidt, Derek",237,000170
MIAMI,Paola Ward 3,Attorney General,,Democratic,"Swain, Sarah G.",172,00018A
MIAMI,Paola Ward 3,Attorney General,,Republican,"Schmidt, Derek",262,00018A
MIAMI,Paola Ward 3 Exclave A,Attorney General,,Democratic,"Swain, Sarah G.",0,00018B
MIAMI,Paola Ward 3 Exclave A,Attorney General,,Republican,"Schmidt, Derek",0,00018B
MIAMI,Paola Ward 4,Attorney General,,Democratic,"Swain, Sarah G.",231,00019A
MIAMI,Paola Ward 4,Attorney General,,Republican,"Schmidt, Derek",361,00019A
MIAMI,Paola Ward 4 Exclave,Attorney General,,Democratic,"Swain, Sarah G.",0,00019B
MIAMI,Paola Ward 4 Exclave,Attorney General,,Republican,"Schmidt, Derek",0,00019B
MIAMI,Richland Township,Attorney General,,Democratic,"Swain, Sarah G.",248,000200
MIAMI,Richland Township,Attorney General,,Republican,"Schmidt, Derek",708,000200
MIAMI,South Wea Township,Attorney General,,Democratic,"Swain, Sarah G.",162,000220
MIAMI,South Wea Township,Attorney General,,Republican,"Schmidt, Derek",518,000220
MIAMI,Spring Hill City Precinct 01,Attorney General,,Democratic,"Swain, Sarah G.",226,00023A
MIAMI,Spring Hill City Precinct 01,Attorney General,,Republican,"Schmidt, Derek",399,00023A
MIAMI,Spring Hill City Exclave A,Attorney General,,Democratic,"Swain, Sarah G.",0,00023B
MIAMI,Spring Hill City Exclave A,Attorney General,,Republican,"Schmidt, Derek",0,00023B
MIAMI,Spring Hill City Exclave B,Attorney General,,Democratic,"Swain, Sarah G.",90,00023C
MIAMI,Spring Hill City Exclave B,Attorney General,,Republican,"Schmidt, Derek",138,00023C
MIAMI,Spring Hill City Exclave C,Attorney General,,Democratic,"Swain, Sarah G.",0,00023D
MIAMI,Spring Hill City Exclave C,Attorney General,,Republican,"Schmidt, Derek",0,00023D
MIAMI,Stanton Township,Attorney General,,Democratic,"Swain, Sarah G.",129,000240
MIAMI,Stanton Township,Attorney General,,Republican,"Schmidt, Derek",252,000240
MIAMI,Sugar Creek Township,Attorney General,,Democratic,"Swain, Sarah G.",52,000250
MIAMI,Sugar Creek Township,Attorney General,,Republican,"Schmidt, Derek",162,000250
MIAMI,Ten Mile Township,Attorney General,,Democratic,"Swain, Sarah G.",204,000260
MIAMI,Ten Mile Township,Attorney General,,Republican,"Schmidt, Derek",514,000260
MIAMI,West Middle Creek Township,Attorney General,,Democratic,"Swain, Sarah G.",114,000270
MIAMI,West Middle Creek Township,Attorney General,,Republican,"Schmidt, Derek",239,000270
MIAMI,East Middle Creek Township C2,Attorney General,,Democratic,"Swain, Sarah G.",30,120020
MIAMI,East Middle Creek Township C2,Attorney General,,Republican,"Schmidt, Derek",86,120020
MIAMI,East Middle Creek Township C3,Attorney General,,Democratic,"Swain, Sarah G.",117,120030
MIAMI,East Middle Creek Township C3,Attorney General,,Republican,"Schmidt, Derek",297,120030
MIAMI,North Marysville Township C2,Attorney General,,Democratic,"Swain, Sarah G.",35,120040
MIAMI,North Marysville Township C2,Attorney General,,Republican,"Schmidt, Derek",104,120040
MIAMI,North Marysville Township C3,Attorney General,,Democratic,"Swain, Sarah G.",143,120050
MIAMI,North Marysville Township C3,Attorney General,,Republican,"Schmidt, Derek",302,120050
MIAMI,Osawatomie Ward 1 H5,Attorney General,,Democratic,"Swain, Sarah G.",79,120060
MIAMI,Osawatomie Ward 1 H5,Attorney General,,Republican,"Schmidt, Derek",100,120060
MIAMI,Osawatomie Ward 1 H6,Attorney General,,Democratic,"Swain, Sarah G.",0,120070
MIAMI,Osawatomie Ward 1 H6,Attorney General,,Republican,"Schmidt, Derek",0,120070
MIAMI,South Marysville Township C2,Attorney General,,Democratic,"Swain, Sarah G.",188,120080
MIAMI,South Marysville Township C2,Attorney General,,Republican,"Schmidt, Derek",451,120080
MIAMI,South Marysville Township C3,Attorney General,,Democratic,"Swain, Sarah G.",6,120090
MIAMI,South Marysville Township C3,Attorney General,,Republican,"Schmidt, Derek",6,120090
MIAMI,West Valley Township H5,Attorney General,,Democratic,"Swain, Sarah G.",39,120100
MIAMI,West Valley Township H5,Attorney General,,Republican,"Schmidt, Derek",75,120100
MIAMI,West Valley Township H6,Attorney General,,Democratic,"Swain, Sarah G.",41,120110
MIAMI,West Valley Township H6,Attorney General,,Republican,"Schmidt, Derek",66,120110
MIAMI,Louisburg Ward 1,Attorney General,,Democratic,"Swain, Sarah G.",137,140010
MIAMI,Louisburg Ward 1,Attorney General,,Republican,"Schmidt, Derek",192,140010
MIAMI,Louisburg Ward 2,Attorney General,,Democratic,"Swain, Sarah G.",145,140020
MIAMI,Louisburg Ward 2,Attorney General,,Republican,"Schmidt, Derek",264,140020
MIAMI,Louisburg Ward 3,Attorney General,,Democratic,"Swain, Sarah G.",162,140030
MIAMI,Louisburg Ward 3,Attorney General,,Republican,"Schmidt, Derek",337,140030
MIAMI,Louisburg Ward 4,Attorney General,,Democratic,"Swain, Sarah G.",119,140040
MIAMI,Louisburg Ward 4,Attorney General,,Republican,"Schmidt, Derek",312,140040
MIAMI,North Paola Township,Attorney General,,Democratic,"Swain, Sarah G.",63,200010
MIAMI,North Paola Township,Attorney General,,Republican,"Schmidt, Derek",145,200010
MIAMI,South Paola Township,Attorney General,,Democratic,"Swain, Sarah G.",37,200020
MIAMI,South Paola Township,Attorney General,,Republican,"Schmidt, Derek",73,200020
MIAMI,Osawatomie Township Enclave A,Attorney General,,Democratic,"Swain, Sarah G.",0,900010
MIAMI,Osawatomie Township Enclave A,Attorney General,,Republican,"Schmidt, Derek",0,900010
MIAMI,Osawatomie Township Enclave B,Attorney General,,Democratic,"Swain, Sarah G.",0,900020
MIAMI,Osawatomie Township Enclave B,Attorney General,,Republican,"Schmidt, Derek",0,900020
MIAMI,Osawatomie Ward 1 Exclave B,Attorney General,,Democratic,"Swain, Sarah G.",0,900030
MIAMI,Osawatomie Ward 1 Exclave B,Attorney General,,Republican,"Schmidt, Derek",0,900030
MIAMI,Osawatomie Ward 1 Exclave C,Attorney General,,Democratic,"Swain, Sarah G.",0,900040
MIAMI,Osawatomie Ward 1 Exclave C,Attorney General,,Republican,"Schmidt, Derek",0,900040
MIAMI,Osawatomie Ward 1 Exclave D,Attorney General,,Democratic,"Swain, Sarah G.",0,900050
MIAMI,Osawatomie Ward 1 Exclave D,Attorney General,,Republican,"Schmidt, Derek",0,900050
MIAMI,Osawatomie Ward 3 Exclave D,Attorney General,,Democratic,"Swain, Sarah G.",0,900070
MIAMI,Osawatomie Ward 3 Exclave D,Attorney General,,Republican,"Schmidt, Derek",0,900070
MIAMI,Paola Ward 1 Exclave B,Attorney General,,Democratic,"Swain, Sarah G.",0,900080
MIAMI,Paola Ward 1 Exclave B,Attorney General,,Republican,"Schmidt, Derek",0,900080
MIAMI,South Wea Township Enclave A,Attorney General,,Democratic,"Swain, Sarah G.",0,900090
MIAMI,South Wea Township Enclave A,Attorney General,,Republican,"Schmidt, Derek",0,900090
MIAMI,South Wea Township Enclave B,Attorney General,,Democratic,"Swain, Sarah G.",0,900100
MIAMI,South Wea Township Enclave B,Attorney General,,Republican,"Schmidt, Derek",0,900100
MIAMI,South Wea Township Enclave C,Attorney General,,Democratic,"Swain, Sarah G.",0,900110
MIAMI,South Wea Township Enclave C,Attorney General,,Republican,"Schmidt, Derek",0,900110
MIAMI,West Valley Township Exclave,Attorney General,,Democratic,"Swain, Sarah G.",67,900120
MIAMI,West Valley Township Exclave,Attorney General,,Republican,"Schmidt, Derek",132,900120
MIAMI,North Marysville Township Enclave 2,Attorney General,,Democratic,"Swain, Sarah G.",0,900130
MIAMI,North Marysville Township Enclave 2,Attorney General,,Republican,"Schmidt, Derek",0,900130
MIAMI,North Paola Township Part 1,Attorney General,,Democratic,"Swain, Sarah G.",2,900140
MIAMI,North Paola Township Part 1,Attorney General,,Republican,"Schmidt, Derek",3,900140
MIAMI,North Paola Township Part 2,Attorney General,,Democratic,"Swain, Sarah G.",20,900150
MIAMI,North Paola Township Part 2,Attorney General,,Republican,"Schmidt, Derek",51,900150
MIAMI,North Paola Township Part 3,Attorney General,,Democratic,"Swain, Sarah G.",0,900160
MIAMI,North Paola Township Part 3,Attorney General,,Republican,"Schmidt, Derek",0,900160
MIAMI,South Paola Township Part 2,Attorney General,,Democratic,"Swain, Sarah G.",29,900180
MIAMI,South Paola Township Part 2,Attorney General,,Republican,"Schmidt, Derek",57,900180
MIAMI,East Valley Township,Governor,,independent,"Kloos, Rick",2,000020
MIAMI,East Valley Township,Governor,,independent,"Orman, Greg",11,000020
MIAMI,East Valley Township,Governor,,Democratic,"Kelly, Laura",65,000020
MIAMI,East Valley Township,Governor,,Libertarian,"Caldwell, Jeff",2,000020
MIAMI,East Valley Township,Governor,,Republican,"Kobach, Kris",108,000020
MIAMI,Louisburg Ward 1 Exclave Park,Governor,,independent,"Kloos, Rick",0,00003B
MIAMI,Louisburg Ward 1 Exclave Park,Governor,,independent,"Orman, Greg",0,00003B
MIAMI,Louisburg Ward 1 Exclave Park,Governor,,Democratic,"Kelly, Laura",0,00003B
MIAMI,Louisburg Ward 1 Exclave Park,Governor,,Libertarian,"Caldwell, Jeff",0,00003B
