county,precinct,office,district,party,candidate,votes,vtd
SEWARD,Fargo Township 1,Attorney General,,Democratic,"Swain, Sarah G.",4,000010
SEWARD,Fargo Township 1,Attorney General,,Republican,"Schmidt, Derek",34,000010
SEWARD,Fargo Township 2,Attorney General,,Democratic,"Swain, Sarah G.",22,000020
SEWARD,Fargo Township 2,Attorney General,,Republican,"Schmidt, Derek",115,000020
SEWARD,Fargo Township 3,Attorney General,,Democratic,"Swain, Sarah G.",1,000030
SEWARD,Fargo Township 3,Attorney General,,Republican,"Schmidt, Derek",16,000030
SEWARD,Fargo Township 4,Attorney General,,Democratic,"Swain, Sarah G.",31,000040
SEWARD,Fargo Township 4,Attorney General,,Republican,"Schmidt, Derek",64,000040
SEWARD,Liberal Township 1,Attorney General,,Democratic,"Swain, Sarah G.",13,00005A
SEWARD,Liberal Township 1,Attorney General,,Republican,"Schmidt, Derek",47,00005A
SEWARD,Liberal Township 1 Exclave,Attorney General,,Democratic,"Swain, Sarah G.",0,00005B
SEWARD,Liberal Township 1 Exclave,Attorney General,,Republican,"Schmidt, Derek",0,00005B
SEWARD,Liberal Township 2,Attorney General,,Democratic,"Swain, Sarah G.",5,000060
SEWARD,Liberal Township 2,Attorney General,,Republican,"Schmidt, Derek",26,000060
SEWARD,Liberal Township 3,Attorney General,,Democratic,"Swain, Sarah G.",5,000070
SEWARD,Liberal Township 3,Attorney General,,Republican,"Schmidt, Derek",51,000070
SEWARD,Liberal Township 4,Attorney General,,Democratic,"Swain, Sarah G.",7,00008A
SEWARD,Liberal Township 4,Attorney General,,Republican,"Schmidt, Derek",26,00008A
SEWARD,Liberal Township 4 Exclave,Attorney General,,Democratic,"Swain, Sarah G.",0,00008B
SEWARD,Liberal Township 4 Exclave,Attorney General,,Republican,"Schmidt, Derek",0,00008B
SEWARD,Liberal Township 5,Attorney General,,Democratic,"Swain, Sarah G.",6,000090
SEWARD,Liberal Township 5,Attorney General,,Republican,"Schmidt, Derek",20,000090
SEWARD,Liberal Ward 1 Precinct 1,Attorney General,,Democratic,"Swain, Sarah G.",124,000100
SEWARD,Liberal Ward 1 Precinct 1,Attorney General,,Republican,"Schmidt, Derek",140,000100
SEWARD,Liberal Ward 1 Precinct 2,Attorney General,,Democratic,"Swain, Sarah G.",171,000110
SEWARD,Liberal Ward 1 Precinct 2,Attorney General,,Republican,"Schmidt, Derek",190,000110
SEWARD,Liberal Ward 1 Precinct 3,Attorney General,,Democratic,"Swain, Sarah G.",156,000120
SEWARD,Liberal Ward 1 Precinct 3,Attorney General,,Republican,"Schmidt, Derek",179,000120
SEWARD,Liberal Ward 2,Attorney General,,Democratic,"Swain, Sarah G.",122,000130
SEWARD,Liberal Ward 2,Attorney General,,Republican,"Schmidt, Derek",216,000130
SEWARD,Liberal Ward 3,Attorney General,,Democratic,"Swain, Sarah G.",91,000140
SEWARD,Liberal Ward 3,Attorney General,,Republican,"Schmidt, Derek",108,000140
SEWARD,Liberal Ward 4,Attorney General,,Democratic,"Swain, Sarah G.",84,000150
SEWARD,Liberal Ward 4,Attorney General,,Republican,"Schmidt, Derek",159,000150
SEWARD,Liberal Ward 5,Attorney General,,Democratic,"Swain, Sarah G.",80,000160
SEWARD,Liberal Ward 5,Attorney General,,Republican,"Schmidt, Derek",135,000160
SEWARD,Liberal Ward 6 Precinct 1,Attorney General,,Democratic,"Swain, Sarah G.",173,000170
SEWARD,Liberal Ward 6 Precinct 1,Attorney General,,Republican,"Schmidt, Derek",563,000170
SEWARD,Liberal Ward 6 Precinct 2,Attorney General,,Democratic,"Swain, Sarah G.",132,000180
SEWARD,Liberal Ward 6 Precinct 2,Attorney General,,Republican,"Schmidt, Derek",343,000180
SEWARD,Seward Township 1,Attorney General,,Democratic,"Swain, Sarah G.",2,000190
SEWARD,Seward Township 1,Attorney General,,Republican,"Schmidt, Derek",25,000190
SEWARD,Seward Township 2,Attorney General,,Democratic,"Swain, Sarah G.",2,000200
SEWARD,Seward Township 2,Attorney General,,Republican,"Schmidt, Derek",26,000200
SEWARD,Seward Township 3,Attorney General,,Democratic,"Swain, Sarah G.",2,000210
SEWARD,Seward Township 3,Attorney General,,Republican,"Schmidt, Derek",12,000210
SEWARD,Fargo Township 1,Governor,,independent,"Kloos, Rick",0,000010
SEWARD,Fargo Township 1,Governor,,independent,"Orman, Greg",3,000010
SEWARD,Fargo Township 1,Governor,,Democratic,"Kelly, Laura",4,000010
SEWARD,Fargo Township 1,Governor,,Libertarian,"Caldwell, Jeff",3,000010
SEWARD,Fargo Township 1,Governor,,Republican,"Kobach, Kris",29,000010
SEWARD,Fargo Township 2,Governor,,independent,"Kloos, Rick",0,000020
SEWARD,Fargo Township 2,Governor,,independent,"Orman, Greg",13,000020
SEWARD,Fargo Township 2,Governor,,Democratic,"Kelly, Laura",32,000020
SEWARD,Fargo Township 2,Governor,,Libertarian,"Caldwell, Jeff",0,000020
SEWARD,Fargo Township 2,Governor,,Republican,"Kobach, Kris",93,000020
SEWARD,Fargo Township 3,Governor,,independent,"Kloos, Rick",0,000030
SEWARD,Fargo Township 3,Governor,,independent,"Orman, Greg",1,000030
SEWARD,Fargo Township 3,Governor,,Democratic,"Kelly, Laura",1,000030
SEWARD,Fargo Township 3,Governor,,Libertarian,"Caldwell, Jeff",0,000030
SEWARD,Fargo Township 3,Governor,,Republican,"Kobach, Kris",15,000030
SEWARD,Fargo Township 4,Governor,,independent,"Kloos, Rick",2,000040
SEWARD,Fargo Township 4,Governor,,independent,"Orman, Greg",3,000040
SEWARD,Fargo Township 4,Governor,,Democratic,"Kelly, Laura",34,000040
SEWARD,Fargo Township 4,Governor,,Libertarian,"Caldwell, Jeff",3,000040
