county,precinct,office,district,party,candidate,votes,vtd
ANDERSON,Garnett Precinct 1,Attorney General,,Democratic,"Swain, Sarah G.",115,00002A
ANDERSON,Garnett Precinct 1,Attorney General,,Republican,"Schmidt, Derek",283,00002A
ANDERSON,Garnett Precinct 1 Exclave,Attorney General,,Democratic,"Swain, Sarah G.",0,00002B
ANDERSON,Garnett Precinct 1 Exclave,Attorney General,,Republican,"Schmidt, Derek",0,00002B
ANDERSON,Garnett Precinct 2,Attorney General,,Democratic,"Swain, Sarah G.",99,000030
ANDERSON,Garnett Precinct 2,Attorney General,,Republican,"Schmidt, Derek",230,000030
ANDERSON,Garnett Precinct 3,Attorney General,,Democratic,"Swain, Sarah G.",78,000040
ANDERSON,Garnett Precinct 3,Attorney General,,Republican,"Schmidt, Derek",187,000040
ANDERSON,Garnett Precinct 4,Attorney General,,Democratic,"Swain, Sarah G.",19,000050
ANDERSON,Garnett Precinct 4,Attorney General,,Republican,"Schmidt, Derek",32,000050
ANDERSON,Indian Creek Township,Attorney General,,Democratic,"Swain, Sarah G.",7,000080
ANDERSON,Indian Creek Township,Attorney General,,Republican,"Schmidt, Derek",43,000080
ANDERSON,Lincoln Township,Attorney General,,Democratic,"Swain, Sarah G.",18,000110
ANDERSON,Lincoln Township,Attorney General,,Republican,"Schmidt, Derek",70,000110
ANDERSON,Monroe Township,Attorney General,,Democratic,"Swain, Sarah G.",40,00014A
ANDERSON,Monroe Township,Attorney General,,Republican,"Schmidt, Derek",98,00014A
ANDERSON,Putnam Township,Attorney General,,Democratic,"Swain, Sarah G.",48,000170
ANDERSON,Putnam Township,Attorney General,,Republican,"Schmidt, Derek",79,000170
ANDERSON,Reeder Township,Attorney General,,Democratic,"Swain, Sarah G.",14,000180
ANDERSON,Reeder Township,Attorney General,,Republican,"Schmidt, Derek",66,000180
ANDERSON,Washington Township,Attorney General,,Democratic,"Swain, Sarah G.",17,000210
ANDERSON,Washington Township,Attorney General,,Republican,"Schmidt, Derek",90,000210
ANDERSON,Welda Township,Attorney General,,Democratic,"Swain, Sarah G.",38,000220
ANDERSON,Welda Township,Attorney General,,Republican,"Schmidt, Derek",80,000220
ANDERSON,Lone Elm Township,Attorney General,,Democratic,"Swain, Sarah G.",16,130010
ANDERSON,Lone Elm Township,Attorney General,,Republican,"Schmidt, Derek",71,130010
ANDERSON,Ozark Township,Attorney General,,Democratic,"Swain, Sarah G.",41,130020
ANDERSON,Ozark Township,Attorney General,,Republican,"Schmidt, Derek",168,130020
ANDERSON,Rich Township,Attorney General,,Democratic,"Swain, Sarah G.",29,130030
ANDERSON,Rich Township,Attorney General,,Republican,"Schmidt, Derek",98,130030
ANDERSON,Walker Township,Attorney General,,Democratic,"Swain, Sarah G.",77,130040
ANDERSON,Walker Township,Attorney General,,Republican,"Schmidt, Derek",160,130040
ANDERSON,Westphalia Township,Attorney General,,Democratic,"Swain, Sarah G.",24,130050
ANDERSON,Westphalia Township,Attorney General,,Republican,"Schmidt, Derek",92,130050
ANDERSON,Jackson Township,Attorney General,,Democratic,"Swain, Sarah G.",37,140010
ANDERSON,Jackson Township,Attorney General,,Republican,"Schmidt, Derek",136,140010
ANDERSON,Garnett Precinct 1,Governor,,independent,"Kloos, Rick",2,00002A
ANDERSON,Garnett Precinct 1,Governor,,independent,"Orman, Greg",16,00002A
ANDERSON,Garnett Precinct 1,Governor,,Democratic,"Kelly, Laura",157,00002A
ANDERSON,Garnett Precinct 1,Governor,,Libertarian,"Caldwell, Jeff",14,00002A
ANDERSON,Garnett Precinct 1,Governor,,Republican,"Kobach, Kris",216,00002A
ANDERSON,Garnett Precinct 1 Exclave,Governor,,independent,"Kloos, Rick",0,00002B
ANDERSON,Garnett Precinct 1 Exclave,Governor,,independent,"Orman, Greg",0,00002B
ANDERSON,Garnett Precinct 1 Exclave,Governor,,Democratic,"Kelly, Laura",0,00002B
ANDERSON,Garnett Precinct 1 Exclave,Governor,,Libertarian,"Caldwell, Jeff",0,00002B
ANDERSON,Garnett Precinct 1 Exclave,Governor,,Republican,"Kobach, Kris",0,00002B
ANDERSON,Garnett Precinct 2,Governor,,independent,"Kloos, Rick",3,000030
ANDERSON,Garnett Precinct 2,Governor,,independent,"Orman, Greg",20,000030
ANDERSON,Garnett Precinct 2,Governor,,Democratic,"Kelly, Laura",127,000030
ANDERSON,Garnett Precinct 2,Governor,,Libertarian,"Caldwell, Jeff",8,000030
ANDERSON,Garnett Precinct 2,Governor,,Republican,"Kobach, Kris",182,000030
ANDERSON,Garnett Precinct 3,Governor,,independent,"Kloos, Rick",2,000040
ANDERSON,Garnett Precinct 3,Governor,,independent,"Orman, Greg",9,000040
ANDERSON,Garnett Precinct 3,Governor,,Democratic,"Kelly, Laura",100,000040
ANDERSON,Garnett Precinct 3,Governor,,Libertarian,"Caldwell, Jeff",12,000040
ANDERSON,Garnett Precinct 3,Governor,,Republican,"Kobach, Kris",148,000040
ANDERSON,Garnett Precinct 4,Governor,,independent,"Kloos, Rick",0,000050
ANDERSON,Garnett Precinct 4,Governor,,independent,"Orman, Greg",2,000050
ANDERSON,Garnett Precinct 4,Governor,,Democratic,"Kelly, Laura",16,000050
ANDERSON,Garnett Precinct 4,Governor,,Libertarian,"Caldwell, Jeff",1,000050
ANDERSON,Garnett Precinct 4,Governor,,Republican,"Kobach, Kris",32,000050
ANDERSON,Indian Creek Township,Governor,,independent,"Kloos, Rick",0,000080
ANDERSON,Indian Creek Township,Governor,,independent,"Orman, Greg",1,000080
ANDERSON,Indian Creek Township,Governor,,Democratic,"Kelly, Laura",11,000080
ANDERSON,Indian Creek Township,Governor,,Libertarian,"Caldwell, Jeff",0,000080
ANDERSON,Indian Creek Township,Governor,,Republican,"Kobach, Kris",41,000080
ANDERSON,Lincoln Township,Governor,,independent,"Kloos, Rick",1,000110
ANDERSON,Lincoln Township,Governor,,independent,"Orman, Greg",8,000110
ANDERSON,Lincoln Township,Governor,,Democratic,"Kelly, Laura",26,000110
ANDERSON,Lincoln Township,Governor,,Libertarian,"Caldwell, Jeff",0,000110
ANDERSON,Lincoln Township,Governor,,Republican,"Kobach, Kris",54,000110
ANDERSON,Monroe Township,Governor,,independent,"Kloos, Rick",0,00014A
ANDERSON,Monroe Township,Governor,,independent,"Orman, Greg",7,00014A
ANDERSON,Monroe Township,Governor,,Democratic,"Kelly, Laura",51,00014A
ANDERSON,Monroe Township,Governor,,Libertarian,"Caldwell, Jeff",2,00014A
ANDERSON,Monroe Township,Governor,,Republican,"Kobach, Kris",81,00014A
ANDERSON,Putnam Township,Governor,,independent,"Kloos, Rick",0,000170
ANDERSON,Putnam Township,Governor,,independent,"Orman, Greg",3,000170
ANDERSON,Putnam Township,Governor,,Democratic,"Kelly, Laura",57,000170
ANDERSON,Putnam Township,Governor,,Libertarian,"Caldwell, Jeff",0,000170
ANDERSON,Putnam Township,Governor,,Republican,"Kobach, Kris",69,000170
ANDERSON,Reeder Township,Governor,,independent,"Kloos, Rick",3,000180
ANDERSON,Reeder Township,Governor,,independent,"Orman, Greg",2,000180
ANDERSON,Reeder Township,Governor,,Democratic,"Kelly, Laura",18,000180
ANDERSON,Reeder Township,Governor,,Libertarian,"Caldwell, Jeff",1,000180
ANDERSON,Reeder Township,Governor,,Republican,"Kobach, Kris",59,000180
ANDERSON,Washington Township,Governor,,independent,"Kloos, Rick",0,000210
ANDERSON,Washington Township,Governor,,independent,"Orman, Greg",4,000210
ANDERSON,Washington Township,Governor,,Democratic,"Kelly, Laura",30,000210
ANDERSON,Washington Township,Governor,,Libertarian,"Caldwell, Jeff",1,000210
ANDERSON,Washington Township,Governor,,Republican,"Kobach, Kris",73,000210
ANDERSON,Welda Township,Governor,,independent,"Kloos, Rick",2,000220
ANDERSON,Welda Township,Governor,,independent,"Orman, Greg",4,000220
ANDERSON,Welda Township,Governor,,Democratic,"Kelly, Laura",49,000220
ANDERSON,Welda Township,Governor,,Libertarian,"Caldwell, Jeff",1,000220
ANDERSON,Welda Township,Governor,,Republican,"Kobach, Kris",65,000220
ANDERSON,Lone Elm Township,Governor,,independent,"Kloos, Rick",2,130010
ANDERSON,Lone Elm Township,Governor,,independent,"Orman, Greg",4,130010
ANDERSON,Lone Elm Township,Governor,,Democratic,"Kelly, Laura",22,130010
ANDERSON,Lone Elm Township,Governor,,Libertarian,"Caldwell, Jeff",0,130010
ANDERSON,Lone Elm Township,Governor,,Republican,"Kobach, Kris",63,130010
ANDERSON,Ozark Township,Governor,,independent,"Kloos, Rick",1,130020
ANDERSON,Ozark Township,Governor,,independent,"Orman, Greg",13,130020
ANDERSON,Ozark Township,Governor,,Democratic,"Kelly, Laura",62,130020
ANDERSON,Ozark Township,Governor,,Libertarian,"Caldwell, Jeff",5,130020
ANDERSON,Ozark Township,Governor,,Republican,"Kobach, Kris",131,130020
ANDERSON,Rich Township,Governor,,independent,"Kloos, Rick",1,130030
ANDERSON,Rich Township,Governor,,independent,"Orman, Greg",4,130030
ANDERSON,Rich Township,Governor,,Democratic,"Kelly, Laura",41,130030
ANDERSON,Rich Township,Governor,,Libertarian,"Caldwell, Jeff",2,130030
ANDERSON,Rich Township,Governor,,Republican,"Kobach, Kris",81,130030
ANDERSON,Walker Township,Governor,,independent,"Kloos, Rick",6,130040
ANDERSON,Walker Township,Governor,,independent,"Orman, Greg",16,130040
ANDERSON,Walker Township,Governor,,Democratic,"Kelly, Laura",101,130040
ANDERSON,Walker Township,Governor,,Libertarian,"Caldwell, Jeff",8,130040
ANDERSON,Walker Township,Governor,,Republican,"Kobach, Kris",113,130040
ANDERSON,Westphalia Township,Governor,,independent,"Kloos, Rick",0,130050
ANDERSON,Westphalia Township,Governor,,independent,"Orman, Greg",3,130050
ANDERSON,Westphalia Township,Governor,,Democratic,"Kelly, Laura",42,130050
ANDERSON,Westphalia Township,Governor,,Libertarian,"Caldwell, Jeff",6,130050
ANDERSON,Westphalia Township,Governor,,Republican,"Kobach, Kris",71,130050
ANDERSON,Jackson Township,Governor,,independent,"Kloos, Rick",0,140010
ANDERSON,Jackson Township,Governor,,independent,"Orman, Greg",11,140010
ANDERSON,Jackson Township,Governor,,Democratic,"Kelly, Laura",47,140010
ANDERSON,Jackson Township,Governor,,Libertarian,"Caldwell, Jeff",1,140010
ANDERSON,Jackson Township,Governor,,Republican,"Kobach, Kris",117,140010
ANDERSON,Garnett Precinct 1,Commissioner of Insurance,,Democratic,"McLaughlin, Nathaniel",107,00002A
ANDERSON,Garnett Precinct 1,Commissioner of Insurance,,Republican,"Schmidt, Vicki",293,00002A
ANDERSON,Garnett Precinct 1 Exclave,Commissioner of Insurance,,Democratic,"McLaughlin, Nathaniel",0,00002B
ANDERSON,Garnett Precinct 1 Exclave,Commissioner of Insurance,,Republican,"Schmidt, Vicki",0,00002B
ANDERSON,Garnett Precinct 2,Commissioner of Insurance,,Democratic,"McLaughlin, Nathaniel",78,000030
ANDERSON,Garnett Precinct 2,Commissioner of Insurance,,Republican,"Schmidt, Vicki",247,000030
ANDERSON,Garnett Precinct 3,Commissioner of Insurance,,Democratic,"McLaughlin, Nathaniel",66,000040
ANDERSON,Garnett Precinct 3,Commissioner of Insurance,,Republican,"Schmidt, Vicki",200,000040
ANDERSON,Garnett Precinct 4,Commissioner of Insurance,,Democratic,"McLaughlin, Nathaniel",19,000050
ANDERSON,Garnett Precinct 4,Commissioner of Insurance,,Republican,"Schmidt, Vicki",31,000050
ANDERSON,Indian Creek Township,Commissioner of Insurance,,Democratic,"McLaughlin, Nathaniel",9,000080
ANDERSON,Indian Creek Township,Commissioner of Insurance,,Republican,"Schmidt, Vicki",39,000080
ANDERSON,Lincoln Township,Commissioner of Insurance,,Democratic,"McLaughlin, Nathaniel",16,000110
ANDERSON,Lincoln Township,Commissioner of Insurance,,Republican,"Schmidt, Vicki",73,000110
ANDERSON,Monroe Township,Commissioner of Insurance,,Democratic,"McLaughlin, Nathaniel",38,00014A
