county,precinct,office,district,party,candidate,votes,vtd
FRANKLIN,Appanoose Township,Attorney General,,Democratic,"Swain, Sarah G.",41,000010
FRANKLIN,Appanoose Township,Attorney General,,Republican,"Schmidt, Derek",95,000010
FRANKLIN,Centropolis North Township,Attorney General,,Democratic,"Swain, Sarah G.",48,000020
FRANKLIN,Centropolis North Township,Attorney General,,Republican,"Schmidt, Derek",131,000020
FRANKLIN,Centropolis South Township,Attorney General,,Democratic,"Swain, Sarah G.",48,000030
FRANKLIN,Centropolis South Township,Attorney General,,Republican,"Schmidt, Derek",150,000030
FRANKLIN,Cutler Township,Attorney General,,Democratic,"Swain, Sarah G.",91,000040
FRANKLIN,Cutler Township,Attorney General,,Republican,"Schmidt, Derek",240,000040
FRANKLIN,Franklin Township,Attorney General,,Democratic,"Swain, Sarah G.",418,000050
FRANKLIN,Franklin Township,Attorney General,,Republican,"Schmidt, Derek",763,000050
FRANKLIN,Greenwood Township,Attorney General,,Democratic,"Swain, Sarah G.",48,000060
FRANKLIN,Greenwood Township,Attorney General,,Republican,"Schmidt, Derek",149,000060
FRANKLIN,Harrison Township,Attorney General,,Democratic,"Swain, Sarah G.",44,000070
FRANKLIN,Harrison Township,Attorney General,,Republican,"Schmidt, Derek",187,000070
FRANKLIN,Hayes Township,Attorney General,,Democratic,"Swain, Sarah G.",61,000080
FRANKLIN,Hayes Township,Attorney General,,Republican,"Schmidt, Derek",141,000080
FRANKLIN,Homewood Township,Attorney General,,Democratic,"Swain, Sarah G.",67,000090
FRANKLIN,Homewood Township,Attorney General,,Republican,"Schmidt, Derek",176,000090
FRANKLIN,Lincoln Township,Attorney General,,Democratic,"Swain, Sarah G.",128,000100
FRANKLIN,Lincoln Township,Attorney General,,Republican,"Schmidt, Derek",325,000100
FRANKLIN,Ohio Township,Attorney General,,Democratic,"Swain, Sarah G.",83,000110
FRANKLIN,Ohio Township,Attorney General,,Republican,"Schmidt, Derek",255,000110
FRANKLIN,Ottawa Township,Attorney General,,Democratic,"Swain, Sarah G.",85,00012A
FRANKLIN,Ottawa Township,Attorney General,,Republican,"Schmidt, Derek",282,00012A
FRANKLIN,Ottawa Precinct 1,Attorney General,,Democratic,"Swain, Sarah G.",119,00013A
FRANKLIN,Ottawa Precinct 1,Attorney General,,Republican,"Schmidt, Derek",229,00013A
FRANKLIN,Ottawa Precinct 1 Exclave (A),Attorney General,,Democratic,"Swain, Sarah G.",0,00013B
FRANKLIN,Ottawa Precinct 1 Exclave (A),Attorney General,,Republican,"Schmidt, Derek",0,00013B
FRANKLIN,Ottawa Precinct 1 Exclave (B),Attorney General,,Democratic,"Swain, Sarah G.",0,00013C
FRANKLIN,Ottawa Precinct 1 Exclave (B),Attorney General,,Republican,"Schmidt, Derek",0,00013C
FRANKLIN,Ottawa Precinct 2,Attorney General,,Democratic,"Swain, Sarah G.",144,000140
FRANKLIN,Ottawa Precinct 2,Attorney General,,Republican,"Schmidt, Derek",241,000140
FRANKLIN,Ottawa Precinct 3,Attorney General,,Democratic,"Swain, Sarah G.",90,000150
FRANKLIN,Ottawa Precinct 3,Attorney General,,Republican,"Schmidt, Derek",132,000150
FRANKLIN,Ottawa Precinct 6,Attorney General,,Democratic,"Swain, Sarah G.",115,000180
FRANKLIN,Ottawa Precinct 6,Attorney General,,Republican,"Schmidt, Derek",190,000180
FRANKLIN,Ottawa Precinct 7,Attorney General,,Democratic,"Swain, Sarah G.",301,000190
FRANKLIN,Ottawa Precinct 7,Attorney General,,Republican,"Schmidt, Derek",448,000190
FRANKLIN,Ottawa Precinct 8,Attorney General,,Democratic,"Swain, Sarah G.",336,00020A
FRANKLIN,Ottawa Precinct 8,Attorney General,,Republican,"Schmidt, Derek",575,00020A
FRANKLIN,Peoria Township,Attorney General,,Democratic,"Swain, Sarah G.",84,000210
FRANKLIN,Peoria Township,Attorney General,,Republican,"Schmidt, Derek",215,000210
FRANKLIN,Pomona Township,Attorney General,,Democratic,"Swain, Sarah G.",106,000220
FRANKLIN,Pomona Township,Attorney General,,Republican,"Schmidt, Derek",267,000220
FRANKLIN,Pottawatomie Township,Attorney General,,Democratic,"Swain, Sarah G.",66,000230
FRANKLIN,Pottawatomie Township,Attorney General,,Republican,"Schmidt, Derek",181,000230
FRANKLIN,Richmond Township,Attorney General,,Democratic,"Swain, Sarah G.",80,000240
FRANKLIN,Richmond Township,Attorney General,,Republican,"Schmidt, Derek",215,000240
FRANKLIN,Williamsburg Township,Attorney General,,Democratic,"Swain, Sarah G.",62,000250
FRANKLIN,Williamsburg Township,Attorney General,,Republican,"Schmidt, Derek",170,000250
FRANKLIN,Ottawa Precinct 4,Attorney General,,Democratic,"Swain, Sarah G.",327,140010
FRANKLIN,Ottawa Precinct 4,Attorney General,,Republican,"Schmidt, Derek",506,140010
FRANKLIN,Ottawa Exclave Airport,Attorney General,,Democratic,"Swain, Sarah G.",0,900010
FRANKLIN,Ottawa Exclave Airport,Attorney General,,Republican,"Schmidt, Derek",0,900010
FRANKLIN,Appanoose Township,Governor,,independent,"Kloos, Rick",0,000010
FRANKLIN,Appanoose Township,Governor,,independent,"Orman, Greg",7,000010
FRANKLIN,Appanoose Township,Governor,,Democratic,"Kelly, Laura",56,000010
FRANKLIN,Appanoose Township,Governor,,Libertarian,"Caldwell, Jeff",4,000010
FRANKLIN,Appanoose Township,Governor,,Republican,"Kobach, Kris",70,000010
FRANKLIN,Centropolis North Township,Governor,,independent,"Kloos, Rick",1,000020
FRANKLIN,Centropolis North Township,Governor,,independent,"Orman, Greg",9,000020
FRANKLIN,Centropolis North Township,Governor,,Democratic,"Kelly, Laura",58,000020
FRANKLIN,Centropolis North Township,Governor,,Libertarian,"Caldwell, Jeff",3,000020
FRANKLIN,Centropolis North Township,Governor,,Republican,"Kobach, Kris",111,000020
FRANKLIN,Centropolis South Township,Governor,,independent,"Kloos, Rick",2,000030
FRANKLIN,Centropolis South Township,Governor,,independent,"Orman, Greg",14,000030
FRANKLIN,Centropolis South Township,Governor,,Democratic,"Kelly, Laura",53,000030
FRANKLIN,Centropolis South Township,Governor,,Libertarian,"Caldwell, Jeff",4,000030
FRANKLIN,Centropolis South Township,Governor,,Republican,"Kobach, Kris",128,000030
FRANKLIN,Cutler Township,Governor,,independent,"Kloos, Rick",3,000040
FRANKLIN,Cutler Township,Governor,,independent,"Orman, Greg",19,000040
FRANKLIN,Cutler Township,Governor,,Democratic,"Kelly, Laura",122,000040
FRANKLIN,Cutler Township,Governor,,Libertarian,"Caldwell, Jeff",6,000040
FRANKLIN,Cutler Township,Governor,,Republican,"Kobach, Kris",190,000040
FRANKLIN,Franklin Township,Governor,,independent,"Kloos, Rick",12,000050
FRANKLIN,Franklin Township,Governor,,independent,"Orman, Greg",84,000050
FRANKLIN,Franklin Township,Governor,,Democratic,"Kelly, Laura",483,000050
FRANKLIN,Franklin Township,Governor,,Libertarian,"Caldwell, Jeff",18,000050
FRANKLIN,Franklin Township,Governor,,Republican,"Kobach, Kris",595,000050
FRANKLIN,Greenwood Township,Governor,,independent,"Kloos, Rick",0,000060
FRANKLIN,Greenwood Township,Governor,,independent,"Orman, Greg",9,000060
FRANKLIN,Greenwood Township,Governor,,Democratic,"Kelly, Laura",62,000060
FRANKLIN,Greenwood Township,Governor,,Libertarian,"Caldwell, Jeff",1,000060
FRANKLIN,Greenwood Township,Governor,,Republican,"Kobach, Kris",129,000060
FRANKLIN,Harrison Township,Governor,,independent,"Kloos, Rick",1,000070
FRANKLIN,Harrison Township,Governor,,independent,"Orman, Greg",18,000070
