county,precinct,office,district,party,candidate,votes,vtd
FINNEY,Friend Township,Attorney General,,Democratic,"Swain, Sarah G.",8,000010
FINNEY,Friend Township,Attorney General,,Republican,"Schmidt, Derek",41,000010
FINNEY,Ward 2,Attorney General,,Democratic,"Swain, Sarah G.",197,000030
FINNEY,Ward 2,Attorney General,,Republican,"Schmidt, Derek",128,000030
FINNEY,Ward 3,Attorney General,,Democratic,"Swain, Sarah G.",166,000040
FINNEY,Ward 3,Attorney General,,Republican,"Schmidt, Derek",225,000040
FINNEY,Ward 5,Attorney General,,Democratic,"Swain, Sarah G.",91,000060
FINNEY,Ward 5,Attorney General,,Republican,"Schmidt, Derek",178,000060
FINNEY,Ward 7,Attorney General,,Democratic,"Swain, Sarah G.",128,000080
FINNEY,Ward 7,Attorney General,,Republican,"Schmidt, Derek",146,000080
FINNEY,Ward 9,Attorney General,,Democratic,"Swain, Sarah G.",167,000100
FINNEY,Ward 9,Attorney General,,Republican,"Schmidt, Derek",147,000100
FINNEY,Ward 10,Attorney General,,Democratic,"Swain, Sarah G.",127,000110
FINNEY,Ward 10,Attorney General,,Republican,"Schmidt, Derek",180,000110
FINNEY,Ward 11,Attorney General,,Democratic,"Swain, Sarah G.",135,000120
FINNEY,Ward 11,Attorney General,,Republican,"Schmidt, Derek",294,000120
FINNEY,Ward 12,Attorney General,,Democratic,"Swain, Sarah G.",123,000130
FINNEY,Ward 12,Attorney General,,Republican,"Schmidt, Derek",385,000130
FINNEY,Ward 13,Attorney General,,Democratic,"Swain, Sarah G.",88,000140
FINNEY,Ward 13,Attorney General,,Republican,"Schmidt, Derek",306,000140
FINNEY,Ward 16,Attorney General,,Democratic,"Swain, Sarah G.",134,000170
FINNEY,Ward 16,Attorney General,,Republican,"Schmidt, Derek",327,000170
FINNEY,Holcomb,Attorney General,,Democratic,"Swain, Sarah G.",169,000190
FINNEY,Holcomb,Attorney General,,Republican,"Schmidt, Derek",547,000190
FINNEY,Huffman,Attorney General,,Democratic,"Swain, Sarah G.",82,000200
FINNEY,Huffman,Attorney General,,Republican,"Schmidt, Derek",132,000200
FINNEY,Kalvesta,Attorney General,,Democratic,"Swain, Sarah G.",4,000220
FINNEY,Kalvesta,Attorney General,,Republican,"Schmidt, Derek",39,000220
FINNEY,Pleasant Valley,Attorney General,,Democratic,"Swain, Sarah G.",1,000250
FINNEY,Pleasant Valley,Attorney General,,Republican,"Schmidt, Derek",62,000250
FINNEY,Plymell,Attorney General,,Democratic,"Swain, Sarah G.",26,000260
FINNEY,Plymell,Attorney General,,Republican,"Schmidt, Derek",108,000260
FINNEY,Theoni,Attorney General,,Democratic,"Swain, Sarah G.",6,000280
FINNEY,Theoni,Attorney General,,Republican,"Schmidt, Derek",52,000280
FINNEY,Ward 14 123.1,Attorney General,,Democratic,"Swain, Sarah G.",107,180010
FINNEY,Ward 14 123.1,Attorney General,,Republican,"Schmidt, Derek",150,180010
