county,precinct,office,district,party,candidate,votes,vtd
JEWELL,Allen Township,State House,106,Democratic,"Levendofsky, Nick",3,000010
JEWELL,Allen Township,State House,106,Republican,"Schwartz, Sharon",7,000010
JEWELL,Athens Township,State House,109,Republican,"Waymaster, Troy L.",19,000020
JEWELL,Browns Creek Township,State House,109,Republican,"Waymaster, Troy L.",29,000030
JEWELL,Buffalo Township,State House,106,Democratic,"Levendofsky, Nick",51,000040
JEWELL,Buffalo Township,State House,106,Republican,"Schwartz, Sharon",161,000040
JEWELL,Burr Oak Township,State House,109,Republican,"Waymaster, Troy L.",81,000050
JEWELL,Calvin Township,State House,109,Republican,"Waymaster, Troy L.",35,000060
JEWELL,Center Township,State House,109,Republican,"Waymaster, Troy L.",376,000070
JEWELL,Erving Township,State House,109,Republican,"Waymaster, Troy L.",11,000080
JEWELL,Esbon Township,State House,109,Republican,"Waymaster, Troy L.",63,000090
JEWELL,Grant Township,State House,106,Democratic,"Levendofsky, Nick",40,000100
JEWELL,Grant Township,State House,106,Republican,"Schwartz, Sharon",40,000100
JEWELL,Harrison Township,State House,109,Republican,"Waymaster, Troy L.",14,000110
JEWELL,Highland Township,State House,109,Republican,"Waymaster, Troy L.",13,000120
JEWELL,Holmwood Township,State House,109,Republican,"Waymaster, Troy L.",13,000130
JEWELL,Ionia Township,State House,109,Republican,"Waymaster, Troy L.",39,000140
JEWELL,Jackson Township,State House,106,Democratic,"Levendofsky, Nick",23,000150
JEWELL,Jackson Township,State House,106,Republican,"Schwartz, Sharon",34,000150
JEWELL,Limestone Township,State House,109,Republican,"Waymaster, Troy L.",22,000160
JEWELL,Montana Township,State House,106,Democratic,"Levendofsky, Nick",15,000170
JEWELL,Montana Township,State House,106,Republican,"Schwartz, Sharon",19,000170
JEWELL,Odessa Township,State House,109,Republican,"Waymaster, Troy L.",7,000180
JEWELL,Prairie Township,State House,106,Democratic,"Levendofsky, Nick",15,000190
JEWELL,Prairie Township,State House,106,Republican,"Schwartz, Sharon",50,000190
JEWELL,Richland Township,State House,106,Democratic,"Levendofsky, Nick",7,000200
JEWELL,Richland Township,State House,106,Republican,"Schwartz, Sharon",11,000200
JEWELL,Sinclair Township,State House,106,Democratic,"Levendofsky, Nick",9,000210
JEWELL,Sinclair Township,State House,106,Republican,"Schwartz, Sharon",7,000210
JEWELL,Vicksburg Township,State House,106,Democratic,"Levendofsky, Nick",2,000220
JEWELL,Vicksburg Township,State House,106,Republican,"Schwartz, Sharon",11,000220
JEWELL,Walnut Township,State House,109,Republican,"Waymaster, Troy L.",35,000230
JEWELL,Washington Township,State House,106,Democratic,"Levendofsky, Nick",10,000240
JEWELL,Washington Township,State House,106,Republican,"Schwartz, Sharon",10,000240
JEWELL,White Mound Township,State House,109,Republican,"Waymaster, Troy L.",17,000250
JEWELL,Allen Township,State Senate,36,Democratic,"Clark, Marquis",1,000010
JEWELL,Allen Township,State Senate,36,Republican,"Bowers, Elaine S.",9,000010
JEWELL,Athens Township,State Senate,36,Democratic,"Clark, Marquis",3,000020
JEWELL,Athens Township,State Senate,36,Republican,"Bowers, Elaine S.",21,000020
JEWELL,Browns Creek Township,State Senate,36,Democratic,"Clark, Marquis",3,000030
JEWELL,Browns Creek Township,State Senate,36,Republican,"Bowers, Elaine S.",28,000030
JEWELL,Buffalo Township,State Senate,36,Democratic,"Clark, Marquis",27,000040
JEWELL,Buffalo Township,State Senate,36,Republican,"Bowers, Elaine S.",183,000040
JEWELL,Burr Oak Township,State Senate,36,Democratic,"Clark, Marquis",16,000050
JEWELL,Burr Oak Township,State Senate,36,Republican,"Bowers, Elaine S.",80,000050
JEWELL,Calvin Township,State Senate,36,Democratic,"Clark, Marquis",1,000060
JEWELL,Calvin Township,State Senate,36,Republican,"Bowers, Elaine S.",36,000060
JEWELL,Center Township,State Senate,36,Democratic,"Clark, Marquis",77,000070
JEWELL,Center Township,State Senate,36,Republican,"Bowers, Elaine S.",369,000070
JEWELL,Erving Township,State Senate,36,Democratic,"Clark, Marquis",1,000080
JEWELL,Erving Township,State Senate,36,Republican,"Bowers, Elaine S.",10,000080
JEWELL,Esbon Township,State Senate,36,Democratic,"Clark, Marquis",13,000090
JEWELL,Esbon Township,State Senate,36,Republican,"Bowers, Elaine S.",62,000090
JEWELL,Grant Township,State Senate,36,Democratic,"Clark, Marquis",9,000100
JEWELL,Grant Township,State Senate,36,Republican,"Bowers, Elaine S.",70,000100
JEWELL,Harrison Township,State Senate,36,Democratic,"Clark, Marquis",2,000110
JEWELL,Harrison Township,State Senate,36,Republican,"Bowers, Elaine S.",12,000110
JEWELL,Highland Township,State Senate,36,Democratic,"Clark, Marquis",7,000120
JEWELL,Highland Township,State Senate,36,Republican,"Bowers, Elaine S.",10,000120
JEWELL,Holmwood Township,State Senate,36,Democratic,"Clark, Marquis",4,000130
JEWELL,Holmwood Township,State Senate,36,Republican,"Bowers, Elaine S.",10,000130
JEWELL,Ionia Township,State Senate,36,Democratic,"Clark, Marquis",1,000140
JEWELL,Ionia Township,State Senate,36,Republican,"Bowers, Elaine S.",39,000140
JEWELL,Jackson Township,State Senate,36,Democratic,"Clark, Marquis",7,000150
JEWELL,Jackson Township,State Senate,36,Republican,"Bowers, Elaine S.",46,000150
JEWELL,Limestone Township,State Senate,36,Democratic,"Clark, Marquis",7,000160
JEWELL,Limestone Township,State Senate,36,Republican,"Bowers, Elaine S.",20,000160
JEWELL,Montana Township,State Senate,36,Democratic,"Clark, Marquis",5,000170
JEWELL,Montana Township,State Senate,36,Republican,"Bowers, Elaine S.",29,000170
JEWELL,Odessa Township,State Senate,36,Democratic,"Clark, Marquis",2,000180
JEWELL,Odessa Township,State Senate,36,Republican,"Bowers, Elaine S.",7,000180
