county,office,district,party,candidate,votes
ALLEN,President,,Democratic,Barack Obama,1869
ANDERSON,President,,Democratic,Barack Obama,944
ATCHISON,President,,Democratic,Barack Obama,2567
BARBER,President,,Democratic,Barack Obama,482
BARTON,President,,Democratic,Barack Obama,2297
BOURBON,President,,Democratic,Barack Obama,1996
BROWN,President,,Democratic,Barack Obama,1076
BUTLER,President,,Democratic,Barack Obama,7282
CHASE,President,,Democratic,Barack Obama,358
CHAUTAUQUA,President,,Democratic,Barack Obama,280
CHEROKEE,President,,Democratic,Barack Obama,2930
CHEYENNE,President,,Democratic,Barack Obama,233
CLARK,President,,Democratic,Barack Obama,174
CLAY,President,,Democratic,Barack Obama,834
CLOUD,President,,Democratic,Barack Obama,974
COFFEY,President,,Democratic,Barack Obama,898
COMANCHE,President,,Democratic,Barack Obama,143
COWLEY,President,,Democratic,Barack Obama,4319
CRAWFORD,President,,Democratic,Barack Obama,6826
DECATUR,President,,Democratic,Barack Obama,266
DICKINSON,President,,Democratic,Barack Obama,2020
DONIPHAN,President,,Democratic,Barack Obama,902
DOUGLAS,President,,Democratic,Barack Obama,29267
EDWARDS,President,,Democratic,Barack Obama,298
ELK,President,,Democratic,Barack Obama,281
ELLIS,President,,Democratic,Barack Obama,3057
ELLSWORTH,President,,Democratic,Barack Obama,702
FINNEY,President,,Democratic,Barack Obama,2682
FORD,President,,Democratic,Barack Obama,2600
FRANKLIN,President,,Democratic,Barack Obama,3694
GEARY,President,,Democratic,Barack Obama,3332
GOVE,President,,Democratic,Barack Obama,176
GRAHAM,President,,Democratic,Barack Obama,256
GRANT,President,,Democratic,Barack Obama,456
GRAY,President,,Democratic,Barack Obama,324
GREELEY,President,,Democratic,Barack Obama,113
GREENWOOD,President,,Democratic,Barack Obama,478
HAMILTON,President,,Democratic,Barack Obama,163
HARPER,President,,Democratic,Barack Obama,550
HARVEY,President,,Democratic,Barack Obama,5373
HASKELL,President,,Democratic,Barack Obama,215
HODGEMAN,President,,Democratic,Barack Obama,179
JACKSON,President,,Democratic,Barack Obama,1901
JEFFERSON,President,,Democratic,Barack Obama,2977
JEWELL,President,,Democratic,Barack Obama,229
JOHNSON,President,,Democratic,Barack Obama,110526
KEARNY,President,,Democratic,Barack Obama,268
KINGMAN,President,,Democratic,Barack Obama,733
KIOWA,President,,Democratic,Barack Obama,163
LABETTE,President,,Democratic,Barack Obama,3117
LANE,President,,Democratic,Barack Obama,172
LEAVENWORTH,President,,Democratic,Barack Obama,11357
LINCOLN,President,,Democratic,Barack Obama,289
LINN,President,,Democratic,Barack Obama,1170
LOGAN,President,,Democratic,Barack Obama,197
LYON,President,,Democratic,Barack Obama,5111
MARION,President,,Democratic,Barack Obama,1385
MARSHALL,President,,Democratic,Barack Obama,1469
MCPHERSON,President,,Democratic,Barack Obama,3449
MEADE,President,,Democratic,Barack Obama,258
MIAMI,President,,Democratic,Barack Obama,4712
MITCHELL,President,,Democratic,Barack Obama,584
MONTGOMERY,President,,Democratic,Barack Obama,3501
MORRIS,President,,Democratic,Barack Obama,718
MORTON,President,,Democratic,Barack Obama,189
NEMAHA,President,,Democratic,Barack Obama,1000
NEOSHO,President,,Democratic,Barack Obama,2050
NESS,President,,Democratic,Barack Obama,218
NORTON,President,,Democratic,Barack Obama,398
OSAGE,President,,Democratic,Barack Obama,2268
OSBORNE,President,,Democratic,Barack Obama,324
OTTAWA,President,,Democratic,Barack Obama,558
PAWNEE,President,,Democratic,Barack Obama,718
PHILLIPS,President,,Democratic,Barack Obama,382
POTTAWATOMIE,President,,Democratic,Barack Obama,2335
PRATT,President,,Democratic,Barack Obama,980
RAWLINS,President,,Democratic,Barack Obama,190
RENO,President,,Democratic,Barack Obama,8085
REPUBLIC,President,,Democratic,Barack Obama,477
RICE,President,,Democratic,Barack Obama,911
RILEY,President,,Democratic,Barack Obama,8977
ROOKS,President,,Democratic,Barack Obama,361
RUSH,President,,Democratic,Barack Obama,367
RUSSELL,President,,Democratic,Barack Obama,593
SALINE,President,,Democratic,Barack Obama,7040
SCOTT,President,,Democratic,Barack Obama,277
SEDGWICK,President,,Democratic,Barack Obama,71977
SEWARD,President,,Democratic,Barack Obama,1490
SHAWNEE,President,,Democratic,Barack Obama,36975
SHERIDAN,President,,Democratic,Barack Obama,168
SHERMAN,President,,Democratic,Barack Obama,577
SMITH,President,,Democratic,Barack Obama,358
STAFFORD,President,,Democratic,Barack Obama,404
STANTON,President,,Democratic,Barack Obama,143
STEVENS,President,,Democratic,Barack Obama,252
SUMNER,President,,Democratic,Barack Obama,2658
THOMAS,President,,Democratic,Barack Obama,598
TREGO,President,,Democratic,Barack Obama,291
WABAUNSEE,President,,Democratic,Barack Obama,918
WALLACE,President,,Democratic,Barack Obama,68
WASHINGTON,President,,Democratic,Barack Obama,524
WICHITA,President,,Democratic,Barack Obama,157
WILSON,President,,Democratic,Barack Obama,1636
WOODSON,President,,Democratic,Barack Obama,380
WYANDOTTE,President,,Democratic,Barack Obama,34302
TOTALS,President,,Democratic,Barack Obama,440726
ALLEN,President,,Libertarian,Gary Johnson,75
ANDERSON,President,,Libertarian,Gary Johnson,74
ATCHISON,President,,Libertarian,Gary Johnson,148
BARBER,President,,Libertarian,Gary Johnson,42
BARTON,President,,Libertarian,Gary Johnson,123
BOURBON,President,,Libertarian,Gary Johnson,110
BROWN,President,,Libertarian,Gary Johnson,64
BUTLER,President,,Libertarian,Gary Johnson,459
CHASE,President,,Libertarian,Gary Johnson,27
CHAUTAUQUA,President,,Libertarian,Gary Johnson,34
CHEROKEE,President,,Libertarian,Gary Johnson,145
CHEYENNE,President,,Libertarian,Gary Johnson,25
CLARK,President,,Libertarian,Gary Johnson,24
CLAY,President,,Libertarian,Gary Johnson,45
CLOUD,President,,Libertarian,Gary Johnson,106
COFFEY,President,,Libertarian,Gary Johnson,81
COMANCHE,President,,Libertarian,Gary Johnson,16
COWLEY,President,,Libertarian,Gary Johnson,225
CRAWFORD,President,,Libertarian,Gary Johnson,320
DECATUR,President,,Libertarian,Gary Johnson,42
DICKINSON,President,,Libertarian,Gary Johnson,149
DONIPHAN,President,,Libertarian,Gary Johnson,63
DOUGLAS,President,,Libertarian,Gary Johnson,1131
EDWARDS,President,,Libertarian,Gary Johnson,20
ELK,President,,Libertarian,Gary Johnson,32
ELLIS,President,,Libertarian,Gary Johnson,201
ELLSWORTH,President,,Libertarian,Gary Johnson,60
FINNEY,President,,Libertarian,Gary Johnson,138
FORD,President,,Libertarian,Gary Johnson,117
FRANKLIN,President,,Libertarian,Gary Johnson,221
GEARY,President,,Libertarian,Gary Johnson,105
GOVE,President,,Libertarian,Gary Johnson,23
GRAHAM,President,,Libertarian,Gary Johnson,17
GRANT,President,,Libertarian,Gary Johnson,25
GRAY,President,,Libertarian,Gary Johnson,23
GREELEY,President,,Libertarian,Gary Johnson,12
GREENWOOD,President,,Libertarian,Gary Johnson,43
HAMILTON,President,,Libertarian,Gary Johnson,17
HARPER,President,,Libertarian,Gary Johnson,59
HARVEY,President,,Libertarian,Gary Johnson,235
HASKELL,President,,Libertarian,Gary Johnson,18
HODGEMAN,President,,Libertarian,Gary Johnson,7
JACKSON,President,,Libertarian,Gary Johnson,106
JEFFERSON,President,,Libertarian,Gary Johnson,167
JEWELL,President,,Libertarian,Gary Johnson,21
JOHNSON,President,,Libertarian,Gary Johnson,4590
KEARNY,President,,Libertarian,Gary Johnson,16
KINGMAN,President,,Libertarian,Gary Johnson,70
KIOWA,President,,Libertarian,Gary Johnson,1
LABETTE,President,,Libertarian,Gary Johnson,121
LANE,President,,Libertarian,Gary Johnson,10
LEAVENWORTH,President,,Libertarian,Gary Johnson,494
LINCOLN,President,,Libertarian,Gary Johnson,18
LINN,President,,Libertarian,Gary Johnson,77
LOGAN,President,,Libertarian,Gary Johnson,15
