county,precinct,office,district,party,candidate,votes,vtd
BARTON,Albion Township,State House,112,Democratic,"Muehleisen, Steve",2,000010
BARTON,Albion Township,State House,112,Republican,"Edmonds, John",30,000010
BARTON,Beaver Township,State House,109,Republican,"Waymaster, Troy L.",43,000020
BARTON,Buffalo Township,State House,112,Democratic,"Muehleisen, Steve",60,000030
BARTON,Buffalo Township,State House,112,Republican,"Edmonds, John",145,000030
BARTON,Cheyenne Township,State House,109,Republican,"Waymaster, Troy L.",94,000040
BARTON,Clarence Township,State House,109,Republican,"Waymaster, Troy L.",52,000050
BARTON,Cleveland Township,State House,109,Republican,"Waymaster, Troy L.",16,000060
BARTON,Comanche Township,State House,113,Republican,"Christmann, Marshall",156,000070
BARTON,Eureka Township,State House,112,Democratic,"Muehleisen, Steve",13,000080
BARTON,Eureka Township,State House,112,Republican,"Edmonds, John",38,000080
BARTON,Fairview Township,State House,109,Republican,"Waymaster, Troy L.",47,000090
BARTON,Grant Township,State House,109,Republican,"Waymaster, Troy L.",24,000100
BARTON,Great Bend City Ward 1 Precinct 1,State House,112,Democratic,"Muehleisen, Steve",116,00011A
BARTON,Great Bend City Ward 1 Precinct 1,State House,112,Republican,"Edmonds, John",200,00011A
BARTON,Great Bend City Ward 1 Precinct 1 Courthouse,State House,112,Democratic,"Muehleisen, Steve",0,00011B
BARTON,Great Bend City Ward 1 Precinct 1 Courthouse,State House,112,Republican,"Edmonds, John",0,00011B
BARTON,Great Bend City Ward 1 Precinct 2,State House,112,Democratic,"Muehleisen, Steve",127,000120
BARTON,Great Bend City Ward 1 Precinct 2,State House,112,Republican,"Edmonds, John",343,000120
BARTON,Great Bend City Ward 1 Precinct 3,State House,112,Democratic,"Muehleisen, Steve",93,000130
BARTON,Great Bend City Ward 1 Precinct 3,State House,112,Republican,"Edmonds, John",288,000130
BARTON,Great Bend City Ward 2 Precinct 1,State House,112,Democratic,"Muehleisen, Steve",192,000140
BARTON,Great Bend City Ward 2 Precinct 1,State House,112,Republican,"Edmonds, John",426,000140
BARTON,Great Bend City Ward 2 Precinct 2,State House,112,Democratic,"Muehleisen, Steve",160,000150
BARTON,Great Bend City Ward 2 Precinct 2,State House,112,Republican,"Edmonds, John",451,000150
BARTON,Great Bend City Ward 2 Precinct 3,State House,112,Democratic,"Muehleisen, Steve",169,000160
BARTON,Great Bend City Ward 2 Precinct 3,State House,112,Republican,"Edmonds, John",513,000160
BARTON,Great Bend City Ward 3 Precinct 1,State House,112,Democratic,"Muehleisen, Steve",98,000170
BARTON,Great Bend City Ward 3 Precinct 1,State House,112,Republican,"Edmonds, John",303,000170
BARTON,Great Bend City Ward 3 Precinct 2,State House,112,Democratic,"Muehleisen, Steve",118,000180
BARTON,Great Bend City Ward 3 Precinct 2,State House,112,Republican,"Edmonds, John",360,000180
BARTON,Great Bend City Ward 3 Precinct 3,State House,112,Democratic,"Muehleisen, Steve",133,00019A
BARTON,Great Bend City Ward 3 Precinct 3,State House,112,Republican,"Edmonds, John",375,00019A
BARTON,Great Bend City Ward 3 Precinct 3 Exclave,State House,112,Democratic,"Muehleisen, Steve",0,00019B
BARTON,Great Bend City Ward 3 Precinct 3 Exclave,State House,112,Republican,"Edmonds, John",0,00019B
BARTON,Great Bend City Ward 4 Precinct 1,State House,112,Democratic,"Muehleisen, Steve",97,000200
BARTON,Great Bend City Ward 4 Precinct 1,State House,112,Republican,"Edmonds, John",178,000200
BARTON,Great Bend City Ward 4 Precinct 2,State House,112,Democratic,"Muehleisen, Steve",79,000210
BARTON,Great Bend City Ward 4 Precinct 2,State House,112,Republican,"Edmonds, John",147,000210
BARTON,Great Bend City Ward 4 Precinct 3,State House,112,Democratic,"Muehleisen, Steve",34,00022A
BARTON,Great Bend City Ward 4 Precinct 3,State House,112,Republican,"Edmonds, John",52,00022A
BARTON,Great Bend City Ward 4 Precinct 3 Exclave A,State House,112,Democratic,"Muehleisen, Steve",0,00022B
BARTON,Great Bend City Ward 4 Precinct 3 Exclave A,State House,112,Republican,"Edmonds, John",0,00022B
BARTON,Great Bend City Ward 4 Precinct 3 Exclave B,State House,112,Democratic,"Muehleisen, Steve",0,00022C
BARTON,Great Bend City Ward 4 Precinct 3 Exclave B,State House,112,Republican,"Edmonds, John",0,00022C
BARTON,Great Bend City Ward 4 Precinct 3 Exclave C,State House,112,Democratic,"Muehleisen, Steve",0,00022D
BARTON,Great Bend City Ward 4 Precinct 3 Exclave C,State House,112,Republican,"Edmonds, John",0,00022D
BARTON,Great Bend City Ward 4 Precinct 3 Exclave D1,State House,112,Democratic,"Muehleisen, Steve",0,00022E
BARTON,Great Bend City Ward 4 Precinct 3 Exclave D1,State House,112,Republican,"Edmonds, John",0,00022E
BARTON,Great Bend City Ward 4 Precinct 3 Exclave D2,State House,112,Democratic,"Muehleisen, Steve",0,00022F
BARTON,Great Bend City Ward 4 Precinct 3 Exclave D2,State House,112,Republican,"Edmonds, John",0,00022F
BARTON,Great Bend Township Part A,State House,112,Democratic,"Muehleisen, Steve",142,00023A
BARTON,Great Bend Township Part A,State House,112,Republican,"Edmonds, John",415,00023A
BARTON,Great Bend Township Part B,State House,112,Democratic,"Muehleisen, Steve",23,00023B
BARTON,Great Bend Township Part B,State House,112,Republican,"Edmonds, John",87,00023B
BARTON,Great Bend Township,State House,112,Democratic,"Muehleisen, Steve",0,00023C
BARTON,Great Bend Township,State House,112,Republican,"Edmonds, John",0,00023C
BARTON,Hoisington Ward 1,State House,112,Democratic,"Muehleisen, Steve",61,000240
BARTON,Hoisington Ward 1,State House,112,Republican,"Edmonds, John",176,000240
BARTON,Hoisington Ward 2,State House,112,Democratic,"Muehleisen, Steve",63,000250
BARTON,Hoisington Ward 2,State House,112,Republican,"Edmonds, John",192,000250
BARTON,Hoisington Ward 3,State House,112,Democratic,"Muehleisen, Steve",60,000260
BARTON,Hoisington Ward 3,State House,112,Republican,"Edmonds, John",215,000260
BARTON,Hoisington Ward 4,State House,112,Democratic,"Muehleisen, Steve",64,00027A
BARTON,Hoisington Ward 4,State House,112,Republican,"Edmonds, John",181,00027A
BARTON,Hoisington Ward 4 Exclave,State House,112,Democratic,"Muehleisen, Steve",0,00027B
BARTON,Hoisington Ward 4 Exclave,State House,112,Republican,"Edmonds, John",0,00027B
BARTON,Independent Township,State House,109,Republican,"Waymaster, Troy L.",307,000280
BARTON,Lakin Township,State House,113,Republican,"Christmann, Marshall",804,000290
BARTON,Liberty Township,State House,112,Democratic,"Muehleisen, Steve",26,000300
BARTON,Liberty Township,State House,112,Republican,"Edmonds, John",83,000300
BARTON,Logan Township,State House,109,Republican,"Waymaster, Troy L.",61,000310
BARTON,North Homestead Township,State House,112,Democratic,"Muehleisen, Steve",17,000320
BARTON,North Homestead Township,State House,112,Republican,"Edmonds, John",45,000320
BARTON,Pawnee Rock Township,State House,113,Republican,"Christmann, Marshall",130,000330
BARTON,South Bend Township,State House,112,Democratic,"Muehleisen, Steve",76,000340
BARTON,South Bend Township,State House,112,Republican,"Edmonds, John",204,000340
BARTON,South Homestead Township,State House,112,Democratic,"Muehleisen, Steve",33,000350
BARTON,South Homestead Township,State House,112,Republican,"Edmonds, John",132,000350
BARTON,Union Township,State House,109,Republican,"Waymaster, Troy L.",52,000360
BARTON,Walnut Township Albert,State House,109,Republican,"Waymaster, Troy L.",93,000370
BARTON,Walnut Township Olmitz,State House,109,Republican,"Waymaster, Troy L.",60,000380
BARTON,Wheatland Township,State House,109,Republican,"Waymaster, Troy L.",28,000390
BARTON,Hoisington Landfill,State House,112,Democratic,"Muehleisen, Steve",0,900010
BARTON,Hoisington Landfill,State House,112,Republican,"Edmonds, John",0,900010
BARTON,Albion Township,State Senate,33,Republican,"Holmes, Mitch",32,000010
BARTON,Beaver Township,State Senate,33,Republican,"Holmes, Mitch",40,000020
BARTON,Buffalo Township,State Senate,33,Republican,"Holmes, Mitch",188,000030
BARTON,Cheyenne Township,State Senate,33,Republican,"Holmes, Mitch",96,000040
BARTON,Clarence Township,State Senate,33,Republican,"Holmes, Mitch",52,000050
