county,precinct,office,district,party,candidate,votes,vtd
HARVEY,Alta Township,Governor,,Democratic,"Davis, Paul",33,000010
HARVEY,Alta Township,Governor,,Libertarian,"Umbehr, Keen A.",3,000010
HARVEY,Alta Township,Governor,,Republican,"Brownback, Sam",68,000010
HARVEY,Burrton Township,Governor,,Democratic,"Davis, Paul",32,000020
HARVEY,Burrton Township,Governor,,Libertarian,"Umbehr, Keen A.",5,000020
HARVEY,Burrton Township,Governor,,Republican,"Brownback, Sam",51,000020
HARVEY,Emma Township,Governor,,Democratic,"Davis, Paul",65,000040
HARVEY,Emma Township,Governor,,Libertarian,"Umbehr, Keen A.",7,000040
HARVEY,Emma Township,Governor,,Republican,"Brownback, Sam",148,000040
HARVEY,Garden Township,Governor,,Democratic,"Davis, Paul",50,000050
HARVEY,Garden Township,Governor,,Libertarian,"Umbehr, Keen A.",3,000050
HARVEY,Garden Township,Governor,,Republican,"Brownback, Sam",81,000050
HARVEY,Halstead City Ward 1 Precinct 1,Governor,,Democratic,"Davis, Paul",110,000060
HARVEY,Halstead City Ward 1 Precinct 1,Governor,,Libertarian,"Umbehr, Keen A.",14,000060
HARVEY,Halstead City Ward 1 Precinct 1,Governor,,Republican,"Brownback, Sam",144,000060
HARVEY,Halstead City Ward 1 Precinct 2,Governor,,Democratic,"Davis, Paul",165,000070
HARVEY,Halstead City Ward 1 Precinct 2,Governor,,Libertarian,"Umbehr, Keen A.",14,000070
HARVEY,Halstead City Ward 1 Precinct 2,Governor,,Republican,"Brownback, Sam",178,000070
HARVEY,Halstead Township,Governor,,Democratic,"Davis, Paul",49,000080
HARVEY,Halstead Township,Governor,,Libertarian,"Umbehr, Keen A.",5,000080
HARVEY,Halstead Township,Governor,,Republican,"Brownback, Sam",53,000080
HARVEY,Hesston Precinct 1,Governor,,Democratic,"Davis, Paul",349,000090
HARVEY,Hesston Precinct 1,Governor,,Libertarian,"Umbehr, Keen A.",16,000090
HARVEY,Hesston Precinct 1,Governor,,Republican,"Brownback, Sam",326,000090
HARVEY,Hesston Precinct 2,Governor,,Democratic,"Davis, Paul",302,00010A
HARVEY,Hesston Precinct 2,Governor,,Libertarian,"Umbehr, Keen A.",14,00010A
HARVEY,Hesston Precinct 2,Governor,,Republican,"Brownback, Sam",370,00010A
HARVEY,Highland Township,Governor,,Democratic,"Davis, Paul",73,000110
HARVEY,Highland Township,Governor,,Libertarian,"Umbehr, Keen A.",3,000110
HARVEY,Highland Township,Governor,,Republican,"Brownback, Sam",82,000110
