county,precinct,office,district,party,candidate,votes,vtd
MORTON,Cimarron Township,Governor,,Democratic,"Davis, Paul",5,000010
MORTON,Cimarron Township,Governor,,Libertarian,"Umbehr, Keen A.",2,000010
MORTON,Cimarron Township,Governor,,Republican,"Brownback, Sam",18,000010
MORTON,East Richfield,Governor,,Democratic,"Davis, Paul",15,000020
MORTON,East Richfield,Governor,,Libertarian,"Umbehr, Keen A.",1,000020
MORTON,East Richfield,Governor,,Republican,"Brownback, Sam",19,000020
MORTON,Elkhart Ward 1,Governor,,Democratic,"Davis, Paul",59,000030
MORTON,Elkhart Ward 1,Governor,,Libertarian,"Umbehr, Keen A.",10,000030
MORTON,Elkhart Ward 1,Governor,,Republican,"Brownback, Sam",117,000030
MORTON,Elkhart Ward 2,Governor,,Democratic,"Davis, Paul",46,000040
MORTON,Elkhart Ward 2,Governor,,Libertarian,"Umbehr, Keen A.",8,000040
MORTON,Elkhart Ward 2,Governor,,Republican,"Brownback, Sam",119,000040
MORTON,Elkhart Ward 3,Governor,,Democratic,"Davis, Paul",69,000050
MORTON,Elkhart Ward 3,Governor,,Libertarian,"Umbehr, Keen A.",13,000050
MORTON,Elkhart Ward 3,Governor,,Republican,"Brownback, Sam",133,000050
MORTON,Jones Township,Governor,,Democratic,"Davis, Paul",1,000060
MORTON,Jones Township,Governor,,Libertarian,"Umbehr, Keen A.",0,000060
MORTON,Jones Township,Governor,,Republican,"Brownback, Sam",8,000060
MORTON,Rolla Township,Governor,,Democratic,"Davis, Paul",58,000070
MORTON,Rolla Township,Governor,,Libertarian,"Umbehr, Keen A.",5,000070
MORTON,Rolla Township,Governor,,Republican,"Brownback, Sam",91,000070
MORTON,Taloga Township,Governor,,Democratic,"Davis, Paul",4,000080
MORTON,Taloga Township,Governor,,Libertarian,"Umbehr, Keen A.",1,000080
MORTON,Taloga Township,Governor,,Republican,"Brownback, Sam",34,000080
MORTON,West Richfield,Governor,,Democratic,"Davis, Paul",3,000090
MORTON,West Richfield,Governor,,Libertarian,"Umbehr, Keen A.",1,000090
MORTON,West Richfield,Governor,,Republican,"Brownback, Sam",37,000090
MORTON,Westola Township,Governor,,Democratic,"Davis, Paul",8,000100
MORTON,Westola Township,Governor,,Libertarian,"Umbehr, Keen A.",0,000100
MORTON,Westola Township,Governor,,Republican,"Brownback, Sam",21,000100
MORTON,Cimarron Township,State House,124,Republican,"Alford, J. Stephen",26,000010
MORTON,East Richfield,State House,124,Republican,"Alford, J. Stephen",30,000020
MORTON,Elkhart Ward 1,State House,124,Republican,"Alford, J. Stephen",174,000030
MORTON,Elkhart Ward 2,State House,124,Republican,"Alford, J. Stephen",149,000040
MORTON,Elkhart Ward 3,State House,124,Republican,"Alford, J. Stephen",195,000050
MORTON,Jones Township,State House,124,Republican,"Alford, J. Stephen",9,000060
MORTON,Rolla Township,State House,124,Republican,"Alford, J. Stephen",139,000070
MORTON,Taloga Township,State House,124,Republican,"Alford, J. Stephen",35,000080
MORTON,West Richfield,State House,124,Republican,"Alford, J. Stephen",41,000090
MORTON,Westola Township,State House,124,Republican,"Alford, J. Stephen",25,000100
MORTON,Cimarron Township,U.S. House,1,Democratic,"Sherow, James E.",4,000010
MORTON,Cimarron Township,U.S. House,1,Republican,"Huelskamp, Tim",22,000010
MORTON,East Richfield,U.S. House,1,Democratic,"Sherow, James E.",9,000020
MORTON,East Richfield,U.S. House,1,Republican,"Huelskamp, Tim",27,000020
MORTON,Elkhart Ward 1,U.S. House,1,Democratic,"Sherow, James E.",30,000030
MORTON,Elkhart Ward 1,U.S. House,1,Republican,"Huelskamp, Tim",161,000030
MORTON,Elkhart Ward 2,U.S. House,1,Democratic,"Sherow, James E.",32,000040
MORTON,Elkhart Ward 2,U.S. House,1,Republican,"Huelskamp, Tim",139,000040
MORTON,Elkhart Ward 3,U.S. House,1,Democratic,"Sherow, James E.",36,000050
MORTON,Elkhart Ward 3,U.S. House,1,Republican,"Huelskamp, Tim",181,000050
