county,precinct,office,district,party,candidate,votes,vtd
GOVE,Baker Township,Governor,,Democratic,"Davis, Paul",149,000010
GOVE,Baker Township,Governor,,Libertarian,"Umbehr, Keen A.",19,000010
GOVE,Baker Township,Governor,,Republican,"Brownback, Sam",351,000010
GOVE,Gaeland Township,Governor,,Democratic,"Davis, Paul",0,000020
GOVE,Gaeland Township,Governor,,Libertarian,"Umbehr, Keen A.",0,000020
GOVE,Gaeland Township,Governor,,Republican,"Brownback, Sam",0,000020
GOVE,Gove Township,Governor,,Democratic,"Davis, Paul",22,000030
GOVE,Gove Township,Governor,,Libertarian,"Umbehr, Keen A.",4,000030
GOVE,Gove Township,Governor,,Republican,"Brownback, Sam",50,000030
GOVE,Grainfield Township,Governor,,Democratic,"Davis, Paul",60,000040
GOVE,Grainfield Township,Governor,,Libertarian,"Umbehr, Keen A.",7,000040
GOVE,Grainfield Township,Governor,,Republican,"Brownback, Sam",196,000040
GOVE,Grinnell Township,Governor,,Democratic,"Davis, Paul",41,000050
GOVE,Grinnell Township,Governor,,Libertarian,"Umbehr, Keen A.",6,000050
GOVE,Grinnell Township,Governor,,Republican,"Brownback, Sam",142,000050
GOVE,Jerome Township,Governor,,Democratic,"Davis, Paul",12,000060
GOVE,Jerome Township,Governor,,Libertarian,"Umbehr, Keen A.",0,000060
GOVE,Jerome Township,Governor,,Republican,"Brownback, Sam",44,000060
GOVE,Larrabee Township,Governor,,Democratic,"Davis, Paul",2,000070
GOVE,Larrabee Township,Governor,,Libertarian,"Umbehr, Keen A.",1,000070
GOVE,Larrabee Township,Governor,,Republican,"Brownback, Sam",24,000070
GOVE,Lewis Township,Governor,,Democratic,"Davis, Paul",0,000080
GOVE,Lewis Township,Governor,,Libertarian,"Umbehr, Keen A.",0,000080
GOVE,Lewis Township,Governor,,Republican,"Brownback, Sam",3,000080
GOVE,Payne Township,Governor,,Democratic,"Davis, Paul",0,000090
GOVE,Payne Township,Governor,,Libertarian,"Umbehr, Keen A.",0,000090
GOVE,Payne Township,Governor,,Republican,"Brownback, Sam",0,000090
GOVE,Baker Township,State House,118,Republican,"Hineman, Don",484,000010
GOVE,Gaeland Township,State House,118,Republican,"Hineman, Don",0,000020
GOVE,Gove Township,State House,118,Republican,"Hineman, Don",77,000030
GOVE,Grainfield Township,State House,118,Republican,"Hineman, Don",238,000040
GOVE,Grinnell Township,State House,118,Republican,"Hineman, Don",179,000050
GOVE,Jerome Township,State House,118,Republican,"Hineman, Don",55,000060
GOVE,Larrabee Township,State House,118,Republican,"Hineman, Don",23,000070
GOVE,Lewis Township,State House,118,Republican,"Hineman, Don",3,000080
GOVE,Payne Township,State House,118,Republican,"Hineman, Don",0,000090
GOVE,Baker Township,U.S. House,1,Democratic,"Sherow, James E.",110,000010
GOVE,Baker Township,U.S. House,1,Republican,"Huelskamp, Tim",402,000010
GOVE,Gaeland Township,U.S. House,1,Democratic,"Sherow, James E.",0,000020
GOVE,Gaeland Township,U.S. House,1,Republican,"Huelskamp, Tim",0,000020
GOVE,Gove Township,U.S. House,1,Democratic,"Sherow, James E.",22,000030
GOVE,Gove Township,U.S. House,1,Republican,"Huelskamp, Tim",59,000030
GOVE,Grainfield Township,U.S. House,1,Democratic,"Sherow, James E.",38,000040
GOVE,Grainfield Township,U.S. House,1,Republican,"Huelskamp, Tim",205,000040
GOVE,Grinnell Township,U.S. House,1,Democratic,"Sherow, James E.",32,000050
GOVE,Grinnell Township,U.S. House,1,Republican,"Huelskamp, Tim",164,000050
GOVE,Jerome Township,U.S. House,1,Democratic,"Sherow, James E.",18,000060
GOVE,Jerome Township,U.S. House,1,Republican,"Huelskamp, Tim",41,000060
GOVE,Larrabee Township,U.S. House,1,Democratic,"Sherow, James E.",0,000070
GOVE,Larrabee Township,U.S. House,1,Republican,"Huelskamp, Tim",28,000070
GOVE,Lewis Township,U.S. House,1,Democratic,"Sherow, James E.",0,000080
GOVE,Lewis Township,U.S. House,1,Republican,"Huelskamp, Tim",3,000080
