,,,,,,
Decatur,Dresden-Custer,Senate,,L,Randall Batson,0
Decatur,Dresden-Lyon,Senate,,L,Randall Batson,0
Decatur,Dresden-Dresden twp,Senate,,L,Randall Batson,0
Decatur,Dresden-Custer,Senate,,I,Greg Orman,0
Decatur,Dresden-Lyon,Senate,,I,Greg Orman,3
Decatur,Dresden-Dresden twp,Senate,,I,Greg Orman,13
Decatur,Dresden-Custer,Senate,,R,Pat Roberts,20
Decatur,Dresden-Lyon,Senate,,R,Pat Roberts,2
Decatur,Dresden-Dresden twp,Senate,,R,Pat Roberts,37
Decatur,Dresden-Custer,Congress 1,CD1,R,Tim Huelskamp,18
Decatur,Dresden-Lyon,Congress 1,CD1,R,Tim Huelskamp,2
Decatur,Dresden-Dresden twp,Congress 1,CD1,R,Tim Huelskamp,38
Decatur,Dresden-Custer,Congress 1,CD1,D,James Sherow,1
Decatur,Dresden-Lyon,Congress 1,CD1,D,James Sherow,3
Decatur,Dresden-Dresden twp,Congress 1,CD1,D,James Sherow,11
Decatur,Dresden-Custer,Governor,,R,Sam Brownback,20
Decatur,Dresden-Lyon,Governor,,R,Sam Brownback,2
Decatur,Dresden-Dresden twp,Governor,,R,Sam Brownback,40
Decatur,Dresden-Custer,Governor,,D,Paul Davis,0
Decatur,Dresden-Lyon,Governor,,D,Paul Davis,3
Decatur,Dresden-Dresden twp,Governor,,D,Paul Davis,12
Decatur,Dresden-Custer,Governor,,L,Keen Umbehr,0
Decatur,Dresden-Lyon,Governor,,L,Keen Umbehr,0
Decatur,Dresden-Dresden twp,Governor,,L,Keen Umbehr,2
Decatur,Dresden-Custer,Secretary,,R,Kris Kobach,19
Decatur,Dresden-Lyon,Secretary,,R,Kris Kobach,3
Decatur,Dresden-Dresden twp,Secretary,,R,Kris Kobach,39
Decatur,Dresden-Custer,Secretary,,D,Jean Schodorf,1
Decatur,Dresden-Lyon,Secretary,,D,Jean Schodorf,2
Decatur,Dresden-Dresden twp,Secretary,,D,Jean Schodorf,11
Decatur,Dresden-Custer,Attorney,,D,AJ Kotich,2
Decatur,Dresden-Lyon,Attorney,,D,AJ Kotich,3
Decatur,Dresden-Dresden twp,Attorney,,D,AJ Kotich,9
Decatur,Dresden-Custer,Attorney,,R,Derek Schmidt,18
Decatur,Dresden-Lyon,Attorney,,R,Derek Schmidt,2
Decatur,Dresden-Dresden twp,Attorney,,R,Derek Schmidt,40
Decatur,Dresden-Custer,Treasurer,,D,Carmen Alldritt,0
Decatur,Dresden-Lyon,Treasurer,,D,Carmen Alldritt,1
Decatur,Dresden-Dresden twp,Treasurer,,D,Carmen Alldritt,10
Decatur,Dresden-Custer,Treasurer,,R,Ron Estes,19
Decatur,Dresden-Lyon,Treasurer,,R,Ron Estes,4
Decatur,Dresden-Dresden twp,Treasurer,,R,Ron Estes,39
Decatur,Dresden-Custer,Insurance,,D,Dennis Anderson,1
Decatur,Dresden-Lyon,Insurance,,D,Dennis Anderson,3
Decatur,Dresden-Dresden twp,Insurance,,D,Dennis Anderson,12
Decatur,Dresden-Custer,Insurance,,R,Ken Selzer,17
Decatur,Dresden-Lyon,Insurance,,R,Ken Selzer,2
Decatur,Dresden-Dresden twp,Insurance,,R,Ken Selzer,36
Decatur,Dresden-Custer,State Rep,,R,Rick Billinger,19
Decatur,Dresden-Lyon,State Rep,,R,Rick Billinger,4
Decatur,Dresden-Dresden twp,State Rep,,R,Rick Billinger,42
Decatur,Jennings-Allison,Senate,,L,Randall Batson,0
Decatur,Jennings-Pleas Valley,Senate,,L,Randall Batson,0
Decatur,Jennings-Jennings twp,Senate,,L,Randall Batson,2
Decatur,Jennings-Allison,Senate,,I,Greg Orman,3
Decatur,Jennings-Pleas Valley,Senate,,I,Greg Orman,4
Decatur,Jennings-Jennings twp,Senate,,I,Greg Orman,20
Decatur,Jennings-Allison,Senate,,R,Pat Roberts,6
Decatur,Jennings-Pleas Valley,Senate,,R,Pat Roberts,14
Decatur,Jennings-Jennings twp,Senate,,R,Pat Roberts,44
Decatur,Jennings-Allison,Congress 1,CD1,R,Tim Huelskamp,7
Decatur,Jennings-Pleas Valley,Congress 1,CD1,R,Tim Huelskamp,14
Decatur,Jennings-Jennings twp,Congress 1,CD1,R,Tim Huelskamp,46
Decatur,Jennings-Allison,Congress 1,CD1,D,James Sherow,1
Decatur,Jennings-Pleas Valley,Congress 1,CD1,D,James Sherow,4
Decatur,Jennings-Jennings twp,Congress 1,CD1,D,James Sherow,21
Decatur,Jennings-Allison,Governor,,R,Sam Brownback,4
Decatur,Jennings-Pleas Valley,Governor,,R,Sam Brownback,12
Decatur,Jennings-Jennings twp,Governor,,R,Sam Brownback,38
Decatur,Jennings-Allison,Governor,,D,Paul Davis,5
Decatur,Jennings-Pleas Valley,Governor,,D,Paul Davis,5
Decatur,Jennings-Jennings twp,Governor,,D,Paul Davis,26
Decatur,Jennings-Allison,Governor,,L,Keen Umbehr,0
Decatur,Jennings-Pleas Valley,Governor,,L,Keen Umbehr,1
Decatur,Jennings-Jennings twp,Governor,,L,Keen Umbehr,2
Decatur,Jennings-Allison,Secretary,,R,Kris Kobach,6
Decatur,Jennings-Pleas Valley,Secretary,,R,Kris Kobach,14
Decatur,Jennings-Jennings twp,Secretary,,R,Kris Kobach,40
Decatur,Jennings-Allison,Secretary,,D,Jean Schodorf,3
Decatur,Jennings-Pleas Valley,Secretary,,D,Jean Schodorf,4
Decatur,Jennings-Jennings twp,Secretary,,D,Jean Schodorf,25
Decatur,Jennings-Allison,Attorney,,D,AJ Kotich,3
Decatur,Jennings-Pleas Valley,Attorney,,D,AJ Kotich,1
Decatur,Jennings-Jennings twp,Attorney,,D,AJ Kotich,18
Decatur,Jennings-Allison,Attorney,,R,Derek Schmidt,6
Decatur,Jennings-Pleas Valley,Attorney,,R,Derek Schmidt,16
Decatur,Jennings-Jennings twp,Attorney,,R,Derek Schmidt,47
Decatur,Jennings-Allison,Treasurer,,D,Carmen Alldritt,2
Decatur,Jennings-Pleas Valley,Treasurer,,D,Carmen Alldritt,1
Decatur,Jennings-Jennings twp,Treasurer,,D,Carmen Alldritt,19
Decatur,Jennings-Allison,Treasurer,,R,Ron Estes,7
Decatur,Jennings-Pleas Valley,Treasurer,,R,Ron Estes,16
Decatur,Jennings-Jennings twp,Treasurer,,R,Ron Estes,44
Decatur,Jennings-Allison,Insurance,,D,Dennis Anderson,4
Decatur,Jennings-Pleas Valley,Insurance,,D,Dennis Anderson,5
Decatur,Jennings-Jennings twp,Insurance,,D,Dennis Anderson,24
Decatur,Jennings-Allison,Insurance,,R,Ken Selzer,5
Decatur,Jennings-Pleas Valley,Insurance,,R,Ken Selzer,12
Decatur,Jennings-Jennings twp,Insurance,,R,Ken Selzer,38
Decatur,Jennings-Allison,Insurance,,R,Rick Billinger,7
Decatur,Jennings-Pleas Valley,Insurance,,R,Rick Billinger,18
Decatur,Jennings-Jennings twp,State Rep,,R,Rick Billinger,54
