county,precinct,office,district,party,candidate,votes,vtd
ROOKS,Township 01,Governor,,Democratic,"Davis, Paul",18,000010
ROOKS,Township 01,Governor,,Libertarian,"Umbehr, Keen A.",4,000010
ROOKS,Township 01,Governor,,Republican,"Brownback, Sam",54,000010
ROOKS,Township 02,Governor,,Democratic,"Davis, Paul",41,000020
ROOKS,Township 02,Governor,,Libertarian,"Umbehr, Keen A.",12,000020
ROOKS,Township 02,Governor,,Republican,"Brownback, Sam",103,000020
ROOKS,Township 03 Precinct 1,Governor,,Democratic,"Davis, Paul",9,000030
ROOKS,Township 03 Precinct 1,Governor,,Libertarian,"Umbehr, Keen A.",0,000030
ROOKS,Township 03 Precinct 1,Governor,,Republican,"Brownback, Sam",26,000030
ROOKS,Township 03 Precinct 2,Governor,,Democratic,"Davis, Paul",130,000040
ROOKS,Township 03 Precinct 2,Governor,,Libertarian,"Umbehr, Keen A.",36,000040
ROOKS,Township 03 Precinct 2,Governor,,Republican,"Brownback, Sam",303,000040
ROOKS,Township 04,Governor,,Democratic,"Davis, Paul",8,000050
ROOKS,Township 04,Governor,,Libertarian,"Umbehr, Keen A.",0,000050
ROOKS,Township 04,Governor,,Republican,"Brownback, Sam",12,000050
ROOKS,Township 06,Governor,,Democratic,"Davis, Paul",6,000070
ROOKS,Township 06,Governor,,Libertarian,"Umbehr, Keen A.",2,000070
ROOKS,Township 06,Governor,,Republican,"Brownback, Sam",30,000070
ROOKS,Township 07,Governor,,Democratic,"Davis, Paul",20,000080
ROOKS,Township 07,Governor,,Libertarian,"Umbehr, Keen A.",5,000080
ROOKS,Township 07,Governor,,Republican,"Brownback, Sam",46,000080
ROOKS,Township 08,Governor,,Democratic,"Davis, Paul",32,000090
ROOKS,Township 08,Governor,,Libertarian,"Umbehr, Keen A.",2,000090
ROOKS,Township 08,Governor,,Republican,"Brownback, Sam",79,000090
ROOKS,Township 09,Governor,,Democratic,"Davis, Paul",6,000100
ROOKS,Township 09,Governor,,Libertarian,"Umbehr, Keen A.",0,000100
