county,precinct,office,district,party,candidate,votes,vtd
ELLIS,Buckeye Township,State House,110,Republican,"Rahjes, Ken",180,000010
ELLIS,Catherine Township,State House,110,Republican,"Rahjes, Ken",107,000020
ELLIS,East Big Creek Township,State House,111,Democratic,"Phelps, Eber",168,000030
ELLIS,East Big Creek Township,State House,111,Republican,"Boldra, Sue Ellen",250,000030
ELLIS,Ellis Township,State House,110,Republican,"Rahjes, Ken",194,000040
ELLIS,Ellis Ward 1,State House,110,Republican,"Rahjes, Ken",237,000050
ELLIS,Ellis Ward 2,State House,110,Republican,"Rahjes, Ken",352,000060
ELLIS,Ellis Ward 3,State House,110,Republican,"Rahjes, Ken",176,000070
ELLIS,Freedom Township,State House,111,Democratic,"Phelps, Eber",21,000080
ELLIS,Freedom Township,State House,111,Republican,"Boldra, Sue Ellen",32,000080
ELLIS,Hays Ward 1 Precinct 1,State House,111,Democratic,"Phelps, Eber",149,000090
ELLIS,Hays Ward 1 Precinct 1,State House,111,Republican,"Boldra, Sue Ellen",86,000090
ELLIS,Hays Ward 1 Precinct 2,State House,111,Democratic,"Phelps, Eber",114,00010A
ELLIS,Hays Ward 1 Precinct 2,State House,111,Republican,"Boldra, Sue Ellen",92,00010A
ELLIS,Hays Ward 2 Precinct 1,State House,111,Democratic,"Phelps, Eber",266,000110
ELLIS,Hays Ward 2 Precinct 1,State House,111,Republican,"Boldra, Sue Ellen",202,000110
ELLIS,Hays Ward 2 Precinct 2,State House,111,Democratic,"Phelps, Eber",224,000120
ELLIS,Hays Ward 2 Precinct 2,State House,111,Republican,"Boldra, Sue Ellen",144,000120
ELLIS,Hays Ward 2 Precinct 3,State House,111,Democratic,"Phelps, Eber",155,000130
ELLIS,Hays Ward 2 Precinct 3,State House,111,Republican,"Boldra, Sue Ellen",114,000130
ELLIS,Hays Ward 2 Precinct 4,State House,111,Democratic,"Phelps, Eber",204,000140
