county,precinct,office,district,party,candidate,votes,vtd
MITCHELL,Asherville Township,State House,107,Republican,"Concannon, Susan L.",46,000010
MITCHELL,Beloit City Ward 1,State House,107,Republican,"Concannon, Susan L.",255,000020
MITCHELL,Beloit City Ward 2,State House,107,Republican,"Concannon, Susan L.",442,000030
MITCHELL,Beloit City Ward 3,State House,107,Republican,"Concannon, Susan L.",437,000040
MITCHELL,Beloit City Ward 4,State House,107,Republican,"Concannon, Susan L.",361,000050
MITCHELL,Beloit Township,State House,107,Republican,"Concannon, Susan L.",114,00006A
MITCHELL,Beloit Township Enclave A,State House,107,Republican,"Concannon, Susan L.",0,00006B
MITCHELL,Beloit Township Enclave B,State House,107,Republican,"Concannon, Susan L.",0,00006C
MITCHELL,Beloit Township Enclave C,State House,107,Republican,"Concannon, Susan L.",0,00006D
MITCHELL,Bloomfield Township,State House,107,Republican,"Concannon, Susan L.",38,000070
MITCHELL,Blue Hill Township,State House,107,Republican,"Concannon, Susan L.",20,000080
MITCHELL,Carr Creek Township,State House,107,Republican,"Concannon, Susan L.",13,000090
MITCHELL,Cawker City,State House,107,Republican,"Concannon, Susan L.",0,000100
MITCHELL,Cawker Township,State House,107,Republican,"Concannon, Susan L.",222,000110
MITCHELL,Center Township,State House,107,Republican,"Concannon, Susan L.",13,000120
MITCHELL,Custer Township,State House,107,Republican,"Concannon, Susan L.",64,000130
MITCHELL,Eureka Township,State House,107,Republican,"Concannon, Susan L.",15,000140
MITCHELL,Glen Elder City,State House,107,Republican,"Concannon, Susan L.",0,000150
MITCHELL,Glen Elder Township,State House,107,Republican,"Concannon, Susan L.",238,000160
MITCHELL,Hayes Township,State House,107,Republican,"Concannon, Susan L.",17,000170
MITCHELL,Hunter City,State House,107,Republican,"Concannon, Susan L.",0,000180
MITCHELL,Logan Township,State House,107,Republican,"Concannon, Susan L.",44,000190
MITCHELL,Lulu Township,State House,107,Republican,"Concannon, Susan L.",37,000200
MITCHELL,Pittsburg Township,State House,107,Republican,"Concannon, Susan L.",146,000210
MITCHELL,Plum Creek Township,State House,107,Republican,"Concannon, Susan L.",59,000220
MITCHELL,Round Springs Township,State House,107,Republican,"Concannon, Susan L.",13,000230
MITCHELL,Salt Creek Township,State House,107,Republican,"Concannon, Susan L.",16,000240
MITCHELL,Scottsville City,State House,107,Republican,"Concannon, Susan L.",0,000250
MITCHELL,Simpson City,State House,107,Republican,"Concannon, Susan L.",0,000260
MITCHELL,Solomon Rapids Township,State House,107,Republican,"Concannon, Susan L.",37,000270
MITCHELL,Tipton City,State House,107,Republican,"Concannon, Susan L.",0,000280
MITCHELL,Turkey Creek Township,State House,107,Republican,"Concannon, Susan L.",67,000290
MITCHELL,Walnut Creek Township,State House,107,Republican,"Concannon, Susan L.",23,000300
MITCHELL,Asherville Township,State Senate,36,Democratic,"Angevine, Brian G.",6,000010
MITCHELL,Asherville Township,State Senate,36,Republican,"Bowers, Elaine S.",44,000010
MITCHELL,Beloit City Ward 1,State Senate,36,Democratic,"Angevine, Brian G.",26,000020
MITCHELL,Beloit City Ward 1,State Senate,36,Republican,"Bowers, Elaine S.",238,000020
MITCHELL,Beloit City Ward 2,State Senate,36,Democratic,"Angevine, Brian G.",51,000030
MITCHELL,Beloit City Ward 2,State Senate,36,Republican,"Bowers, Elaine S.",413,000030
MITCHELL,Beloit City Ward 3,State Senate,36,Democratic,"Angevine, Brian G.",48,000040
MITCHELL,Beloit City Ward 3,State Senate,36,Republican,"Bowers, Elaine S.",406,000040
MITCHELL,Beloit City Ward 4,State Senate,36,Democratic,"Angevine, Brian G.",38,000050
MITCHELL,Beloit City Ward 4,State Senate,36,Republican,"Bowers, Elaine S.",346,000050
MITCHELL,Beloit Township,State Senate,36,Democratic,"Angevine, Brian G.",6,00006A
MITCHELL,Beloit Township,State Senate,36,Republican,"Bowers, Elaine S.",111,00006A
MITCHELL,Beloit Township Enclave A,State Senate,36,Democratic,"Angevine, Brian G.",0,00006B
MITCHELL,Beloit Township Enclave A,State Senate,36,Republican,"Bowers, Elaine S.",0,00006B
MITCHELL,Beloit Township Enclave B,State Senate,36,Democratic,"Angevine, Brian G.",0,00006C
MITCHELL,Beloit Township Enclave B,State Senate,36,Republican,"Bowers, Elaine S.",0,00006C
MITCHELL,Beloit Township Enclave C,State Senate,36,Democratic,"Angevine, Brian G.",0,00006D
MITCHELL,Beloit Township Enclave C,State Senate,36,Republican,"Bowers, Elaine S.",0,00006D
MITCHELL,Bloomfield Township,State Senate,36,Democratic,"Angevine, Brian G.",6,000070
MITCHELL,Bloomfield Township,State Senate,36,Republican,"Bowers, Elaine S.",36,000070
MITCHELL,Blue Hill Township,State Senate,36,Democratic,"Angevine, Brian G.",2,000080
MITCHELL,Blue Hill Township,State Senate,36,Republican,"Bowers, Elaine S.",19,000080
MITCHELL,Carr Creek Township,State Senate,36,Democratic,"Angevine, Brian G.",0,000090
MITCHELL,Carr Creek Township,State Senate,36,Republican,"Bowers, Elaine S.",13,000090
MITCHELL,Cawker City,State Senate,36,Democratic,"Angevine, Brian G.",0,000100
MITCHELL,Cawker City,State Senate,36,Republican,"Bowers, Elaine S.",0,000100
MITCHELL,Cawker Township,State Senate,36,Democratic,"Angevine, Brian G.",26,000110
MITCHELL,Cawker Township,State Senate,36,Republican,"Bowers, Elaine S.",214,000110
MITCHELL,Center Township,State Senate,36,Democratic,"Angevine, Brian G.",0,000120
MITCHELL,Center Township,State Senate,36,Republican,"Bowers, Elaine S.",16,000120
MITCHELL,Custer Township,State Senate,36,Democratic,"Angevine, Brian G.",10,000130
MITCHELL,Custer Township,State Senate,36,Republican,"Bowers, Elaine S.",56,000130
MITCHELL,Eureka Township,State Senate,36,Democratic,"Angevine, Brian G.",2,000140
MITCHELL,Eureka Township,State Senate,36,Republican,"Bowers, Elaine S.",13,000140
MITCHELL,Glen Elder City,State Senate,36,Democratic,"Angevine, Brian G.",0,000150
MITCHELL,Glen Elder City,State Senate,36,Republican,"Bowers, Elaine S.",0,000150
MITCHELL,Glen Elder Township,State Senate,36,Democratic,"Angevine, Brian G.",25,000160
MITCHELL,Glen Elder Township,State Senate,36,Republican,"Bowers, Elaine S.",222,000160
MITCHELL,Hayes Township,State Senate,36,Democratic,"Angevine, Brian G.",1,000170
