county,precinct,office,district,party,candidate,votes,vtd
Douglas,Big Springs Township,State House,45,Democratic,"Manies, Terry",111,000010
Douglas,Big Springs Township,State House,45,Republican,"Sloan, Tom",101,000010
Douglas,Central Eudora,State House,42,Democratic,"Reed, Kara",385,000020
Douglas,Central Eudora,State House,42,Republican,"Karleskint, Jim",362,000020
Douglas,Clinton Township,State House,45,Democratic,"Manies, Terry",138,000030
Douglas,Clinton Township,State House,45,Republican,"Sloan, Tom",248,000030
Douglas,Lawrence Precinct 01,State House,46,Democratic,"Highberger, Dennis ""Boog""",483,00007A
Douglas,Lawrence Precinct 02,State House,46,Democratic,"Highberger, Dennis ""Boog""",541,000080
Douglas,Lawrence Precinct 03,State House,46,Democratic,"Highberger, Dennis ""Boog""",553,000090
Douglas,Lawrence Precinct 04,State House,46,Democratic,"Highberger, Dennis ""Boog""",506,00010A
Douglas,Lawrence Precinct 05,State House,44,Democratic,"Ballard, Barbara W.",370,000110
Douglas,Lawrence Precinct 05,State House,44,Republican,"Lindsey, Michael",158,000110
Douglas,Lawrence Precinct 06,State House,45,Democratic,"Manies, Terry",365,00012A
Douglas,Lawrence Precinct 06,State House,45,Republican,"Sloan, Tom",384,00012A
Douglas,Lawrence Precinct 07,State House,46,Democratic,"Highberger, Dennis ""Boog""",273,000130
Douglas,Lawrence Precinct 08,State House,46,Democratic,"Highberger, Dennis ""Boog""",380,000140
Douglas,Lawrence Precinct 09,State House,46,Democratic,"Highberger, Dennis ""Boog""",349,000150
Douglas,Lawrence Precinct 10,State House,46,Democratic,"Highberger, Dennis ""Boog""",209,000160
Douglas,Lawrence Precinct 11,State House,44,Democratic,"Ballard, Barbara W.",468,000170
Douglas,Lawrence Precinct 11,State House,44,Republican,"Lindsey, Michael",100,000170
Douglas,Lawrence Precinct 12,State House,44,Democratic,"Ballard, Barbara W.",696,000180
Douglas,Lawrence Precinct 12,State House,44,Republican,"Lindsey, Michael",215,000180
Douglas,Lawrence Precinct 13,State House,45,Democratic,"Manies, Terry",422,000190
Douglas,Lawrence Precinct 13,State House,45,Republican,"Sloan, Tom",342,000190
Douglas,Lawrence Precinct 14,State House,44,Democratic,"Ballard, Barbara W.",923,000200
Douglas,Lawrence Precinct 14,State House,44,Republican,"Lindsey, Michael",334,000200
Douglas,Lawrence Precinct 15,State House,44,Democratic,"Ballard, Barbara W.",744,000210
Douglas,Lawrence Precinct 15,State House,44,Republican,"Lindsey, Michael",156,000210
Douglas,Lawrence Precinct 16,State House,44,Democratic,"Ballard, Barbara W.",563,000220
Douglas,Lawrence Precinct 16,State House,44,Republican,"Lindsey, Michael",146,000220
Douglas,Lawrence Precinct 17,State House,44,Democratic,"Ballard, Barbara W.",775,000230
Douglas,Lawrence Precinct 17,State House,44,Republican,"Lindsey, Michael",295,000230
Douglas,Lawrence Precinct 18,State House,44,Democratic,"Ballard, Barbara W.",885,000240
Douglas,Lawrence Precinct 18,State House,44,Republican,"Lindsey, Michael",336,000240
Douglas,Lawrence Precinct 19,State House,44,Democratic,"Ballard, Barbara W.",702,000250
Douglas,Lawrence Precinct 19,State House,44,Republican,"Lindsey, Michael",249,000250
Douglas,Lawrence Precinct 20,State House,45,Democratic,"Manies, Terry",612,000260
Douglas,Lawrence Precinct 20,State House,45,Republican,"Sloan, Tom",647,000260
Douglas,Lawrence Precinct 21,State House,46,Democratic,"Highberger, Dennis ""Boog""",370,000270
Douglas,Lawrence Precinct 22,State House,44,Democratic,"Ballard, Barbara W.",522,000280
Douglas,Lawrence Precinct 22,State House,44,Republican,"Lindsey, Michael",201,000280
Douglas,Lawrence Precinct 23,State House,44,Democratic,"Ballard, Barbara W.",432,000290
Douglas,Lawrence Precinct 23,State House,44,Republican,"Lindsey, Michael",116,000290
Douglas,Lawrence Precinct 24,State House,44,Democratic,"Ballard, Barbara W.",411,000300
Douglas,Lawrence Precinct 24,State House,44,Republican,"Lindsey, Michael",129,000300
Douglas,Lawrence Precinct 25,State House,46,Democratic,"Highberger, Dennis ""Boog""",370,000310
Douglas,Lawrence Precinct 26,State House,46,Democratic,"Highberger, Dennis ""Boog""",539,000320
Douglas,Lawrence Precinct 27,State House,10,Democratic,"Wilson, John",511,000330
Douglas,Lawrence Precinct 28,State House,10,Democratic,"Wilson, John",335,000340
Douglas,Lawrence Precinct 29,State House,10,Democratic,"Wilson, John",441,000350
Douglas,Lawrence Precinct 31,State House,10,Democratic,"Wilson, John",660,000370
Douglas,Lawrence Precinct 32,State House,10,Democratic,"Wilson, John",412,000380
Douglas,Lawrence Precinct 33,State House,46,Democratic,"Highberger, Dennis ""Boog""",628,000400
Douglas,Lawrence Precinct 38,State House,10,Democratic,"Wilson, John",938,000450
Douglas,Lawrence Precinct 39,State House,46,Democratic,"Highberger, Dennis ""Boog""",653,000460
Douglas,Lawrence Precinct 40,State House,46,Democratic,"Highberger, Dennis ""Boog""",580,000470
Douglas,Lawrence Precinct 41 Exclave A,State House,45,Democratic,"Manies, Terry",0,00048B
Douglas,Lawrence Precinct 41 Exclave A,State House,45,Republican,"Sloan, Tom",0,00048B
Douglas,Lawrence Precinct 41 Exclave C,State House,45,Democratic,"Manies, Terry",0,00048D
Douglas,Lawrence Precinct 41 Exclave C,State House,45,Republican,"Sloan, Tom",0,00048D
Douglas,Lawrence Precinct 43 Part 1,State House,45,Democratic,"Manies, Terry",225,00050A
Douglas,Lawrence Precinct 43 Part 1,State House,45,Republican,"Sloan, Tom",276,00050A
Douglas,Lawrence Precinct 43 Part 3,State House,45,Democratic,"Manies, Terry",410,00050C
Douglas,Lawrence Precinct 43 Part 3,State House,45,Republican,"Sloan, Tom",389,00050C
Douglas,Lawrence Precinct 45,State House,45,Democratic,"Manies, Terry",438,00052A
Douglas,Lawrence Precinct 45,State House,45,Republican,"Sloan, Tom",660,00052A
Douglas,Lawrence Precinct 49,State House,45,Democratic,"Manies, Terry",438,000560
Douglas,Lawrence Precinct 49,State House,45,Republican,"Sloan, Tom",751,000560
Douglas,North Eudora Precinct 52,State House,42,Democratic,"Reed, Kara",233,000600
Douglas,North Eudora Precinct 52,State House,42,Republican,"Karleskint, Jim",192,000600
Douglas,Northeast Baldwin Precinct 61,State House,10,Democratic,"Wilson, John",785,000620
Douglas,Northwest Baldwin Precinct 60,State House,10,Democratic,"Wilson, John",560,000630
Douglas,South Baldwin Precinct 62,State House,10,Democratic,"Wilson, John",691,000640
Douglas,Vinland Precinct 63,State House,10,Democratic,"Wilson, John",507,000660
Douglas,West Wakarusa Precinct 66 Part 3,State House,44,Democratic,"Ballard, Barbara W.",0,00067B
Douglas,West Wakarusa Precinct 66 Part 3,State House,44,Republican,"Lindsey, Michael",0,00067B
Douglas,East Wakarusa H38 Precinct 65 Part 3 H10,State House,10,Democratic,"Wilson, John",0,120020
Douglas,East Wakarusa H38 Precinct 65 Part 3 H46,State House,46,Democratic,"Highberger, Dennis ""Boog""",0,120030
Douglas,Grant Township S2 H45,State House,45,Democratic,"Manies, Terry",19,120040
Douglas,Grant Township S2 H45,State House,45,Republican,"Sloan, Tom",19,120040
Douglas,Grant Township S3 H45,State House,45,Democratic,"Manies, Terry",59,120050
Douglas,Grant Township S3 H45,State House,45,Republican,"Sloan, Tom",80,120050
Douglas,Grant Township S3 H46,State House,46,Democratic,"Highberger, Dennis ""Boog""",39,120060
Douglas,Kawaka Township S19,State House,45,Democratic,"Manies, Terry",253,120070
Douglas,Kawaka Township S19,State House,45,Republican,"Sloan, Tom",576,120070
Douglas,Kawaka Township S2,State House,45,Democratic,"Manies, Terry",26,120080
Douglas,Kawaka Township S2,State House,45,Republican,"Sloan, Tom",26,120080
Douglas,Lawrence Precinct 30 S2,State House,10,Democratic,"Wilson, John",178,120090
Douglas,Lawrence Precinct 30 S3,State House,10,Democratic,"Wilson, John",302,120100
Douglas,Lawrence Precinct 34 S2,State House,10,Democratic,"Wilson, John",394,120110
