county,precinct,office,district,party,candidate,votes,vtd
NORTON,Almena Township,State House,110,Republican,"Rahjes, Ken",220,000010
NORTON,Center Precinct 1,State House,110,Republican,"Rahjes, Ken",303,000020
NORTON,Center Precinct 2,State House,110,Republican,"Rahjes, Ken",67,000030
NORTON,Harrison Township,State House,110,Republican,"Rahjes, Ken",0,000040
NORTON,Highland Precinct 1,State House,110,Republican,"Rahjes, Ken",182,000050
NORTON,Highland Precinct 2,State House,110,Republican,"Rahjes, Ken",43,000060
NORTON,Highland Precinct 3,State House,110,Republican,"Rahjes, Ken",50,000070
NORTON,Norton Ward 1,State House,110,Republican,"Rahjes, Ken",328,000080
NORTON,Norton Ward 2,State House,110,Republican,"Rahjes, Ken",408,000090
NORTON,Norton Ward 3,State House,110,Republican,"Rahjes, Ken",347,000100
NORTON,Solomon Precinct 1,State House,110,Republican,"Rahjes, Ken",57,000110
NORTON,Solomon Precinct 2,State House,110,Republican,"Rahjes, Ken",22,000120
NORTON,Almena Township,State Senate,40,Democratic,"Herman, Alex",37,000010
NORTON,Almena Township,State Senate,40,Republican,"Billinger, Richard (Rick)",188,000010
NORTON,Center Precinct 1,State Senate,40,Democratic,"Herman, Alex",53,000020
NORTON,Center Precinct 1,State Senate,40,Republican,"Billinger, Richard (Rick)",262,000020
NORTON,Center Precinct 2,State Senate,40,Democratic,"Herman, Alex",10,000030
NORTON,Center Precinct 2,State Senate,40,Republican,"Billinger, Richard (Rick)",62,000030
NORTON,Harrison Township,State Senate,40,Democratic,"Herman, Alex",0,000040
NORTON,Harrison Township,State Senate,40,Republican,"Billinger, Richard (Rick)",0,000040
NORTON,Highland Precinct 1,State Senate,40,Democratic,"Herman, Alex",57,000050
NORTON,Highland Precinct 1,State Senate,40,Republican,"Billinger, Richard (Rick)",152,000050
NORTON,Highland Precinct 2,State Senate,40,Democratic,"Herman, Alex",6,000060
NORTON,Highland Precinct 2,State Senate,40,Republican,"Billinger, Richard (Rick)",41,000060
NORTON,Highland Precinct 3,State Senate,40,Democratic,"Herman, Alex",1,000070
NORTON,Highland Precinct 3,State Senate,40,Republican,"Billinger, Richard (Rick)",49,000070
NORTON,Norton Ward 1,State Senate,40,Democratic,"Herman, Alex",75,000080
NORTON,Norton Ward 1,State Senate,40,Republican,"Billinger, Richard (Rick)",342,000080
NORTON,Norton Ward 2,State Senate,40,Democratic,"Herman, Alex",109,000090
NORTON,Norton Ward 2,State Senate,40,Republican,"Billinger, Richard (Rick)",340,000090
NORTON,Norton Ward 3,State Senate,40,Democratic,"Herman, Alex",84,000100
