county,precinct,office,district,party,candidate,votes,vtd
Woodson,Center Township,State House,13,Republican,"Hibbard, Larry P.",254,000010
Woodson,Liberty Township,State House,13,Republican,"Hibbard, Larry P.",82,000020
Woodson,Neosho Falls Township,State House,13,Republican,"Hibbard, Larry P.",31,000030
Woodson,North Township,State House,13,Republican,"Hibbard, Larry P.",31,000040
Woodson,Perry Township,State House,13,Republican,"Hibbard, Larry P.",41,000050
Woodson,Piqua Township,State House,13,Republican,"Hibbard, Larry P.",96,000060
Woodson,Toronto Township,State House,13,Republican,"Hibbard, Larry P.",232,000070
Woodson,Yates Center Ward 1,State House,13,Republican,"Hibbard, Larry P.",282,00008A
Woodson,Yates Center Ward 1 Exclave,State House,13,Republican,"Hibbard, Larry P.",0,00008B
Woodson,Yates Center Ward 2,State House,13,Republican,"Hibbard, Larry P.",239,000090
Woodson,Yates Center Ward 2 Exclave,State House,13,Republican,"Hibbard, Larry P.",0,900010
Woodson,Center Township,State Senate,14,Democratic,"Pringle, Mark",156,000010
Woodson,Center Township,State Senate,14,Republican,"Givens, Bruce",101,000010
Woodson,Liberty Township,State Senate,14,Democratic,"Pringle, Mark",60,000020
Woodson,Liberty Township,State Senate,14,Republican,"Givens, Bruce",24,000020
Woodson,Neosho Falls Township,State Senate,14,Democratic,"Pringle, Mark",26,000030
Woodson,Neosho Falls Township,State Senate,14,Republican,"Givens, Bruce",9,000030
Woodson,North Township,State Senate,14,Democratic,"Pringle, Mark",19,000040
Woodson,North Township,State Senate,14,Republican,"Givens, Bruce",8,000040
Woodson,Perry Township,State Senate,14,Democratic,"Pringle, Mark",31,000050
Woodson,Perry Township,State Senate,14,Republican,"Givens, Bruce",12,000050
Woodson,Piqua Township,State Senate,14,Democratic,"Pringle, Mark",71,000060
Woodson,Piqua Township,State Senate,14,Republican,"Givens, Bruce",26,000060
Woodson,Toronto Township,State Senate,14,Democratic,"Pringle, Mark",129,000070
Woodson,Toronto Township,State Senate,14,Republican,"Givens, Bruce",90,000070
Woodson,Yates Center Ward 1,State Senate,14,Democratic,"Pringle, Mark",197,00008A
Woodson,Yates Center Ward 1,State Senate,14,Republican,"Givens, Bruce",92,00008A
