county,precinct,office,district,party,candidate,votes,vtd
Marion,Blaine Township,State House,70,Democratic,"Schwartz, Jo",26,000010
Marion,Blaine Township,State House,70,Republican,"Barker, John E.",58,000010
Marion,Catlin Township,State House,74,Republican,"Schroeder, Don",94,000020
Marion,Centre Township,State House,70,Democratic,"Schwartz, Jo",102,000030
Marion,Centre Township,State House,70,Republican,"Barker, John E.",190,000030
Marion,Clark Township,State House,70,Democratic,"Schwartz, Jo",18,000040
Marion,Clark Township,State House,70,Republican,"Barker, John E.",56,000040
Marion,Clear Creek Township,State House,70,Democratic,"Schwartz, Jo",62,000050
Marion,Clear Creek Township,State House,70,Republican,"Barker, John E.",169,000050
Marion,Colfax Township,State House,70,Democratic,"Schwartz, Jo",33,000060
Marion,Colfax Township,State House,70,Republican,"Barker, John E.",49,000060
Marion,Doyle Township,State House,74,Republican,"Schroeder, Don",18,000070
Marion,Durham Park Township,State House,70,Democratic,"Schwartz, Jo",33,000080
Marion,Durham Park Township,State House,70,Republican,"Barker, John E.",73,000080
Marion,East Branch Township,State House,74,Republican,"Schroeder, Don",99,000090
Marion,Fairplay Township,State House,74,Republican,"Schroeder, Don",60,000100
Marion,Florence Ward 1,State House,74,Republican,"Schroeder, Don",72,00011A
Marion,Florence Ward 1 Exclave,State House,74,Republican,"Schroeder, Don",0,00011B
Marion,Florence Ward 2,State House,74,Republican,"Schroeder, Don",82,000120
Marion,Gale Township,State House,70,Democratic,"Schwartz, Jo",44,000130
Marion,Gale Township,State House,70,Republican,"Barker, John E.",92,000130
Marion,Grant Township,State House,70,Democratic,"Schwartz, Jo",24,000140
Marion,Grant Township,State House,70,Republican,"Barker, John E.",54,000140
Marion,Hillsboro Ward 1,State House,74,Republican,"Schroeder, Don",505,000150
Marion,Hillsboro Ward 2 Exclave Industrial Park,State House,74,Republican,"Schroeder, Don",0,00016C
Marion,Lehigh Township,State House,70,Democratic,"Schwartz, Jo",33,000170
Marion,Lehigh Township,State House,70,Republican,"Barker, John E.",93,000170
Marion,Liberty Township,State House,74,Republican,"Schroeder, Don",165,000180
Marion,Logan Township,State House,70,Democratic,"Schwartz, Jo",7,000190
Marion,Logan Township,State House,70,Republican,"Barker, John E.",21,000190
Marion,Lost Springs Township,State House,70,Democratic,"Schwartz, Jo",18,000200
Marion,Lost Springs Township,State House,70,Republican,"Barker, John E.",74,000200
Marion,Marion North Ward,State House,70,Democratic,"Schwartz, Jo",173,000210
Marion,Marion North Ward,State House,70,Republican,"Barker, John E.",288,000210
Marion,Marion South Ward,State House,70,Democratic,"Schwartz, Jo",148,00022A
Marion,Marion South Ward,State House,70,Republican,"Barker, John E.",267,00022A
Marion,Marion South Ward Exclave,State House,70,Democratic,"Schwartz, Jo",0,00022B
Marion,Marion South Ward Exclave,State House,70,Republican,"Barker, John E.",0,00022B
Marion,Menno Township,State House,74,Republican,"Schroeder, Don",165,000230
Marion,Milton Township,State House,74,Republican,"Schroeder, Don",91,000240
Marion,Moore Township,State House,70,Democratic,"Schwartz, Jo",10,000250
Marion,Moore Township,State House,70,Republican,"Barker, John E.",21,000250
Marion,Peabody East,State House,74,Republican,"Schroeder, Don",157,000260
Marion,Peabody West,State House,74,Republican,"Schroeder, Don",224,000270
Marion,Risley Township,State House,74,Republican,"Schroeder, Don",129,000280
Marion,Summit Township,State House,74,Republican,"Schroeder, Don",35,000290
Marion,West Branch Township,State House,74,Republican,"Schroeder, Don",421,000300
Marion,Wilson Township,State House,74,Republican,"Schroeder, Don",94,000310
Marion,Hillsboro Ward 2,State House,74,Republican,"Schroeder, Don",595,900010
Marion,Hillsboro Ward 2 Exclave A,State House,74,Republican,"Schroeder, Don",0,900020
Marion,Blaine Township,State Senate,35,Democratic,"Morris, Levi",20,000010
Marion,Blaine Township,State Senate,35,Republican,"Wilborn, Richard",63,000010
Marion,Catlin Township,State Senate,35,Democratic,"Morris, Levi",32,000020
Marion,Catlin Township,State Senate,35,Republican,"Wilborn, Richard",72,000020
Marion,Centre Township,State Senate,35,Democratic,"Morris, Levi",87,000030
Marion,Centre Township,State Senate,35,Republican,"Wilborn, Richard",208,000030
Marion,Clark Township,State Senate,35,Democratic,"Morris, Levi",14,000040
Marion,Clark Township,State Senate,35,Republican,"Wilborn, Richard",60,000040
Marion,Clear Creek Township,State Senate,35,Democratic,"Morris, Levi",63,000050
Marion,Clear Creek Township,State Senate,35,Republican,"Wilborn, Richard",169,000050
Marion,Colfax Township,State Senate,35,Democratic,"Morris, Levi",32,000060
Marion,Colfax Township,State Senate,35,Republican,"Wilborn, Richard",53,000060
Marion,Doyle Township,State Senate,35,Democratic,"Morris, Levi",5,000070
Marion,Doyle Township,State Senate,35,Republican,"Wilborn, Richard",17,000070
Marion,Durham Park Township,State Senate,35,Democratic,"Morris, Levi",30,000080
Marion,Durham Park Township,State Senate,35,Republican,"Wilborn, Richard",78,000080
Marion,East Branch Township,State Senate,35,Democratic,"Morris, Levi",30,000090
Marion,East Branch Township,State Senate,35,Republican,"Wilborn, Richard",76,000090
Marion,Fairplay Township,State Senate,35,Democratic,"Morris, Levi",7,000100
Marion,Fairplay Township,State Senate,35,Republican,"Wilborn, Richard",56,000100
Marion,Florence Ward 1,State Senate,35,Democratic,"Morris, Levi",29,00011A
Marion,Florence Ward 1,State Senate,35,Republican,"Wilborn, Richard",53,00011A
Marion,Florence Ward 1 Exclave,State Senate,35,Democratic,"Morris, Levi",0,00011B
Marion,Florence Ward 1 Exclave,State Senate,35,Republican,"Wilborn, Richard",0,00011B
Marion,Florence Ward 2,State Senate,35,Democratic,"Morris, Levi",40,000120
Marion,Florence Ward 2,State Senate,35,Republican,"Wilborn, Richard",56,000120
Marion,Gale Township,State Senate,35,Democratic,"Morris, Levi",26,000130
Marion,Gale Township,State Senate,35,Republican,"Wilborn, Richard",109,000130
Marion,Grant Township,State Senate,35,Democratic,"Morris, Levi",27,000140
Marion,Grant Township,State Senate,35,Republican,"Wilborn, Richard",54,000140
Marion,Hillsboro Ward 1,State Senate,35,Democratic,"Morris, Levi",127,000150
Marion,Hillsboro Ward 1,State Senate,35,Republican,"Wilborn, Richard",410,000150
Marion,Hillsboro Ward 2 Exclave Industrial Park,State Senate,35,Democratic,"Morris, Levi",0,00016C
Marion,Hillsboro Ward 2 Exclave Industrial Park,State Senate,35,Republican,"Wilborn, Richard",0,00016C
Marion,Lehigh Township,State Senate,35,Democratic,"Morris, Levi",27,000170
Marion,Lehigh Township,State Senate,35,Republican,"Wilborn, Richard",100,000170
Marion,Liberty Township,State Senate,35,Democratic,"Morris, Levi",46,000180
Marion,Liberty Township,State Senate,35,Republican,"Wilborn, Richard",130,000180
