county,precinct,office,district,party,candidate,votes,vtd
LINCOLN,Battle Creek Township,Attorney General,,Democratic,"Swain, Sarah G.",2,000010
LINCOLN,Battle Creek Township,Attorney General,,Republican,"Schmidt, Derek",15,000010
LINCOLN,Beaver Township,Attorney General,,Democratic,"Swain, Sarah G.",4,00002A
LINCOLN,Beaver Township,Attorney General,,Republican,"Schmidt, Derek",27,00002A
LINCOLN,Cedron Township,Attorney General,,Democratic,"Swain, Sarah G.",0,000030
LINCOLN,Cedron Township,Attorney General,,Republican,"Schmidt, Derek",21,000030
LINCOLN,Colorado Township,Attorney General,,Democratic,"Swain, Sarah G.",20,000040
LINCOLN,Colorado Township,Attorney General,,Republican,"Schmidt, Derek",70,000040
LINCOLN,Elkhorn Township Part A,Attorney General,,Democratic,"Swain, Sarah G.",8,00005A
LINCOLN,Elkhorn Township Part A,Attorney General,,Republican,"Schmidt, Derek",46,00005A
LINCOLN,Franklin Township,Attorney General,,Democratic,"Swain, Sarah G.",9,000060
LINCOLN,Franklin Township,Attorney General,,Republican,"Schmidt, Derek",35,000060
LINCOLN,Golden Belt Township,Attorney General,,Democratic,"Swain, Sarah G.",6,000070
LINCOLN,Golden Belt Township,Attorney General,,Republican,"Schmidt, Derek",15,000070
LINCOLN,Grant Township,Attorney General,,Democratic,"Swain, Sarah G.",5,000080
LINCOLN,Grant Township,Attorney General,,Republican,"Schmidt, Derek",34,000080
LINCOLN,Hanover Township,Attorney General,,Democratic,"Swain, Sarah G.",2,000090
LINCOLN,Hanover Township,Attorney General,,Republican,"Schmidt, Derek",17,000090
LINCOLN,Highland Township,Attorney General,,Democratic,"Swain, Sarah G.",7,000100
LINCOLN,Highland Township,Attorney General,,Republican,"Schmidt, Derek",23,000100
LINCOLN,Indiana Township,Attorney General,,Democratic,"Swain, Sarah G.",7,000110
LINCOLN,Indiana Township,Attorney General,,Republican,"Schmidt, Derek",25,000110
LINCOLN,Lincoln Precinct 1,Attorney General,,Democratic,"Swain, Sarah G.",47,000120
LINCOLN,Lincoln Precinct 1,Attorney General,,Republican,"Schmidt, Derek",152,000120
LINCOLN,Lincoln Precinct 2,Attorney General,,Democratic,"Swain, Sarah G.",60,00013A
LINCOLN,Lincoln Precinct 2,Attorney General,,Republican,"Schmidt, Derek",166,00013A
LINCOLN,Lincoln Precinct 2 Exclave,Attorney General,,Democratic,"Swain, Sarah G.",0,00013B
LINCOLN,Lincoln Precinct 2 Exclave,Attorney General,,Republican,"Schmidt, Derek",0,00013B
LINCOLN,Logan Township,Attorney General,,Democratic,"Swain, Sarah G.",7,000140
LINCOLN,Logan Township,Attorney General,,Republican,"Schmidt, Derek",27,000140
LINCOLN,Madison Township,Attorney General,,Democratic,"Swain, Sarah G.",9,000150
LINCOLN,Madison Township,Attorney General,,Republican,"Schmidt, Derek",29,000150
LINCOLN,Marion Township,Attorney General,,Democratic,"Swain, Sarah G.",2,000160
LINCOLN,Marion Township,Attorney General,,Republican,"Schmidt, Derek",14,000160
LINCOLN,Orange Township,Attorney General,,Democratic,"Swain, Sarah G.",5,000170
LINCOLN,Orange Township,Attorney General,,Republican,"Schmidt, Derek",29,000170
LINCOLN,Pleasant Township,Attorney General,,Democratic,"Swain, Sarah G.",32,000180
LINCOLN,Pleasant Township,Attorney General,,Republican,"Schmidt, Derek",130,000180
LINCOLN,Salt Creek Township,Attorney General,,Democratic,"Swain, Sarah G.",7,000190
LINCOLN,Salt Creek Township,Attorney General,,Republican,"Schmidt, Derek",20,000190
LINCOLN,Scott Township,Attorney General,,Democratic,"Swain, Sarah G.",3,000200
LINCOLN,Scott Township,Attorney General,,Republican,"Schmidt, Derek",34,000200
LINCOLN,Valley Township,Attorney General,,Democratic,"Swain, Sarah G.",2,000210
LINCOLN,Valley Township,Attorney General,,Republican,"Schmidt, Derek",12,000210
LINCOLN,Vesper Township,Attorney General,,Democratic,"Swain, Sarah G.",6,000220
LINCOLN,Vesper Township,Attorney General,,Republican,"Schmidt, Derek",38,000220
LINCOLN,Marion Township Enclave 1,Attorney General,,Democratic,"Swain, Sarah G.",0,900010
LINCOLN,Marion Township Enclave 1,Attorney General,,Republican,"Schmidt, Derek",0,900010
LINCOLN,Battle Creek Township,Governor,,independent,"Kloos, Rick",0,000010
LINCOLN,Battle Creek Township,Governor,,independent,"Orman, Greg",0,000010
LINCOLN,Battle Creek Township,Governor,,Democratic,"Kelly, Laura",5,000010
LINCOLN,Battle Creek Township,Governor,,Libertarian,"Caldwell, Jeff",0,000010
LINCOLN,Battle Creek Township,Governor,,Republican,"Kobach, Kris",13,000010
LINCOLN,Beaver Township,Governor,,independent,"Kloos, Rick",0,00002A
LINCOLN,Beaver Township,Governor,,independent,"Orman, Greg",3,00002A
LINCOLN,Beaver Township,Governor,,Democratic,"Kelly, Laura",9,00002A
LINCOLN,Beaver Township,Governor,,Libertarian,"Caldwell, Jeff",0,00002A
LINCOLN,Beaver Township,Governor,,Republican,"Kobach, Kris",19,00002A
LINCOLN,Cedron Township,Governor,,independent,"Kloos, Rick",0,000030
LINCOLN,Cedron Township,Governor,,independent,"Orman, Greg",3,000030
LINCOLN,Cedron Township,Governor,,Democratic,"Kelly, Laura",0,000030
LINCOLN,Cedron Township,Governor,,Libertarian,"Caldwell, Jeff",0,000030
LINCOLN,Cedron Township,Governor,,Republican,"Kobach, Kris",18,000030
LINCOLN,Colorado Township,Governor,,independent,"Kloos, Rick",1,000040
LINCOLN,Colorado Township,Governor,,independent,"Orman, Greg",2,000040
LINCOLN,Colorado Township,Governor,,Democratic,"Kelly, Laura",25,000040
LINCOLN,Colorado Township,Governor,,Libertarian,"Caldwell, Jeff",3,000040
LINCOLN,Colorado Township,Governor,,Republican,"Kobach, Kris",59,000040
LINCOLN,Elkhorn Township Part A,Governor,,independent,"Kloos, Rick",0,00005A
LINCOLN,Elkhorn Township Part A,Governor,,independent,"Orman, Greg",5,00005A
LINCOLN,Elkhorn Township Part A,Governor,,Democratic,"Kelly, Laura",13,00005A
LINCOLN,Elkhorn Township Part A,Governor,,Libertarian,"Caldwell, Jeff",2,00005A
