county,precinct,office,district,party,candidate,votes,vtd
OSAGE,Grant Township,Attorney General,,Democratic,"Swain, Sarah G.",26,000007
OSAGE,Grant Township,Attorney General,,Republican,"Schmidt, Derek",95,000007
OSAGE,Agency Township,Attorney General,,Democratic,"Swain, Sarah G.",26,000010
OSAGE,Agency Township,Attorney General,,Republican,"Schmidt, Derek",109,000010
OSAGE,Arvonia Township,Attorney General,,Democratic,"Swain, Sarah G.",18,000020
OSAGE,Arvonia Township,Attorney General,,Republican,"Schmidt, Derek",32,000020
OSAGE,Barclay Township,Attorney General,,Democratic,"Swain, Sarah G.",14,000030
OSAGE,Barclay Township,Attorney General,,Republican,"Schmidt, Derek",67,000030
OSAGE,Dragoon Township,Attorney General,,Democratic,"Swain, Sarah G.",22,000040
OSAGE,Dragoon Township,Attorney General,,Republican,"Schmidt, Derek",85,000040
OSAGE,Elk Township,Attorney General,,Democratic,"Swain, Sarah G.",207,000050
OSAGE,Elk Township,Attorney General,,Republican,"Schmidt, Derek",624,000050
OSAGE,Fairfax Township,Attorney General,,Democratic,"Swain, Sarah G.",77,000060
OSAGE,Fairfax Township,Attorney General,,Republican,"Schmidt, Derek",196,000060
OSAGE,Lincoln Township,Attorney General,,Democratic,"Swain, Sarah G.",15,000080
OSAGE,Lincoln Township,Attorney General,,Republican,"Schmidt, Derek",35,000080
OSAGE,Melvern Township,Attorney General,,Democratic,"Swain, Sarah G.",61,000090
OSAGE,Melvern Township,Attorney General,,Republican,"Schmidt, Derek",196,000090
OSAGE,Michigan Valley Township,Attorney General,,Democratic,"Swain, Sarah G.",60,000100
OSAGE,Michigan Valley Township,Attorney General,,Republican,"Schmidt, Derek",160,000100
OSAGE,North Burlingame,Attorney General,,Democratic,"Swain, Sarah G.",95,000110
OSAGE,North Burlingame,Attorney General,,Republican,"Schmidt, Derek",292,000110
OSAGE,North Ridgeway,Attorney General,,Democratic,"Swain, Sarah G.",146,000120
OSAGE,North Ridgeway,Attorney General,,Republican,"Schmidt, Derek",341,000120
OSAGE,North Valleybrook,Attorney General,,Democratic,"Swain, Sarah G.",104,000130
OSAGE,North Valleybrook,Attorney General,,Republican,"Schmidt, Derek",303,000130
OSAGE,Olivet Township,Attorney General,,Democratic,"Swain, Sarah G.",12,000140
OSAGE,Olivet Township,Attorney General,,Republican,"Schmidt, Derek",91,000140
OSAGE,Osage City Ward 1,Attorney General,,Democratic,"Swain, Sarah G.",97,000150
OSAGE,Osage City Ward 1,Attorney General,,Republican,"Schmidt, Derek",214,000150
OSAGE,Osage City Ward 2,Attorney General,,Democratic,"Swain, Sarah G.",52,000160
OSAGE,Osage City Ward 2,Attorney General,,Republican,"Schmidt, Derek",109,000160
OSAGE,Osage City Ward 3,Attorney General,,Democratic,"Swain, Sarah G.",68,000170
OSAGE,Osage City Ward 3,Attorney General,,Republican,"Schmidt, Derek",161,000170
OSAGE,Osage City Ward 4,Attorney General,,Democratic,"Swain, Sarah G.",85,000180
OSAGE,Osage City Ward 4,Attorney General,,Republican,"Schmidt, Derek",213,000180
OSAGE,Scranton Township,Attorney General,,Democratic,"Swain, Sarah G.",120,000190
OSAGE,Scranton Township,Attorney General,,Republican,"Schmidt, Derek",255,000190
OSAGE,South Burlingame,Attorney General,,Democratic,"Swain, Sarah G.",85,000200
OSAGE,South Burlingame,Attorney General,,Republican,"Schmidt, Derek",235,000200
OSAGE,South Ridgeway,Attorney General,,Democratic,"Swain, Sarah G.",153,000210
OSAGE,South Ridgeway,Attorney General,,Republican,"Schmidt, Derek",294,000210
OSAGE,South Valleybrook,Attorney General,,Democratic,"Swain, Sarah G.",47,000220
OSAGE,South Valleybrook,Attorney General,,Republican,"Schmidt, Derek",139,000220
OSAGE,Superior Township,Attorney General,,Democratic,"Swain, Sarah G.",31,000230
OSAGE,Superior Township,Attorney General,,Republican,"Schmidt, Derek",87,000230
OSAGE,Vassar Township,Attorney General,,Democratic,"Swain, Sarah G.",97,000240
OSAGE,Vassar Township,Attorney General,,Republican,"Schmidt, Derek",214,000240
OSAGE,Superior Township Enclave 1,Attorney General,,Democratic,"Swain, Sarah G.",0,900010
OSAGE,Superior Township Enclave 1,Attorney General,,Republican,"Schmidt, Derek",0,900010
OSAGE,Grant Township Enclave 1,Attorney General,,Democratic,"Swain, Sarah G.",0,900020
OSAGE,Grant Township Enclave 1,Attorney General,,Republican,"Schmidt, Derek",0,900020
OSAGE,Grant Township Enclave 2,Attorney General,,Democratic,"Swain, Sarah G.",0,900030
OSAGE,Grant Township Enclave 2,Attorney General,,Republican,"Schmidt, Derek",0,900030
OSAGE,Osage City Ward 2 Exclave,Attorney General,,Democratic,"Swain, Sarah G.",0,900040
OSAGE,Osage City Ward 2 Exclave,Attorney General,,Republican,"Schmidt, Derek",0,900040
OSAGE,Grant Township,Governor / Lt. Governor,,independent,"Kloos, Rick",1,000007
OSAGE,Grant Township,Governor / Lt. Governor,,independent,"Orman, Greg",17,000007
OSAGE,Grant Township,Governor / Lt. Governor,,Democratic,"Kelly, Laura",44,000007
OSAGE,Grant Township,Governor / Lt. Governor,,Libertarian,"Caldwell, Jeff",4,000007
OSAGE,Grant Township,Governor / Lt. Governor,,Republican,"Kobach, Kris",55,000007
OSAGE,Agency Township,Governor / Lt. Governor,,independent,"Kloos, Rick",2,000010
OSAGE,Agency Township,Governor / Lt. Governor,,independent,"Orman, Greg",14,000010
OSAGE,Agency Township,Governor / Lt. Governor,,Democratic,"Kelly, Laura",43,000010
OSAGE,Agency Township,Governor / Lt. Governor,,Libertarian,"Caldwell, Jeff",3,000010
OSAGE,Agency Township,Governor / Lt. Governor,,Republican,"Kobach, Kris",74,000010
OSAGE,Arvonia Township,Governor / Lt. Governor,,independent,"Kloos, Rick",0,000020
OSAGE,Arvonia Township,Governor / Lt. Governor,,independent,"Orman, Greg",8,000020
