county,precinct,office,district,party,candidate,votes,vtd
MONTGOMERY,Caney City Ward 1,Attorney General,,Democratic,"Swain, Sarah G.",11,00001A
MONTGOMERY,Caney City Ward 1,Attorney General,,Republican,"Schmidt, Derek",118,00001A
MONTGOMERY,Caney City Ward 1 Exclave A,Attorney General,,Democratic,"Swain, Sarah G.",0,00001B
MONTGOMERY,Caney City Ward 1 Exclave A,Attorney General,,Republican,"Schmidt, Derek",2,00001B
MONTGOMERY,Caney City Ward 1 Exclave B,Attorney General,,Democratic,"Swain, Sarah G.",0,00001C
MONTGOMERY,Caney City Ward 1 Exclave B,Attorney General,,Republican,"Schmidt, Derek",0,00001C
MONTGOMERY,Caney City Ward 2,Attorney General,,Democratic,"Swain, Sarah G.",21,000020
MONTGOMERY,Caney City Ward 2,Attorney General,,Republican,"Schmidt, Derek",80,000020
MONTGOMERY,Caney City Ward 3,Attorney General,,Democratic,"Swain, Sarah G.",22,000030
MONTGOMERY,Caney City Ward 3,Attorney General,,Republican,"Schmidt, Derek",114,000030
MONTGOMERY,Caney City Ward 4,Attorney General,,Democratic,"Swain, Sarah G.",20,000040
MONTGOMERY,Caney City Ward 4,Attorney General,,Republican,"Schmidt, Derek",122,000040
MONTGOMERY,Caney Township Havana,Attorney General,,Democratic,"Swain, Sarah G.",31,000050
MONTGOMERY,Caney Township Havana,Attorney General,,Republican,"Schmidt, Derek",204,000050
MONTGOMERY,Caney Township Tyro,Attorney General,,Democratic,"Swain, Sarah G.",21,000060
MONTGOMERY,Caney Township Tyro,Attorney General,,Republican,"Schmidt, Derek",224,000060
MONTGOMERY,Cherokee Township,Attorney General,,Democratic,"Swain, Sarah G.",36,000070
MONTGOMERY,Cherokee Township,Attorney General,,Republican,"Schmidt, Derek",120,000070
MONTGOMERY,Cherry Township,Attorney General,,Democratic,"Swain, Sarah G.",44,000080
MONTGOMERY,Cherry Township,Attorney General,,Republican,"Schmidt, Derek",201,000080
MONTGOMERY,Cherryvale Ward 1,Attorney General,,Democratic,"Swain, Sarah G.",85,000090
MONTGOMERY,Cherryvale Ward 1,Attorney General,,Republican,"Schmidt, Derek",304,000090
MONTGOMERY,Cherryvale Ward 2,Attorney General,,Democratic,"Swain, Sarah G.",53,000100
MONTGOMERY,Cherryvale Ward 2,Attorney General,,Republican,"Schmidt, Derek",215,000100
MONTGOMERY,Coffeyville Ward 1 Precinct 01,Attorney General,,Democratic,"Swain, Sarah G.",35,000110
MONTGOMERY,Coffeyville Ward 1 Precinct 01,Attorney General,,Republican,"Schmidt, Derek",6,000110
MONTGOMERY,Coffeyville Ward 1 Precinct 02,Attorney General,,Democratic,"Swain, Sarah G.",36,000120
MONTGOMERY,Coffeyville Ward 1 Precinct 02,Attorney General,,Republican,"Schmidt, Derek",54,000120
MONTGOMERY,Coffeyville Ward 1 Precinct 03,Attorney General,,Democratic,"Swain, Sarah G.",55,000130
MONTGOMERY,Coffeyville Ward 1 Precinct 03,Attorney General,,Republican,"Schmidt, Derek",85,000130
MONTGOMERY,Coffeyville Ward 1 Precinct 04,Attorney General,,Democratic,"Swain, Sarah G.",54,000140
MONTGOMERY,Coffeyville Ward 1 Precinct 04,Attorney General,,Republican,"Schmidt, Derek",107,000140
MONTGOMERY,Coffeyville Ward 1 Precinct 05,Attorney General,,Democratic,"Swain, Sarah G.",62,000150
MONTGOMERY,Coffeyville Ward 1 Precinct 05,Attorney General,,Republican,"Schmidt, Derek",126,000150
MONTGOMERY,Coffeyville Ward 1 Precinct 06,Attorney General,,Democratic,"Swain, Sarah G.",21,000160
MONTGOMERY,Coffeyville Ward 1 Precinct 06,Attorney General,,Republican,"Schmidt, Derek",34,000160
MONTGOMERY,Coffeyville Ward 1 Precinct 07,Attorney General,,Democratic,"Swain, Sarah G.",35,000170
