county,precinct,office,district,party,candidate,votes,vtd
Kiowa,Belvidere,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",14,000010
Kiowa,Belvidere,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",5,000010
Kiowa,Belvidere,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",12,000010
Kiowa,Belvidere,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",6,000010
Kiowa,Belvidere,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",8,000010
Kiowa,Belvidere,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",8,000010
Kiowa,Belvidere,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",8,000010
Kiowa,Belvidere,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",9,000010
Kiowa,Belvidere,Court of Appeals Judge,14,,"Gardner, Kathryn - ""YES""",14,000010
Kiowa,Belvidere,Court of Appeals Judge,14,,"Gardner, Kathryn - ""NO""",4,000010
Kiowa,Center I,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",196,000020
Kiowa,Center I,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",55,000020
Kiowa,Center I,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",187,000020
Kiowa,Center I,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",57,000020
Kiowa,Center I,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",163,000020
Kiowa,Center I,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",85,000020
Kiowa,Center I,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",165,000020
Kiowa,Center I,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",83,000020
Kiowa,Center I,Court of Appeals Judge,14,,"Gardner, Kathryn - ""YES""",191,000020
Kiowa,Center I,Court of Appeals Judge,14,,"Gardner, Kathryn - ""NO""",58,000020
Kiowa,Center I I,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",109,000030
Kiowa,Center I I,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",37,000030
Kiowa,Center I I,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",106,000030
Kiowa,Center I I,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",38,000030
