county,precinct,office,district,party,candidate,votes,vtd
Barber,Aetna Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",0,000010
Barber,Aetna Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",1,000010
Barber,Aetna Township,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",0,000010
Barber,Aetna Township,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",1,000010
Barber,Aetna Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",0,000010
Barber,Aetna Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",1,000010
Barber,Aetna Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",0,000010
Barber,Aetna Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",1,000010
Barber,Aetna Township,Court of Appeals Judge,4,,"Gardner, Kathryn - ""YES""",0,000010
Barber,Aetna Township,Court of Appeals Judge,4,,"Gardner, Kathryn - ""NO""",1,000010
Barber,Deerhead Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",3,000020
Barber,Deerhead Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",2,000020
Barber,Deerhead Township,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",4,000020
Barber,Deerhead Township,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",0,000020
Barber,Deerhead Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",5,000020
Barber,Deerhead Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",0,000020
Barber,Deerhead Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",5,000020
Barber,Deerhead Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",0,000020
Barber,Deerhead Township,Court of Appeals Judge,4,,"Gardner, Kathryn - ""YES""",4,000020
Barber,Deerhead Township,Court of Appeals Judge,4,,"Gardner, Kathryn - ""NO""",1,000020
Barber,Eagle Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",17,000030
Barber,Eagle Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",3,000030
Barber,Eagle Township,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",17,000030
Barber,Eagle Township,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",3,000030
Barber,Eagle Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",13,000030
Barber,Eagle Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",7,000030
Barber,Eagle Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",12,000030
Barber,Eagle Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",8,000030
Barber,Eagle Township,Court of Appeals Judge,4,,"Gardner, Kathryn - ""YES""",16,000030
Barber,Eagle Township,Court of Appeals Judge,4,,"Gardner, Kathryn - ""NO""",4,000030
Barber,Elm Mills Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",46,000040
Barber,Elm Mills Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",23,000040
Barber,Elm Mills Township,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",44,000040
Barber,Elm Mills Township,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",20,000040
Barber,Elm Mills Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",36,000040
Barber,Elm Mills Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",31,000040
Barber,Elm Mills Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",36,000040
Barber,Elm Mills Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",31,000040
Barber,Elm Mills Township,Court of Appeals Judge,4,,"Gardner, Kathryn - ""YES""",48,000040
