county,precinct,office,district,party,candidate,votes,vtd
Decatur,Allison Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",14,000010
Decatur,Allison Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",4,000010
Decatur,Allison Township,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",10,000010
Decatur,Allison Township,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",5,000010
Decatur,Allison Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",10,000010
Decatur,Allison Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",7,000010
Decatur,Allison Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",11,000010
Decatur,Allison Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",7,000010
Decatur,Allison Township,Court of Appeals Judge,14,,"Gardner, Kathryn - ""YES""",12,000010
Decatur,Allison Township,Court of Appeals Judge,14,,"Gardner, Kathryn - ""NO""",6,000010
Decatur,Altory Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",3,000020
Decatur,Altory Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",4,000020
Decatur,Altory Township,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",2,000020
Decatur,Altory Township,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",5,000020
Decatur,Altory Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",2,000020
Decatur,Altory Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",5,000020
Decatur,Altory Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",3,000020
Decatur,Altory Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",4,000020
Decatur,Altory Township,Court of Appeals Judge,14,,"Gardner, Kathryn - ""YES""",3,000020
Decatur,Altory Township,Court of Appeals Judge,14,,"Gardner, Kathryn - ""NO""",4,000020
Decatur,Bassettville Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",14,000030
Decatur,Bassettville Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",0,000030
Decatur,Bassettville Township,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",14,000030
Decatur,Bassettville Township,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",0,000030
Decatur,Bassettville Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",13,000030
Decatur,Bassettville Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",1,000030
Decatur,Bassettville Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",12,000030
Decatur,Bassettville Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",2,000030
Decatur,Bassettville Township,Court of Appeals Judge,14,,"Gardner, Kathryn - ""YES""",13,000030
Decatur,Bassettville Township,Court of Appeals Judge,14,,"Gardner, Kathryn - ""NO""",1,000030
Decatur,Beaver Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",20,000040
Decatur,Beaver Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",9,000040
