county,precinct,office,district,party,candidate,votes,vtd
Phillips,Arcade Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",32,000010
Phillips,Arcade Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",6,000010
Phillips,Arcade Township,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",32,000010
Phillips,Arcade Township,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",6,000010
Phillips,Arcade Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",27,000010
Phillips,Arcade Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",11,000010
Phillips,Arcade Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",26,000010
Phillips,Arcade Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",12,000010
Phillips,Arcade Township,Court of Appeals Judge,4,,"Gardner, Kathryn - ""YES""",30,000010
Phillips,Arcade Township,Court of Appeals Judge,4,,"Gardner, Kathryn - ""NO""",8,000010
Phillips,Beaver Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",14,000020
Phillips,Beaver Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",4,000020
Phillips,Beaver Township,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",13,000020
Phillips,Beaver Township,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",4,000020
Phillips,Beaver Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",12,000020
Phillips,Beaver Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",6,000020
Phillips,Beaver Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",11,000020
Phillips,Beaver Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",6,000020
Phillips,Beaver Township,Court of Appeals Judge,4,,"Gardner, Kathryn - ""YES""",13,000020
Phillips,Beaver Township,Court of Appeals Judge,4,,"Gardner, Kathryn - ""NO""",5,000020
Phillips,Belmont Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",21,000030
Phillips,Belmont Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",9,000030
Phillips,Belmont Township,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",22,000030
Phillips,Belmont Township,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",8,000030
Phillips,Belmont Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",19,000030
Phillips,Belmont Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",9,000030
Phillips,Belmont Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",21,000030
