county,precinct,office,district,party,candidate,votes,vtd
Washington,Barnes Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",62,000010
Washington,Barnes Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",16,000010
Washington,Barnes Township,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",58,000010
Washington,Barnes Township,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",20,000010
Washington,Barnes Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",56,000010
Washington,Barnes Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",19,000010
Washington,Barnes Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",54,000010
Washington,Barnes Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",20,000010
Washington,Barnes Township,Court of Appeals Judge,14,,"Gardner, Kathryn - ""YES""",56,000010
Washington,Barnes Township,Court of Appeals Judge,14,,"Gardner, Kathryn - ""NO""",19,000010
Washington,Brantford Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",30,000020
Washington,Brantford Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",10,000020
Washington,Brantford Township,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",31,000020
Washington,Brantford Township,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",9,000020
Washington,Brantford Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",23,000020
Washington,Brantford Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",18,000020
Washington,Brantford Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",22,000020
Washington,Brantford Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",17,000020
Washington,Brantford Township,Court of Appeals Judge,14,,"Gardner, Kathryn - ""YES""",29,000020
Washington,Brantford Township,Court of Appeals Judge,14,,"Gardner, Kathryn - ""NO""",9,000020
Washington,Charleston Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",20,000030
Washington,Charleston Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",8,000030
Washington,Charleston Township,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",20,000030
Washington,Charleston Township,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",9,000030
Washington,Charleston Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",10,000030
Washington,Charleston Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",19,000030
Washington,Charleston Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",10,000030
Washington,Charleston Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",19,000030
Washington,Charleston Township,Court of Appeals Judge,14,,"Gardner, Kathryn - ""YES""",20,000030
Washington,Charleston Township,Court of Appeals Judge,14,,"Gardner, Kathryn - ""NO""",9,000030
Washington,Clifton Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",135,000040
Washington,Clifton Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",44,000040
Washington,Clifton Township,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",140,000040
Washington,Clifton Township,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",34,000040
Washington,Clifton Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",110,000040
Washington,Clifton Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",63,000040
Washington,Clifton Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",108,000040
Washington,Clifton Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",65,000040
Washington,Clifton Township,Court of Appeals Judge,14,,"Gardner, Kathryn - ""YES""",138,000040
Washington,Clifton Township,Court of Appeals Judge,14,,"Gardner, Kathryn - ""NO""",35,000040
Washington,Coleman Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",26,000050
Washington,Coleman Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",6,000050
Washington,Coleman Township,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",25,000050
Washington,Coleman Township,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",8,000050
Washington,Coleman Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",17,000050
Washington,Coleman Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",16,000050
Washington,Coleman Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",18,000050
Washington,Coleman Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",15,000050
Washington,Coleman Township,Court of Appeals Judge,14,,"Gardner, Kathryn - ""YES""",25,000050
Washington,Coleman Township,Court of Appeals Judge,14,,"Gardner, Kathryn - ""NO""",8,000050
Washington,Farmington Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",68,000060
Washington,Farmington Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",12,000060
Washington,Farmington Township,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",75,000060
Washington,Farmington Township,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",8,000060
Washington,Farmington Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",62,000060
Washington,Farmington Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",18,000060
Washington,Farmington Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",60,000060
Washington,Farmington Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",19,000060
Washington,Farmington Township,Court of Appeals Judge,14,,"Gardner, Kathryn - ""YES""",69,000060
Washington,Farmington Township,Court of Appeals Judge,14,,"Gardner, Kathryn - ""NO""",11,000060
Washington,Franklin Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",34,000070
Washington,Franklin Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",10,000070
Washington,Franklin Township,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",31,000070
Washington,Franklin Township,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",11,000070
Washington,Franklin Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",24,000070
Washington,Franklin Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",18,000070
Washington,Franklin Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",25,000070
Washington,Franklin Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",16,000070
Washington,Franklin Township,Court of Appeals Judge,14,,"Gardner, Kathryn - ""YES""",35,000070
Washington,Franklin Township,Court of Appeals Judge,14,,"Gardner, Kathryn - ""NO""",7,000070
Washington,Grant Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",13,000080
Washington,Grant Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",3,000080
Washington,Grant Township,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",12,000080
Washington,Grant Township,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",4,000080
Washington,Grant Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",8,000080
Washington,Grant Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",8,000080
Washington,Grant Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",10,000080
Washington,Grant Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",5,000080
Washington,Grant Township,Court of Appeals Judge,14,,"Gardner, Kathryn - ""YES""",12,000080
Washington,Grant Township,Court of Appeals Judge,14,,"Gardner, Kathryn - ""NO""",4,000080
Washington,Greenleaf Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",118,000090
Washington,Greenleaf Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",20,000090
Washington,Greenleaf Township,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",110,000090
Washington,Greenleaf Township,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",26,000090
Washington,Greenleaf Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",106,000090
Washington,Greenleaf Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",31,000090
Washington,Greenleaf Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",100,000090
Washington,Greenleaf Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",33,000090
Washington,Greenleaf Township,Court of Appeals Judge,14,,"Gardner, Kathryn - ""YES""",114,000090
Washington,Greenleaf Township,Court of Appeals Judge,14,,"Gardner, Kathryn - ""NO""",21,000090
Washington,Haddam Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",53,000100
Washington,Haddam Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",15,000100
