county,precinct,office,district,party,candidate,votes,vtd
Brown,Hamlin Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",62,000010
Brown,Hamlin Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",10,000010
Brown,Hamlin Township,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",64,000010
Brown,Hamlin Township,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",8,000010
Brown,Hamlin Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",57,000010
Brown,Hamlin Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",14,000010
Brown,Hamlin Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",59,000010
Brown,Hamlin Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",13,000010
Brown,Hamlin Township,Court of Appeals Judge,4,,"Gardner, Kathryn - ""YES""",65,000010
Brown,Hamlin Township,Court of Appeals Judge,4,,"Gardner, Kathryn - ""NO""",8,000010
Brown,Hiawatha City Ward 1,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",140,000020
Brown,Hiawatha City Ward 1,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",34,000020
Brown,Hiawatha City Ward 1,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",130,000020
Brown,Hiawatha City Ward 1,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",43,000020
Brown,Hiawatha City Ward 1,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",127,000020
Brown,Hiawatha City Ward 1,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",48,000020
Brown,Hiawatha City Ward 1,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",133,000020
Brown,Hiawatha City Ward 1,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",42,000020
Brown,Hiawatha City Ward 1,Court of Appeals Judge,4,,"Gardner, Kathryn - ""YES""",136,000020
Brown,Hiawatha City Ward 1,Court of Appeals Judge,4,,"Gardner, Kathryn - ""NO""",38,000020
Brown,Hiawatha City Ward 2,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",454,000030
Brown,Hiawatha City Ward 2,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",91,000030
