county,precinct,office,district,party,candidate,votes,vtd
Neosho,Big Creek Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",177,000010
Neosho,Big Creek Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",63,000010
Neosho,Big Creek Township,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",177,000010
Neosho,Big Creek Township,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",62,000010
Neosho,Big Creek Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",175,000010
Neosho,Big Creek Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",66,000010
Neosho,Big Creek Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",170,000010
Neosho,Big Creek Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",65,000010
Neosho,Big Creek Township,Court of Appeals Judge,14,,"Gardner, Kathryn - ""YES""",176,000010
Neosho,Big Creek Township,Court of Appeals Judge,14,,"Gardner, Kathryn - ""NO""",61,000010
Neosho,Canville Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",199,00002A
Neosho,Canville Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",76,00002A
Neosho,Canville Township,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",200,00002A
Neosho,Canville Township,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",67,00002A
Neosho,Canville Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",178,00002A
Neosho,Canville Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",93,00002A
Neosho,Canville Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",175,00002A
Neosho,Canville Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",97,00002A
Neosho,Canville Township,Court of Appeals Judge,14,,"Gardner, Kathryn - ""YES""",198,00002A
Neosho,Canville Township,Court of Appeals Judge,14,,"Gardner, Kathryn - ""NO""",72,00002A
Neosho,Centerville Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",169,000030
Neosho,Centerville Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",64,000030
Neosho,Centerville Township,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",161,000030
Neosho,Centerville Township,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",70,000030
Neosho,Centerville Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",153,000030
Neosho,Centerville Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",79,000030
Neosho,Centerville Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",153,000030
Neosho,Centerville Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",79,000030
