county,precinct,office,district,party,candidate,votes,vtd
Ottawa,Bennington Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",424,000010
Ottawa,Bennington Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",135,000010
Ottawa,Bennington Township,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",404,000010
Ottawa,Bennington Township,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",128,000010
Ottawa,Bennington Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",381,000010
Ottawa,Bennington Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",175,000010
Ottawa,Bennington Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",376,000010
Ottawa,Bennington Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",177,000010
Ottawa,Bennington Township,Court of Appeals Judge,14,,"Gardner, Kathryn - ""YES""",421,000010
Ottawa,Bennington Township,Court of Appeals Judge,14,,"Gardner, Kathryn - ""NO""",133,000010
Ottawa,Blaine Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",36,000020
Ottawa,Blaine Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",15,000020
Ottawa,Blaine Township,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",36,000020
Ottawa,Blaine Township,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",12,000020
Ottawa,Blaine Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",29,000020
Ottawa,Blaine Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",21,000020
Ottawa,Blaine Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",25,000020
Ottawa,Blaine Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",24,000020
Ottawa,Blaine Township,Court of Appeals Judge,14,,"Gardner, Kathryn - ""YES""",37,000020
Ottawa,Blaine Township,Court of Appeals Judge,14,,"Gardner, Kathryn - ""NO""",12,000020
Ottawa,Buckeye Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",40,000030
Ottawa,Buckeye Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",15,000030
Ottawa,Buckeye Township,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",39,000030
Ottawa,Buckeye Township,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",12,000030
Ottawa,Buckeye Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",39,000030
Ottawa,Buckeye Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",16,000030
Ottawa,Buckeye Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",43,000030
Ottawa,Buckeye Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",13,000030
Ottawa,Buckeye Township,Court of Appeals Judge,14,,"Gardner, Kathryn - ""YES""",39,000030
Ottawa,Buckeye Township,Court of Appeals Judge,14,,"Gardner, Kathryn - ""NO""",16,000030
Ottawa,Center Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",31,000040
Ottawa,Center Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",11,000040
Ottawa,Center Township,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",37,000040
Ottawa,Center Township,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",5,000040
Ottawa,Center Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",22,000040
Ottawa,Center Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",17,000040
Ottawa,Center Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",23,000040
Ottawa,Center Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",18,000040
Ottawa,Center Township,Court of Appeals Judge,14,,"Gardner, Kathryn - ""YES""",34,000040
Ottawa,Center Township,Court of Appeals Judge,14,,"Gardner, Kathryn - ""NO""",7,000040
Ottawa,Chapman Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",17,000050
Ottawa,Chapman Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",11,000050
Ottawa,Chapman Township,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",17,000050
Ottawa,Chapman Township,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",12,000050
Ottawa,Chapman Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",15,000050
Ottawa,Chapman Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",14,000050
Ottawa,Chapman Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",14,000050
Ottawa,Chapman Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",14,000050
Ottawa,Chapman Township,Court of Appeals Judge,14,,"Gardner, Kathryn - ""YES""",18,000050
Ottawa,Chapman Township,Court of Appeals Judge,14,,"Gardner, Kathryn - ""NO""",11,000050
Ottawa,Concord Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",77,000060
Ottawa,Concord Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",37,000060
Ottawa,Concord Township,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",75,000060
Ottawa,Concord Township,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",33,000060
Ottawa,Concord Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",65,000060
Ottawa,Concord Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",43,000060
Ottawa,Concord Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",67,000060
Ottawa,Concord Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",44,000060
Ottawa,Concord Township,Court of Appeals Judge,14,,"Gardner, Kathryn - ""YES""",75,000060
Ottawa,Concord Township,Court of Appeals Judge,14,,"Gardner, Kathryn - ""NO""",39,000060
Ottawa,Culver Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",82,000070
Ottawa,Culver Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",36,000070
Ottawa,Culver Township,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",83,000070
Ottawa,Culver Township,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",31,000070
Ottawa,Culver Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",81,000070
Ottawa,Culver Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",36,000070
Ottawa,Culver Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",76,000070
Ottawa,Culver Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",41,000070
Ottawa,Culver Township,Court of Appeals Judge,14,,"Gardner, Kathryn - ""YES""",83,000070
Ottawa,Culver Township,Court of Appeals Judge,14,,"Gardner, Kathryn - ""NO""",33,000070
Ottawa,Durham Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",4,000080
