county,precinct,office,district,party,candidate,votes,vtd
Lyon,Precinct 01,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",378,000010
Lyon,Precinct 01,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",92,000010
Lyon,Precinct 01,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",339,000010
Lyon,Precinct 01,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",129,000010
Lyon,Precinct 01,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",359,000010
Lyon,Precinct 01,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",108,000010
Lyon,Precinct 01,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",368,000010
Lyon,Precinct 01,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",97,000010
Lyon,Precinct 01,Court of Appeals Judge,14,,"Gardner, Kathryn - ""YES""",340,000010
Lyon,Precinct 01,Court of Appeals Judge,14,,"Gardner, Kathryn - ""NO""",124,000010
Lyon,Precinct 02,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",283,000020
Lyon,Precinct 02,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",67,000020
Lyon,Precinct 02,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",244,000020
Lyon,Precinct 02,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",105,000020
Lyon,Precinct 02,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",256,000020
Lyon,Precinct 02,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",91,000020
Lyon,Precinct 02,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",265,000020
Lyon,Precinct 02,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",80,000020
Lyon,Precinct 02,Court of Appeals Judge,14,,"Gardner, Kathryn - ""YES""",255,000020
Lyon,Precinct 02,Court of Appeals Judge,14,,"Gardner, Kathryn - ""NO""",90,000020
Lyon,Precinct 03,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",329,000030
Lyon,Precinct 03,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",106,000030
Lyon,Precinct 03,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",300,000030
Lyon,Precinct 03,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",132,000030
Lyon,Precinct 03,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",323,000030
Lyon,Precinct 03,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",114,000030
Lyon,Precinct 03,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",318,000030
Lyon,Precinct 03,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",113,000030
Lyon,Precinct 03,Court of Appeals Judge,14,,"Gardner, Kathryn - ""YES""",310,000030
