county,precinct,office,district,party,candidate,votes,vtd
Cherokee,Baxter Springs Ward 1,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",192,000010
Cherokee,Baxter Springs Ward 1,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",93,000010
Cherokee,Baxter Springs Ward 1,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",195,000010
Cherokee,Baxter Springs Ward 1,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",86,000010
Cherokee,Baxter Springs Ward 1,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",180,000010
Cherokee,Baxter Springs Ward 1,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",103,000010
Cherokee,Baxter Springs Ward 1,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",174,000010
Cherokee,Baxter Springs Ward 1,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",108,000010
Cherokee,Baxter Springs Ward 1,Court of Appeals Judge,14,,"Gardner, Kathryn - ""YES""",194,000010
Cherokee,Baxter Springs Ward 1,Court of Appeals Judge,14,,"Gardner, Kathryn - ""NO""",92,000010
Cherokee,Baxter Springs Ward 2,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",159,000020
Cherokee,Baxter Springs Ward 2,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",79,000020
Cherokee,Baxter Springs Ward 2,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",160,000020
Cherokee,Baxter Springs Ward 2,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",75,000020
Cherokee,Baxter Springs Ward 2,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",149,000020
Cherokee,Baxter Springs Ward 2,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",87,000020
Cherokee,Baxter Springs Ward 2,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",151,000020
Cherokee,Baxter Springs Ward 2,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",83,000020
Cherokee,Baxter Springs Ward 2,Court of Appeals Judge,14,,"Gardner, Kathryn - ""YES""",163,000020
Cherokee,Baxter Springs Ward 2,Court of Appeals Judge,14,,"Gardner, Kathryn - ""NO""",73,000020
Cherokee,Baxter Springs Ward 3,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",385,000030
Cherokee,Baxter Springs Ward 3,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",175,000030
Cherokee,Baxter Springs Ward 3,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",368,000030
Cherokee,Baxter Springs Ward 3,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",185,000030
Cherokee,Baxter Springs Ward 3,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",331,000030
Cherokee,Baxter Springs Ward 3,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",219,000030
Cherokee,Baxter Springs Ward 3,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",343,000030
Cherokee,Baxter Springs Ward 3,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",210,000030
Cherokee,Baxter Springs Ward 3,Court of Appeals Judge,14,,"Gardner, Kathryn - ""YES""",375,000030
Cherokee,Baxter Springs Ward 3,Court of Appeals Judge,14,,"Gardner, Kathryn - ""NO""",179,000030
Cherokee,Baxter Springs Ward 4,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",223,00004A
Cherokee,Baxter Springs Ward 4,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",90,00004A
Cherokee,Baxter Springs Ward 4,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",228,00004A
Cherokee,Baxter Springs Ward 4,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",81,00004A
Cherokee,Baxter Springs Ward 4,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",208,00004A
Cherokee,Baxter Springs Ward 4,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",96,00004A
Cherokee,Baxter Springs Ward 4,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",204,00004A
Cherokee,Baxter Springs Ward 4,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",98,00004A
Cherokee,Baxter Springs Ward 4,Court of Appeals Judge,14,,"Gardner, Kathryn - ""YES""",224,00004A
Cherokee,Baxter Springs Ward 4,Court of Appeals Judge,14,,"Gardner, Kathryn - ""NO""",86,00004A
Cherokee,Baxter Springs Ward 4 Exclave,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",0,00004B
Cherokee,Baxter Springs Ward 4 Exclave,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",0,00004B
Cherokee,Baxter Springs Ward 4 Exclave,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",0,00004B
Cherokee,Baxter Springs Ward 4 Exclave,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",0,00004B
Cherokee,Baxter Springs Ward 4 Exclave,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",0,00004B
Cherokee,Baxter Springs Ward 4 Exclave,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",0,00004B
Cherokee,Baxter Springs Ward 4 Exclave,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",0,00004B
Cherokee,Baxter Springs Ward 4 Exclave,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",0,00004B
