county,precinct,office,district,party,candidate,votes,vtd
Grant,Ulysses Ward 1,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",240,000020
Grant,Ulysses Ward 1,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",67,000020
Grant,Ulysses Ward 1,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",239,000020
Grant,Ulysses Ward 1,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",67,000020
Grant,Ulysses Ward 1,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",228,000020
Grant,Ulysses Ward 1,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",73,000020
Grant,Ulysses Ward 1,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",226,000020
Grant,Ulysses Ward 1,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",75,000020
Grant,Ulysses Ward 1,Court of Appeals Judge,4,,"Gardner, Kathryn - ""YES""",239,000020
Grant,Ulysses Ward 1,Court of Appeals Judge,4,,"Gardner, Kathryn - ""NO""",62,000020
Grant,Ulysses Ward 2,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",516,00003A
Grant,Ulysses Ward 2,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",144,00003A
Grant,Ulysses Ward 2,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",522,00003A
Grant,Ulysses Ward 2,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",142,00003A
Grant,Ulysses Ward 2,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",470,00003A
Grant,Ulysses Ward 2,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",189,00003A
Grant,Ulysses Ward 2,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",470,00003A
Grant,Ulysses Ward 2,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",183,00003A
Grant,Ulysses Ward 2,Court of Appeals Judge,4,,"Gardner, Kathryn - ""YES""",515,00003A
Grant,Ulysses Ward 2,Court of Appeals Judge,4,,"Gardner, Kathryn - ""NO""",143,00003A
Grant,Ulysses Ward 2 Exclave,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",0,00003B
Grant,Ulysses Ward 2 Exclave,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",0,00003B
Grant,Ulysses Ward 2 Exclave,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",0,00003B
Grant,Ulysses Ward 2 Exclave,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",0,00003B
Grant,Ulysses Ward 2 Exclave,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",0,00003B
Grant,Ulysses Ward 2 Exclave,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",0,00003B
Grant,Ulysses Ward 2 Exclave,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",0,00003B
Grant,Ulysses Ward 2 Exclave,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",0,00003B
Grant,Ulysses Ward 2 Exclave,Court of Appeals Judge,4,,"Gardner, Kathryn - ""YES""",0,00003B
Grant,Ulysses Ward 2 Exclave,Court of Appeals Judge,4,,"Gardner, Kathryn - ""NO""",0,00003B
Grant,Ulysses Ward 3,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",559,000040
Grant,Ulysses Ward 3,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",115,000040
Grant,Ulysses Ward 3,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",554,000040
Grant,Ulysses Ward 3,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",119,000040
Grant,Ulysses Ward 3,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",501,000040
Grant,Ulysses Ward 3,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",166,000040
Grant,Ulysses Ward 3,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",511,000040
Grant,Ulysses Ward 3,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",161,000040
Grant,Ulysses Ward 3,Court of Appeals Judge,4,,"Gardner, Kathryn - ""YES""",559,000040
Grant,Ulysses Ward 3,Court of Appeals Judge,4,,"Gardner, Kathryn - ""NO""",112,000040
Grant,Precinct 4 H122,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",0,120020
Grant,Precinct 4 H122,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",0,120020
Grant,Precinct 4 H122,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",0,120020
Grant,Precinct 4 H122,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",0,120020
Grant,Precinct 4 H122,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",0,120020
Grant,Precinct 4 H122,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",0,120020
Grant,Precinct 4 H122,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",0,120020
Grant,Precinct 4 H122,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",0,120020
Grant,Precinct 4 H122,Court of Appeals Judge,4,,"Gardner, Kathryn - ""YES""",0,120020
Grant,Precinct 4 H122,Court of Appeals Judge,4,,"Gardner, Kathryn - ""NO""",0,120020
Grant,Precinct 4 H124,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",369,120030
Grant,Precinct 4 H124,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",118,120030
Grant,Precinct 4 H124,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",383,120030
Grant,Precinct 4 H124,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",103,120030
Grant,Precinct 4 H124,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",349,120030
Grant,Precinct 4 H124,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",133,120030
Grant,Precinct 4 H124,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",346,120030
Grant,Precinct 4 H124,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",135,120030
Grant,Precinct 4 H124,Court of Appeals Judge,4,,"Gardner, Kathryn - ""YES""",377,120030
Grant,Precinct 4 H124,Court of Appeals Judge,4,,"Gardner, Kathryn - ""NO""",104,120030
Grant,Ulysses Ward 1,State House,4,Republican,"Long, Marty",316,000020
Grant,Ulysses Ward 2,State House,4,Republican,"Long, Marty",724,00003A
Grant,Ulysses Ward 2 Exclave,State House,4,Republican,"Long, Marty",0,00003B
Grant,Ulysses Ward 3,State House,4,Republican,"Long, Marty",710,000040
Grant,Precinct 4 H122,State House,2,Republican,"Jennings, J. Russell ""Russ""",0,120020
Grant,Precinct 4 H124,State House,4,Republican,"Long, Marty",532,120030
Grant,Ulysses Ward 1,State Senate,9,Republican,"Doll, John",321,000020
Grant,Ulysses Ward 2,State Senate,9,Republican,"Doll, John",725,00003A
Grant,Ulysses Ward 2 Exclave,State Senate,9,Republican,"Doll, John",0,00003B
Grant,Ulysses Ward 3,State Senate,9,Republican,"Doll, John",717,000040
Grant,Precinct 4 H122,State Senate,9,Republican,"Doll, John",0,120020
Grant,Precinct 4 H124,State Senate,9,Republican,"Doll, John",533,120030
Grant,Ulysses Ward 1,President / Vice President,,Democratic,Joseph R. Biden / Kamala D. Harris,100,000020
Grant,Ulysses Ward 1,President / Vice President,,Republican,Donald J. Trump / Michael R. Pence,258,000020
Grant,Ulysses Ward 1,President / Vice President,,Libertarian,"Jo Jorgensen / Jeremy ""Spike"" Cohen",6,000020
Grant,Ulysses Ward 2,President / Vice President,,Democratic,Joseph R. Biden / Kamala D. Harris,148,00003A
Grant,Ulysses Ward 2,President / Vice President,,Republican,Donald J. Trump / Michael R. Pence,606,00003A
Grant,Ulysses Ward 2,President / Vice President,,Libertarian,"Jo Jorgensen / Jeremy ""Spike"" Cohen",21,00003A
