county,precinct,office,district,party,candidate,votes,vtd
Butler,Andover Ward 01,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",2509,00001A
Butler,Andover Ward 01,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",611,00001A
Butler,Andover Ward 01,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",2445,00001A
Butler,Andover Ward 01,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",659,00001A
Butler,Andover Ward 01,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",2273,00001A
Butler,Andover Ward 01,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",827,00001A
Butler,Andover Ward 01,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",2303,00001A
Butler,Andover Ward 01,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",786,00001A
Butler,Andover Ward 01,Court of Appeals Judge,14,,"Gardner, Kathryn - ""YES""",2452,00001A
Butler,Andover Ward 01,Court of Appeals Judge,14,,"Gardner, Kathryn - ""NO""",640,00001A
Butler,Andover Exclave A,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",0,00001L
Butler,Andover Exclave A,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",0,00001L
Butler,Andover Exclave A,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",0,00001L
Butler,Andover Exclave A,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",0,00001L
Butler,Andover Exclave A,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",0,00001L
Butler,Andover Exclave A,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",0,00001L
Butler,Andover Exclave A,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",0,00001L
Butler,Andover Exclave A,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",0,00001L
Butler,Andover Exclave A,Court of Appeals Judge,14,,"Gardner, Kathryn - ""YES""",0,00001L
Butler,Andover Exclave A,Court of Appeals Judge,14,,"Gardner, Kathryn - ""NO""",0,00001L
Butler,Andover Exclave C,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",0,00001N
Butler,Andover Exclave C,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",0,00001N
Butler,Andover Exclave C,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",0,00001N
Butler,Andover Exclave C,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",0,00001N
Butler,Andover Exclave C,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",0,00001N
Butler,Andover Exclave C,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",0,00001N
Butler,Andover Exclave C,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",0,00001N
Butler,Andover Exclave C,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",0,00001N
Butler,Andover Exclave C,Court of Appeals Judge,14,,"Gardner, Kathryn - ""YES""",0,00001N
Butler,Andover Exclave C,Court of Appeals Judge,14,,"Gardner, Kathryn - ""NO""",0,00001N
Butler,Andover Exclave D Sewage Plant,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",0,00001O
Butler,Andover Exclave D Sewage Plant,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",0,00001O
Butler,Andover Exclave D Sewage Plant,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",0,00001O
Butler,Andover Exclave D Sewage Plant,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",0,00001O
Butler,Andover Exclave D Sewage Plant,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",0,00001O
