county,precinct,office,district,party,candidate,votes,vtd
Dickinson,Abilene Ward 1,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",311,000010
Dickinson,Abilene Ward 1,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",92,000010
Dickinson,Abilene Ward 1,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",298,000010
Dickinson,Abilene Ward 1,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",103,000010
Dickinson,Abilene Ward 1,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",282,000010
Dickinson,Abilene Ward 1,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",113,000010
Dickinson,Abilene Ward 1,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",292,000010
Dickinson,Abilene Ward 1,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",107,000010
Dickinson,Abilene Ward 1,Court of Appeals Judge,14,,"Gardner, Kathryn - ""YES""",306,000010
Dickinson,Abilene Ward 1,Court of Appeals Judge,14,,"Gardner, Kathryn - ""NO""",90,000010
Dickinson,Abilene Ward 2,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",549,00002A
Dickinson,Abilene Ward 2,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",118,00002A
Dickinson,Abilene Ward 2,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",527,00002A
Dickinson,Abilene Ward 2,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",132,00002A
Dickinson,Abilene Ward 2,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",497,00002A
Dickinson,Abilene Ward 2,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",161,00002A
Dickinson,Abilene Ward 2,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",509,00002A
Dickinson,Abilene Ward 2,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",148,00002A
Dickinson,Abilene Ward 2,Court of Appeals Judge,14,,"Gardner, Kathryn - ""YES""",540,00002A
Dickinson,Abilene Ward 2,Court of Appeals Judge,14,,"Gardner, Kathryn - ""NO""",124,00002A
Dickinson,Abilene Ward 2 Exclave A,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",0,00002B
Dickinson,Abilene Ward 2 Exclave A,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",0,00002B
Dickinson,Abilene Ward 2 Exclave A,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",0,00002B
Dickinson,Abilene Ward 2 Exclave A,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",0,00002B
Dickinson,Abilene Ward 2 Exclave A,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",0,00002B
Dickinson,Abilene Ward 2 Exclave A,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",0,00002B
Dickinson,Abilene Ward 2 Exclave A,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",0,00002B
Dickinson,Abilene Ward 2 Exclave A,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",0,00002B
Dickinson,Abilene Ward 2 Exclave A,Court of Appeals Judge,14,,"Gardner, Kathryn - ""YES""",0,00002B
Dickinson,Abilene Ward 2 Exclave A,Court of Appeals Judge,14,,"Gardner, Kathryn - ""NO""",0,00002B
Dickinson,Abilene Ward 3,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",306,000030
Dickinson,Abilene Ward 3,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",85,000030
Dickinson,Abilene Ward 3,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",311,000030
Dickinson,Abilene Ward 3,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",76,000030
Dickinson,Abilene Ward 3,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",277,000030
Dickinson,Abilene Ward 3,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",111,000030
Dickinson,Abilene Ward 3,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",287,000030
Dickinson,Abilene Ward 3,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",100,000030
Dickinson,Abilene Ward 3,Court of Appeals Judge,14,,"Gardner, Kathryn - ""YES""",317,000030
Dickinson,Abilene Ward 3,Court of Appeals Judge,14,,"Gardner, Kathryn - ""NO""",72,000030
Dickinson,Abilene Ward 4 Precinct 1,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",475,000040
Dickinson,Abilene Ward 4 Precinct 1,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",93,000040
Dickinson,Abilene Ward 4 Precinct 1,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",455,000040
Dickinson,Abilene Ward 4 Precinct 1,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",105,000040
Dickinson,Abilene Ward 4 Precinct 1,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",407,000040
Dickinson,Abilene Ward 4 Precinct 1,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",151,000040
Dickinson,Abilene Ward 4 Precinct 1,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",421,000040
Dickinson,Abilene Ward 4 Precinct 1,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",141,000040
Dickinson,Abilene Ward 4 Precinct 1,Court of Appeals Judge,14,,"Gardner, Kathryn - ""YES""",473,000040
Dickinson,Abilene Ward 4 Precinct 1,Court of Appeals Judge,14,,"Gardner, Kathryn - ""NO""",93,000040
Dickinson,Abilene Ward 4 Precinct 2,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",540,000050
