county,precinct,office,district,party,candidate,votes,vtd
Stafford,Albano Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",12,000010
Stafford,Albano Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",7,000010
Stafford,Albano Township,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",11,000010
Stafford,Albano Township,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",7,000010
Stafford,Albano Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",11,000010
Stafford,Albano Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",7,000010
Stafford,Albano Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",10,000010
Stafford,Albano Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",8,000010
Stafford,Albano Township,Court of Appeals Judge,4,,"Gardner, Kathryn - ""YES""",10,000010
Stafford,Albano Township,Court of Appeals Judge,4,,"Gardner, Kathryn - ""NO""",8,000010
Stafford,Byron Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",26,000020
Stafford,Byron Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",9,000020
Stafford,Byron Township,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",27,000020
Stafford,Byron Township,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",7,000020
Stafford,Byron Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",20,000020
Stafford,Byron Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",14,000020
Stafford,Byron Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",22,000020
Stafford,Byron Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",12,000020
Stafford,Byron Township,Court of Appeals Judge,4,,"Gardner, Kathryn - ""YES""",32,000020
Stafford,Byron Township,Court of Appeals Judge,4,,"Gardner, Kathryn - ""NO""",4,000020
Stafford,Clear Creek Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",6,000030
Stafford,Clear Creek Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",6,000030
Stafford,Clear Creek Township,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",7,000030
Stafford,Clear Creek Township,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",4,000030
Stafford,Clear Creek Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",5,000030
Stafford,Clear Creek Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",5,000030
Stafford,Clear Creek Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",5,000030
Stafford,Clear Creek Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",6,000030
Stafford,Clear Creek Township,Court of Appeals Judge,4,,"Gardner, Kathryn - ""YES""",7,000030
Stafford,Clear Creek Township,Court of Appeals Judge,4,,"Gardner, Kathryn - ""NO""",4,000030
