county,precinct,office,district,party,candidate,votes,vtd
Jewell,Allen Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",12,000010
Jewell,Allen Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",1,000010
Jewell,Allen Township,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",12,000010
Jewell,Allen Township,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",1,000010
Jewell,Allen Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",9,000010
Jewell,Allen Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",3,000010
Jewell,Allen Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",8,000010
Jewell,Allen Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",4,000010
Jewell,Allen Township,Court of Appeals Judge,4,,"Gardner, Kathryn - ""YES""",11,000010
Jewell,Allen Township,Court of Appeals Judge,4,,"Gardner, Kathryn - ""NO""",1,000010
Jewell,Athens Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",26,000020
Jewell,Athens Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",4,000020
Jewell,Athens Township,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",25,000020
Jewell,Athens Township,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",5,000020
Jewell,Athens Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",22,000020
Jewell,Athens Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",8,000020
Jewell,Athens Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",21,000020
Jewell,Athens Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",9,000020
Jewell,Athens Township,Court of Appeals Judge,4,,"Gardner, Kathryn - ""YES""",25,000020
Jewell,Athens Township,Court of Appeals Judge,4,,"Gardner, Kathryn - ""NO""",5,000020
Jewell,Browns Creek Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",23,000030
Jewell,Browns Creek Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",12,000030
Jewell,Browns Creek Township,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",22,000030
Jewell,Browns Creek Township,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",13,000030
Jewell,Browns Creek Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",16,000030
Jewell,Browns Creek Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",18,000030
Jewell,Browns Creek Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",15,000030
Jewell,Browns Creek Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",19,000030
Jewell,Browns Creek Township,Court of Appeals Judge,4,,"Gardner, Kathryn - ""YES""",22,000030
Jewell,Browns Creek Township,Court of Appeals Judge,4,,"Gardner, Kathryn - ""NO""",13,000030
Jewell,Buffalo Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""YES""",185,000040
Jewell,Buffalo Township,Court of Appeals Judge,4,,"Warner, Sarah E. - ""NO""",44,000040
Jewell,Buffalo Township,Court of Appeals Judge,6,,"Bruns, David E. - ""YES""",192,000040
Jewell,Buffalo Township,Court of Appeals Judge,6,,"Bruns, David E. - ""NO""",38,000040
Jewell,Buffalo Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""YES""",158,000040
Jewell,Buffalo Township,Court of Appeals Judge,8,,"Atcheson, G. Gordon - ""NO""",71,000040
Jewell,Buffalo Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""YES""",157,000040
Jewell,Buffalo Township,Court of Appeals Judge,9,,"Arnold-Burger, Karen M. - ""NO""",72,000040
Jewell,Buffalo Township,Court of Appeals Judge,4,,"Gardner, Kathryn - ""YES""",190,000040
