county,precinct,office,district,party,candidate,votes,vtd
Sedgwick,101,Court of Appeals,4,,"Warner, Sarah E. - ""YES""",662,
Sedgwick,101,Court of Appeals,4,,"Warner, Sarah E. - ""NO""",214,
Sedgwick,101,Court of Appeals,6,,"Bruns, David E. - ""YES""",603,
Sedgwick,101,Court of Appeals,6,,"Bruns, David E. - ""NO""",247,
Sedgwick,101,Court of Appeals,8,,"Atcheson, G. Gordon - ""YES""",588,
Sedgwick,101,Court of Appeals,8,,"Atcheson, G. Gordon - ""NO""",256,
Sedgwick,101,Court of Appeals,9,,"Arnold-Burger, Karen M. - ""YES""",597,
Sedgwick,101,Court of Appeals,9,,"Arnold-Burger, Karen M. - ""NO""",253,
Sedgwick,101,Court of Appeals,14,,"Gardner, Kathryn - ""YES""",615,
Sedgwick,101,Court of Appeals,14,,"Gardner, Kathryn - ""NO""",229,
Sedgwick,102,Court of Appeals,4,,"Warner, Sarah E. - ""YES""",586,
Sedgwick,102,Court of Appeals,4,,"Warner, Sarah E. - ""NO""",136,
Sedgwick,102,Court of Appeals,6,,"Bruns, David E. - ""YES""",516,
Sedgwick,102,Court of Appeals,6,,"Bruns, David E. - ""NO""",198,
Sedgwick,102,Court of Appeals,8,,"Atcheson, G. Gordon - ""YES""",503,
Sedgwick,102,Court of Appeals,8,,"Atcheson, G. Gordon - ""NO""",205,
Sedgwick,102,Court of Appeals,9,,"Arnold-Burger, Karen M. - ""YES""",510,
Sedgwick,102,Court of Appeals,9,,"Arnold-Burger, Karen M. - ""NO""",192,
Sedgwick,102,Court of Appeals,14,,"Gardner, Kathryn - ""YES""",529,
Sedgwick,102,Court of Appeals,14,,"Gardner, Kathryn - ""NO""",179,
Sedgwick,103,Court of Appeals,4,,"Warner, Sarah E. - ""YES""",123,
Sedgwick,103,Court of Appeals,4,,"Warner, Sarah E. - ""NO""",29,
Sedgwick,103,Court of Appeals,6,,"Bruns, David E. - ""YES""",92,
Sedgwick,103,Court of Appeals,6,,"Bruns, David E. - ""NO""",55,
Sedgwick,103,Court of Appeals,8,,"Atcheson, G. Gordon - ""YES""",109,
Sedgwick,103,Court of Appeals,8,,"Atcheson, G. Gordon - ""NO""",39,
Sedgwick,103,Court of Appeals,9,,"Arnold-Burger, Karen M. - ""YES""",109,
Sedgwick,103,Court of Appeals,9,,"Arnold-Burger, Karen M. - ""NO""",40,
Sedgwick,103,Court of Appeals,14,,"Gardner, Kathryn - ""YES""",95,
Sedgwick,103,Court of Appeals,14,,"Gardner, Kathryn - ""NO""",52,
Sedgwick,104,Court of Appeals,4,,"Warner, Sarah E. - ""YES""",36,
Sedgwick,104,Court of Appeals,4,,"Warner, Sarah E. - ""NO""",10,
Sedgwick,104,Court of Appeals,6,,"Bruns, David E. - ""YES""",26,
Sedgwick,104,Court of Appeals,6,,"Bruns, David E. - ""NO""",20,
Sedgwick,104,Court of Appeals,8,,"Atcheson, G. Gordon - ""YES""",30,
Sedgwick,104,Court of Appeals,8,,"Atcheson, G. Gordon - ""NO""",16,
Sedgwick,104,Court of Appeals,9,,"Arnold-Burger, Karen M. - ""YES""",33,
Sedgwick,104,Court of Appeals,9,,"Arnold-Burger, Karen M. - ""NO""",12,
