county,precinct,office,district,party,candidate,votes,vtd
Meade,Cimarron Township,State House,115,Republican,"Orr, Boyd",26,000010
Meade,Crooked Creek Township,State House,115,Republican,"Orr, Boyd",49,000020
Meade,Fowler Township,State House,115,Republican,"Orr, Boyd",253,000030
Meade,Logan Township,State House,115,Republican,"Orr, Boyd",49,000040
Meade,Meade Center Township,State House,115,Republican,"Orr, Boyd",776,000050
Meade,Mertilla Township,State House,115,Republican,"Orr, Boyd",47,000060
Meade,Odee Township,State House,115,Republican,"Orr, Boyd",14,000070
Meade,Sand Creek Township,State House,115,Republican,"Orr, Boyd",20,000080
Meade,West Plains Township,State House,115,Republican,"Orr, Boyd",346,000090
Meade,Cimarron Township,State Senate,38,Democratic,"Rodriguez, Miguel Angel",7,000010
Meade,Cimarron Township,State Senate,38,Republican,"Estes, Bud",24,000010
Meade,Crooked Creek Township,State Senate,38,Democratic,"Rodriguez, Miguel Angel",4,000020
Meade,Crooked Creek Township,State Senate,38,Republican,"Estes, Bud",47,000020
Meade,Fowler Township,State Senate,38,Democratic,"Rodriguez, Miguel Angel",36,000030
Meade,Fowler Township,State Senate,38,Republican,"Estes, Bud",220,000030
Meade,Logan Township,State Senate,38,Democratic,"Rodriguez, Miguel Angel",8,000040
Meade,Logan Township,State Senate,38,Republican,"Estes, Bud",49,000040
Meade,Meade Center Township,State Senate,38,Democratic,"Rodriguez, Miguel Angel",102,000050
Meade,Meade Center Township,State Senate,38,Republican,"Estes, Bud",740,000050
Meade,Mertilla Township,State Senate,38,Democratic,"Rodriguez, Miguel Angel",3,000060
Meade,Mertilla Township,State Senate,38,Republican,"Estes, Bud",46,000060
Meade,Odee Township,State Senate,38,Democratic,"Rodriguez, Miguel Angel",1,000070
Meade,Odee Township,State Senate,38,Republican,"Estes, Bud",14,000070
Meade,Sand Creek Township,State Senate,38,Democratic,"Rodriguez, Miguel Angel",0,000080
Meade,Sand Creek Township,State Senate,38,Republican,"Estes, Bud",20,000080
Meade,West Plains Township,State Senate,38,Democratic,"Rodriguez, Miguel Angel",72,000090
Meade,West Plains Township,State Senate,38,Republican,"Estes, Bud",291,000090
Meade,Cimarron Township,President,,independent,"Stein, Jill",0,000010
Meade,Cimarron Township,President,,Write-ins,"Basiago, Andrew D.",0,000010
Meade,Cimarron Township,President,,Write-ins,"Castle, Darrell L",0,000010
Meade,Cimarron Township,President,,Write-ins,"De La Fuente, ""Rocky"" Roque",0,000010
Meade,Cimarron Township,President,,Write-ins,"Giordani, Rocky",0,000010
Meade,Cimarron Township,President,,Write-ins,"Hedges, James A",0,000010
Meade,Cimarron Township,President,,Write-ins,"Hoefling, Tom",0,000010
Meade,Cimarron Township,President,,Write-ins,"Kahn, Lynn",0,000010
Meade,Cimarron Township,President,,Write-ins,"La Riva, Gloria",0,000010
Meade,Cimarron Township,President,,Write-ins,"Levinson, Michael S.",0,000010
Meade,Cimarron Township,President,,Write-ins,"Maturen, Michael A",0,000010
Meade,Cimarron Township,President,,Write-ins,"McMullin, Evan",0,000010
Meade,Cimarron Township,President,,Write-ins,"Moorehead, Monica G.",0,000010
Meade,Cimarron Township,President,,Write-ins,"Perry, Darryl",0,000010
Meade,Cimarron Township,President,,Write-ins,"Schoenke, Marshall R.",0,000010
Meade,Cimarron Township,President,,Write-ins,"Schriner, Joe C",0,000010
Meade,Cimarron Township,President,,Write-ins,"Smith, Mike",0,000010
Meade,Cimarron Township,President,,Write-ins,"Sood, Ajay",0,000010
Meade,Cimarron Township,President,,Write-ins,"Sterling, Shawna",0,000010
Meade,Cimarron Township,President,,Write-ins,"Valdivia, Anthony J",0,000010
Meade,Cimarron Township,President,,Write-ins,"Vogel-Walcutt, J.J.",0,000010
Meade,Cimarron Township,President,,Write-ins,"Wysinger, Demetra Jefferson",0,000010
Meade,Cimarron Township,President,,Democratic,"Clinton, Hillary Rodham",6,000010
