county,precinct,office,district,party,candidate,votes,vtd
Logan,Augustine Township,State House,118,Republican,"Hineman, Don",8,000010
Logan,Elkader Township,State House,118,Republican,"Hineman, Don",7,000020
Logan,Lees Township,State House,118,Republican,"Hineman, Don",6,000030
Logan,Logansport Township,State House,118,Republican,"Hineman, Don",3,000040
Logan,McAllaster Township,State House,118,Republican,"Hineman, Don",15,000050
Logan,Monument Township,State House,118,Republican,"Hineman, Don",63,000060
Logan,Oakley Precinct 1,State House,118,Republican,"Hineman, Don",528,000070
Logan,Oakley Precinct 2,State House,118,Republican,"Hineman, Don",368,000080
Logan,Paxton Township,State House,118,Republican,"Hineman, Don",21,000090
Logan,Russell Springs Township,State House,118,Republican,"Hineman, Don",27,000100
Logan,Western Township,State House,118,Republican,"Hineman, Don",23,000110
Logan,Winona Township,State House,118,Republican,"Hineman, Don",107,000120
Logan,Augustine Township,State Senate,40,Democratic,"Herman, Alex",0,000010
Logan,Augustine Township,State Senate,40,Republican,"Billinger, Richard (Rick)",8,000010
Logan,Elkader Township,State Senate,40,Democratic,"Herman, Alex",0,000020
Logan,Elkader Township,State Senate,40,Republican,"Billinger, Richard (Rick)",8,000020
Logan,Lees Township,State Senate,40,Democratic,"Herman, Alex",2,000030
Logan,Lees Township,State Senate,40,Republican,"Billinger, Richard (Rick)",4,000030
Logan,Logansport Township,State Senate,40,Democratic,"Herman, Alex",0,000040
Logan,Logansport Township,State Senate,40,Republican,"Billinger, Richard (Rick)",3,000040
Logan,McAllaster Township,State Senate,40,Democratic,"Herman, Alex",0,000050
Logan,McAllaster Township,State Senate,40,Republican,"Billinger, Richard (Rick)",16,000050
Logan,Monument Township,State Senate,40,Democratic,"Herman, Alex",8,000060
Logan,Monument Township,State Senate,40,Republican,"Billinger, Richard (Rick)",65,000060
Logan,Oakley Precinct 1,State Senate,40,Democratic,"Herman, Alex",87,000070
Logan,Oakley Precinct 1,State Senate,40,Republican,"Billinger, Richard (Rick)",515,000070
Logan,Oakley Precinct 2,State Senate,40,Democratic,"Herman, Alex",67,000080
Logan,Oakley Precinct 2,State Senate,40,Republican,"Billinger, Richard (Rick)",349,000080
Logan,Paxton Township,State Senate,40,Democratic,"Herman, Alex",0,000090
Logan,Paxton Township,State Senate,40,Republican,"Billinger, Richard (Rick)",21,000090
Logan,Russell Springs Township,State Senate,40,Democratic,"Herman, Alex",2,000100
Logan,Russell Springs Township,State Senate,40,Republican,"Billinger, Richard (Rick)",25,000100
Logan,Western Township,State Senate,40,Democratic,"Herman, Alex",2,000110
Logan,Western Township,State Senate,40,Republican,"Billinger, Richard (Rick)",20,000110
Logan,Winona Township,State Senate,40,Democratic,"Herman, Alex",7,000120
Logan,Winona Township,State Senate,40,Republican,"Billinger, Richard (Rick)",117,000120
Logan,Augustine Township,President,,independent,"Stein, Jill",0,000010
Logan,Augustine Township,President,,Write-ins,"Basiago, Andrew D.",0,000010
Logan,Augustine Township,President,,Write-ins,"Castle, Darrell L",0,000010
Logan,Augustine Township,President,,Write-ins,"De La Fuente, ""Rocky"" Roque",0,000010
Logan,Augustine Township,President,,Write-ins,"Giordani, Rocky",0,000010
Logan,Augustine Township,President,,Write-ins,"Hedges, James A",0,000010
