county,precinct,office,district,party,candidate,votes,vtd
Wichita,Leoti Precinct 1,State House,118,Republican,"Hineman, Don",290,000010
Wichita,Leoti Precinct 2,State House,118,Republican,"Hineman, Don",371,000020
Wichita,Leoti Precinct 3,State House,118,Republican,"Hineman, Don",219,000030
Wichita,Leoti Precinct 1,State Senate,39,Democratic,"Worf, A. Zacheriah",53,000010
Wichita,Leoti Precinct 1,State Senate,39,Republican,"Doll, John",251,000010
Wichita,Leoti Precinct 2,State Senate,39,Democratic,"Worf, A. Zacheriah",51,000020
Wichita,Leoti Precinct 2,State Senate,39,Republican,"Doll, John",344,000020
Wichita,Leoti Precinct 3,State Senate,39,Democratic,"Worf, A. Zacheriah",21,000030
Wichita,Leoti Precinct 3,State Senate,39,Republican,"Doll, John",204,000030
Wichita,Leoti Precinct 1,President,,independent,"Stein, Jill",5,000010
Wichita,Leoti Precinct 1,President,,Write-ins,"Basiago, Andrew D.",0,000010
Wichita,Leoti Precinct 1,President,,Write-ins,"Castle, Darrell L",0,000010
Wichita,Leoti Precinct 1,President,,Write-ins,"De La Fuente, ""Rocky"" Roque",0,000010
Wichita,Leoti Precinct 1,President,,Write-ins,"Giordani, Rocky",0,000010
Wichita,Leoti Precinct 1,President,,Write-ins,"Hedges, James A",0,000010
Wichita,Leoti Precinct 1,President,,Write-ins,"Hoefling, Tom",0,000010
Wichita,Leoti Precinct 1,President,,Write-ins,"Kahn, Lynn",0,000010
Wichita,Leoti Precinct 1,President,,Write-ins,"La Riva, Gloria",0,000010
Wichita,Leoti Precinct 1,President,,Write-ins,"Levinson, Michael S.",0,000010
Wichita,Leoti Precinct 1,President,,Write-ins,"Maturen, Michael A",0,000010
Wichita,Leoti Precinct 1,President,,Write-ins,"McMullin, Evan",4,000010
Wichita,Leoti Precinct 1,President,,Write-ins,"Moorehead, Monica G.",0,000010
Wichita,Leoti Precinct 1,President,,Write-ins,"Perry, Darryl",0,000010
Wichita,Leoti Precinct 1,President,,Write-ins,"Schoenke, Marshall R.",0,000010
Wichita,Leoti Precinct 1,President,,Write-ins,"Schriner, Joe C",0,000010
Wichita,Leoti Precinct 1,President,,Write-ins,"Smith, Mike",0,000010
Wichita,Leoti Precinct 1,President,,Write-ins,"Sood, Ajay",0,000010
